eventNumber,eventRound,eventResults,eventOpponent,eventOpponentCountry,eventScore,eventName,playerName,playerCountry,playerLast,playerFirst,eventVenue,eventDates,eventCategory,eventGrade,eventEntry,eventSurface,eventIndoorOutdoor,eventOpponentID,player_ID
7.0,32,L,"PAVLOVIC, Andrija",SRB,5-7 4-6,2nd Qatar ITF Junior Open 2018,"TABET, Roey",LBN,TABET,Roey,"Doha, Qatar",26 Mar - 31 Mar 2018,Singles,Grade 4,Entry: DA,Hard,O,100228729,100282553
8.0,32,W,"PRADEEP KUMAR, Harrsha",IND,6-2 6-0,3rd Fajr Junior Tournament,"TABET, Roey",LBN,TABET,Roey,"Kish Island, Iran",29 Jan - 03 Feb 2018,Singles,Grade 5,Entry: WC,Clay,O,100342523,100282553
8.0,16,W,"BAROUDI, Hassan",SYR,6-2 6-2,3rd Fajr Junior Tournament,"TABET, Roey",LBN,TABET,Roey,"Kish Island, Iran",29 Jan - 03 Feb 2018,Singles,Grade 5,Entry: WC,Clay,O,100297828,100282553
8.0,QF,W,"SARKISSIAN, Miro",IRI,6-1 6-3,3rd Fajr Junior Tournament,"TABET, Roey",LBN,TABET,Roey,"Kish Island, Iran",29 Jan - 03 Feb 2018,Singles,Grade 5,Entry: WC,Clay,O,100242761,100282553
8.0,SF,W,"SURESH, Darrshan",MAS,6-2 7-6(2),3rd Fajr Junior Tournament,"TABET, Roey",LBN,TABET,Roey,"Kish Island, Iran",29 Jan - 03 Feb 2018,Singles,Grade 5,Entry: WC,Clay,O,100276041,100282553
8.0,FR,W,"ZAVERI, Aaryan",IND,6-3 6-4,3rd Fajr Junior Tournament,"TABET, Roey",LBN,TABET,Roey,"Kish Island, Iran",29 Jan - 03 Feb 2018,Singles,Grade 5,Entry: WC,Clay,O,100278832,100282553
9.0,16,W,"TOOTOONCHI MOGHADAM, Erkin",IRI,6-0 6-2,Arab Bank / Golf Club ITF Juniors,"TABET, Roey",LBN,TABET,Roey,"Beirut, Lebanon",11 Sep - 15 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100279732,100282553
9.0,QF,L,"SLEEM, Rabee",SYR,6-2 4-6 2-6,Arab Bank / Golf Club ITF Juniors,"TABET, Roey",LBN,TABET,Roey,"Beirut, Lebanon",11 Sep - 15 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100291087,100282553
10.0,32,W,"MIRZAEI, Mohammad",IRI,6-3 6-3,OPTIGENPRO Junior championships,"TABET, Roey",LBN,TABET,Roey,"Isfahan, Iran",28 Aug - 02 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100279598,100282553
10.0,16,W,"KACHABI, Amirmohamad",IRI,6-3 6-2,OPTIGENPRO Junior championships,"TABET, Roey",LBN,TABET,Roey,"Isfahan, Iran",28 Aug - 02 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100332069,100282553
10.0,QF,W,"ZAVERI, Aaryan",IND,6-3 6-2,OPTIGENPRO Junior championships,"TABET, Roey",LBN,TABET,Roey,"Isfahan, Iran",28 Aug - 02 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100278832,100282553
10.0,SF,L,"SENDOGAN, Emir",TUR,2-6 6-4 1-6,OPTIGENPRO Junior championships,"TABET, Roey",LBN,TABET,Roey,"Isfahan, Iran",28 Aug - 02 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100231425,100282553
11.0,32,W,"ROUMPIS, Alexandros",GRE,6-2 4-6 6-1,Arab Bank / Golf Club ITF Juniors,"TABET, Roey",LBN,TABET,Roey,"Beirut, Lebanon",14 Aug - 18 Aug 2017,Singles,Grade 5,Entry: DA,Clay,O,100289834,100282553
11.0,16,W,"AL BARWANI, Abdullah",OMA,6-1 7-5,Arab Bank / Golf Club ITF Juniors,"TABET, Roey",LBN,TABET,Roey,"Beirut, Lebanon",14 Aug - 18 Aug 2017,Singles,Grade 5,Entry: DA,Clay,O,100279514,100282553
11.0,QF,W,"CHUEV, Nikita",RUS,6-3 6-1,Arab Bank / Golf Club ITF Juniors,"TABET, Roey",LBN,TABET,Roey,"Beirut, Lebanon",14 Aug - 18 Aug 2017,Singles,Grade 5,Entry: DA,Clay,O,100222089,100282553
11.0,SF,L,"SENDOGAN, Emir",TUR,4-6 4-6,Arab Bank / Golf Club ITF Juniors,"TABET, Roey",LBN,TABET,Roey,"Beirut, Lebanon",14 Aug - 18 Aug 2017,Singles,Grade 5,Entry: DA,Clay,O,100231425,100282553
12.0,32,W,"DAGLIS, Christos-Panagiotis",GRE,6-2 6-3,Amman International Tournament 2,"TABET, Roey",LBN,TABET,Roey,"Amman, Jordan",07 Aug - 11 Aug 2017,Singles,Grade 5,Entry: DA,Hard,O,100284069,100282553
12.0,16,W,"HELALI, Aziz",TUN,6-2 6-4,Amman International Tournament 2,"TABET, Roey",LBN,TABET,Roey,"Amman, Jordan",07 Aug - 11 Aug 2017,Singles,Grade 5,Entry: DA,Hard,O,100226066,100282553
12.0,QF,L,"BEN ABDALLAH, Skander",TUN,4-6 1-6,Amman International Tournament 2,"TABET, Roey",LBN,TABET,Roey,"Amman, Jordan",07 Aug - 11 Aug 2017,Singles,Grade 5,Entry: DA,Hard,O,100216402,100282553
13.0,32,L,"SALEKAR, Piyush Surendra",IND,6-7(3) 2-6,Amman International Tournament 1,"TABET, Roey",LBN,TABET,Roey,"Amman, Jordan",31 Jul - 04 Aug 2017,Singles,Grade 5,Entry: DA,Hard,O,100278758,100282553
14.0,32,W,"EL HADDAD, Thomas",CAN,7-6(8) 6-4,Damour Country Club,"TABET, Roey",LBN,TABET,Roey,"Damour, Lebanon",23 May - 28 May 2017,Singles,Grade 5,Entry: DA,Clay,O,100254542,100282553
14.0,16,W,"SPYROPOULOS, Athanasios",GRE,6-4 6-4,Damour Country Club,"TABET, Roey",LBN,TABET,Roey,"Damour, Lebanon",23 May - 28 May 2017,Singles,Grade 5,Entry: DA,Clay,O,100254974,100282553
14.0,QF,W,"ALHAQBANI, Saud",KSA,6-2 6-3,Damour Country Club,"TABET, Roey",LBN,TABET,Roey,"Damour, Lebanon",23 May - 28 May 2017,Singles,Grade 5,Entry: DA,Clay,O,100297417,100282553
14.0,SF,L,"MISDRAHIS, Leandros",GRE,5-7 3-6,Damour Country Club,"TABET, Roey",LBN,TABET,Roey,"Damour, Lebanon",23 May - 28 May 2017,Singles,Grade 5,Entry: DA,Clay,O,100257039,100282553
15.0,32,W,"KATTICAREN, Aditya",IND,6-0 6-0,Circuit ITF Junior D'Abidjan,"TABET, Roey",LBN,TABET,Roey,"Abidjan, Cote D'Ivoire",19 Apr - 23 Apr 2017,Singles,Grade 5,Entry: DA,Hard,O,100278658,100282553
15.0,16,L,"COULIBALY, Eliakim",CIV,3-6 1-6,Circuit ITF Junior D'Abidjan,"TABET, Roey",LBN,TABET,Roey,"Abidjan, Cote D'Ivoire",19 Apr - 23 Apr 2017,Singles,Grade 5,Entry: DA,Hard,O,100331635,100282553
16.0,32,W,"TINDE, Souleymane Malick",CIV,6-2 6-0,Circuit ITF Junior D'Abidjan,"TABET, Roey",LBN,TABET,Roey,"Abidjan, Cote D'Ivoire",12 Apr - 16 Apr 2017,Singles,Grade 5,Entry: DA,Hard,O,100338427,100282553
16.0,16,L,"PLANGE, Emmanuel Nyan",GHA,6-2 1-6 4-6,Circuit ITF Junior D'Abidjan,"TABET, Roey",LBN,TABET,Roey,"Abidjan, Cote D'Ivoire",12 Apr - 16 Apr 2017,Singles,Grade 5,Entry: DA,Hard,O,100282265,100282553
17.0,Q2,W,"TORKY, Ahmed",EGY,6-0 6-2,9th Kuwait ITF Junior Tournament,"TABET, Roey",LBN,TABET,Roey,"Hawalli, Kuwait",10 Oct - 15 Oct 2016,Singles,Grade 5,Entry: DA,Hard,O,100306003,100282553
17.0,32,W,"AL-ATTAS, Mohammad",KSA,6-0 6-0,9th Kuwait ITF Junior Tournament,"TABET, Roey",LBN,TABET,Roey,"Hawalli, Kuwait",10 Oct - 15 Oct 2016,Singles,Grade 5,Entry: DA,Hard,O,100283206,100282553
17.0,16,L,"BEHBEHANI, Fouad",KUW,5-7 0-6,9th Kuwait ITF Junior Tournament,"TABET, Roey",LBN,TABET,Roey,"Hawalli, Kuwait",10 Oct - 15 Oct 2016,Singles,Grade 5,Entry: DA,Hard,O,100196459,100282553
18.0,32,W,"MOURAD, Talid",SYR,6-0 6-1,Arab Bank ITF Junior Tennis Tournament,"TABET, Roey",LBN,TABET,Roey,"Beirut, Lebanon",28 Sep - 02 Oct 2016,Singles,Grade 5,Entry: DA,Clay,O,100290376,100282553
18.0,16,L,"ROYER, Valentin",FRA,1-6 0-6,Arab Bank ITF Junior Tennis Tournament,"TABET, Roey",LBN,TABET,Roey,"Beirut, Lebanon",28 Sep - 02 Oct 2016,Singles,Grade 5,Entry: DA,Clay,O,100282321,100282553
19.0,Q1,W,"YOUNAN, Michael",CAN,6-1 6-2,Yonex/Golf Club of Lebanon ITF Junior Tennis Tournament,"TABET, Roey",LBN,TABET,Roey,"Beirut, Lebanon",08 Aug - 09 Aug 2016,Singles,Grade 5,Entry: DA,Clay,O,100333263,100282553
19.0,Q2,W,"CHIKH AL BASATENEH, Karim",SYR,6-0 6-1,Yonex/Golf Club of Lebanon ITF Junior Tennis Tournament,"TABET, Roey",LBN,TABET,Roey,"Beirut, Lebanon",08 Aug - 09 Aug 2016,Singles,Grade 5,Entry: DA,Clay,O,100290365,100282553
19.0,Q3,L,"FENJIRO , Nassim",MAR,1-6 2-6,Yonex/Golf Club of Lebanon ITF Junior Tennis Tournament,"TABET, Roey",LBN,TABET,Roey,"Beirut, Lebanon",08 Aug - 09 Aug 2016,Singles,Grade 5,Entry: DA,Clay,O,100217665,100282553
1.0,Q2,W,"MELISI , Andrea",ITA,6-0 6-3,Alfa TI Cup 2,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Budapest, Hungary",28 Aug - 01 Sep 2018,Singles,Grade 2,Entry: WC,Clay,O,100254377,100254287
1.0,Q3,L,"GONZALEZ FERNANDEZ, Mario",ESP,3-6 1-6,Alfa TI Cup 2,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Budapest, Hungary",28 Aug - 01 Sep 2018,Singles,Grade 2,Entry: WC,Clay,O,100318556,100254287
1.0,32,L,"VON DER SCHULENBURG, Jeffrey",SUI,7-6(5) 2-6 2-6,Alfa TI Cup 2,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Budapest, Hungary",28 Aug - 01 Sep 2018,Singles,Grade 2,Entry: WC,Clay,O,100249672,100254287
2.0,32,W,"BURRUCHAGA, Roman Andres",ARG,7-6(10) 2-1 RET,Jugend Cup Renningen/Rutesheim,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Renningen, Germany",14 Aug - 18 Aug 2018,Singles,Grade 3,Entry: 16E,Clay,O,100332705,100254287
2.0,16,W,"ARANZABAL, Mikel",ESP,6-4 7-6(4),Jugend Cup Renningen/Rutesheim,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Renningen, Germany",14 Aug - 18 Aug 2018,Singles,Grade 3,Entry: 16E,Clay,O,100252077,100254287
2.0,QF,L,"POPOVIC, Mihailo",SRB,4-6 1-6,Jugend Cup Renningen/Rutesheim,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Renningen, Germany",14 Aug - 18 Aug 2018,Singles,Grade 3,Entry: 16E,Clay,O,100208362,100254287
3.0,64,W,"SCHIFRIS, Jeremy",GER,6-4 6-2,HEAD Cup Bruchköbel powered by Steinfeger Immobilien,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Bruchköbel, Germany",03 Jul - 08 Jul 2018,Singles,Grade 4,Entry: DA,Clay,O,100238918,100254287
3.0,32,W,"BELLUCCI , Mattia",ITA,6-0 2-6 6-3,HEAD Cup Bruchköbel powered by Steinfeger Immobilien,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Bruchköbel, Germany",03 Jul - 08 Jul 2018,Singles,Grade 4,Entry: DA,Clay,O,100208096,100254287
3.0,16,W,"JOHANN, Lars",GER,6-4 2-6 7-5,HEAD Cup Bruchköbel powered by Steinfeger Immobilien,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Bruchköbel, Germany",03 Jul - 08 Jul 2018,Singles,Grade 4,Entry: DA,Clay,O,100235779,100254287
3.0,QF,L,"TORSKI, Osman",GER,3-6 1-6,HEAD Cup Bruchköbel powered by Steinfeger Immobilien,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Bruchköbel, Germany",03 Jul - 08 Jul 2018,Singles,Grade 4,Entry: DA,Clay,O,100209204,100254287
4.0,Q2,W,"VACULIK, Lukas",CZE,6-1 7-6(4),Ex Pilsen Babolat Cup,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Plzen, Czech Republic",27 Jun - 01 Jul 2018,Singles,Grade 2,Entry: DA,Clay,O,100257288,100254287
4.0,Q3,W,"KIEFER, Alexander",USA,6-4 2-6 6-1,Ex Pilsen Babolat Cup,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Plzen, Czech Republic",27 Jun - 01 Jul 2018,Singles,Grade 2,Entry: DA,Clay,O,100327271,100254287
4.0,32,L,"SHEVCHENKO, Alexander",RUS,1-6 0-6,Ex Pilsen Babolat Cup,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Plzen, Czech Republic",27 Jun - 01 Jul 2018,Singles,Grade 2,Entry: DA,Clay,O,100199048,100254287
5.0,32,L,"ZIMA, Leopold",GER,5-7 4-6,39. International Spring Bowl,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Mödling, Austria",15 May - 19 May 2018,Singles,Grade 2,Entry: WC,Clay,O,100199036,100254287
6.0,32,W,"FRANTZEN, Christopher",GER,6-2 6-1,PANACEO ITF Junior Cup 2018,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Villach, Austria",08 May - 12 May 2018,Singles,Grade 2,Entry: WC,Clay,O,100225847,100254287
6.0,16,W,"WOODALL, William",USA,6-2 6-2,PANACEO ITF Junior Cup 2018,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Villach, Austria",08 May - 12 May 2018,Singles,Grade 2,Entry: WC,Clay,O,100238803,100254287
6.0,QF,L,"MATUSEVICH, Anton",GBR,6-7(3) 1-6,PANACEO ITF Junior Cup 2018,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Villach, Austria",08 May - 12 May 2018,Singles,Grade 2,Entry: WC,Clay,O,100210092,100254287
7.0,Q1,L,"PEREGO , Giulio",ITA,4-6 2-6,35th Torneo Bayer di Salsomaggiore Terme		,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Salsomaggiore Terme, Italy",28 Apr - 29 Apr 2018,Singles,Grade 2,Entry: DA,Clay,O,100302621,100254287
8.0,32,W,"THURNER, Dean",GER,6-2 6-3,Bavarian Junior Championships by np sports,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Cadolzburg, Germany",20 Feb - 25 Feb 2018,Singles,Grade 4,Entry: DA,Carpet,I,100259873,100254287
8.0,16,W,"SCHIFRIS, Jeremy",GER,6-3 5-7 6-3,Bavarian Junior Championships by np sports,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Cadolzburg, Germany",20 Feb - 25 Feb 2018,Singles,Grade 4,Entry: DA,Carpet,I,100238918,100254287
8.0,QF,L,"STOEGER, Moritz",GER,3-6 6-4 2-6,Bavarian Junior Championships by np sports,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Cadolzburg, Germany",20 Feb - 25 Feb 2018,Singles,Grade 4,Entry: DA,Carpet,I,100248643,100254287
9.0,32,W,"RECKOW, Boris Mika",GER,6-1 5-7 6-4,YONEX ITF Hamburg,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Hamburg, Germany",06 Feb - 11 Feb 2018,Singles,Grade 4,Entry: DA,Hard,I,100314921,100254287
9.0,16,W,"PALUCH, Karol",POL,6-3 6-3,YONEX ITF Hamburg,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Hamburg, Germany",06 Feb - 11 Feb 2018,Singles,Grade 4,Entry: DA,Hard,I,100215114,100254287
9.0,QF,L,"VANKAN, Marlon",GER,4-6 4-6,YONEX ITF Hamburg,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Hamburg, Germany",06 Feb - 11 Feb 2018,Singles,Grade 4,Entry: DA,Hard,I,100211771,100254287
10.0,32,W,"ZALUBSKI, Przemyslaw",POL,6-0 6-2,Magnolia Cup 2018,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Szczecin, Poland",23 Jan - 28 Jan 2018,Singles,Grade 4,Entry: DA,Hard,I,100309067,100254287
10.0,16,W,"ZIOMBER, Maciej",POL,6-1 6-4,Magnolia Cup 2018,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Szczecin, Poland",23 Jan - 28 Jan 2018,Singles,Grade 4,Entry: DA,Hard,I,100250279,100254287
10.0,QF,L,"KIELAN, Szymon",POL,6-3 2-6 5-7,Magnolia Cup 2018,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Szczecin, Poland",23 Jan - 28 Jan 2018,Singles,Grade 4,Entry: DA,Hard,I,100273613,100254287
11.0,64,L,"BEHUN, Adam",SVK,4-6 3-6,Sport-Hotel-Kurz Junior Classic,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Oberpullendorf, Austria",15 Jan - 21 Jan 2018,Singles,Grade 4,Entry: DA,Carpet,I,100299295,100254287
12.0,32,W,"KHIN , Daniel",HUN,6-0 6-2,Junior Zagreb Cup,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Zagreb, Croatia",28 Nov - 02 Dec 2017,Singles,Grade 4,Entry: DA,Hard,I,100206774,100254287
12.0,16,L,"DUDEK, Tomasz",POL,6-4 6-7(2) 4-6,Junior Zagreb Cup,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Zagreb, Croatia",28 Nov - 02 Dec 2017,Singles,Grade 4,Entry: DA,Hard,I,100227073,100254287
13.0,32,L,"SMEDEK, Jaroslav",CZE,6-4 2-6 3-6,Maribor Open,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Maribor, Slovenia",20 Nov - 24 Nov 2017,Singles,Grade 4,Entry: DA,Carpet,I,100263077,100254287
14.0,32,W,"KASPERSKI, Wojciech",POL,6-7(7) 6-0 6-0,Dornbirn Open,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Dornbirn, Austria",23 Oct - 28 Oct 2017,Singles,Grade 5,Entry: DA,Carpet,I,100284836,100254287
14.0,16,W,"DRAGOMIROV, Dennis",GER,5-7 6-2 7-6(4),Dornbirn Open,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Dornbirn, Austria",23 Oct - 28 Oct 2017,Singles,Grade 5,Entry: DA,Carpet,I,100203306,100254287
14.0,QF,L,"FRANTZEN, Christopher",GER,4-6 6-3 1-6,Dornbirn Open,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Dornbirn, Austria",23 Oct - 28 Oct 2017,Singles,Grade 5,Entry: DA,Carpet,I,100225847,100254287
15.0,64,W,"TAVILLA, Riccardo",ITA,7-6(4) 4-6 6-4,16.Losinj Junior Cup,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Veli Losinj, Croatia",26 Sep - 01 Oct 2017,Singles,Grade 4,Entry: DA,Clay,O,100282448,100254287
15.0,32,W,"MALESEVIC, Nemanja",BIH,4-6 6-4 6-2,16.Losinj Junior Cup,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Veli Losinj, Croatia",26 Sep - 01 Oct 2017,Singles,Grade 4,Entry: DA,Clay,O,100233351,100254287
15.0,16,W,"DIZDAREVIC, Tin",CRO,6-2 6-3,16.Losinj Junior Cup,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Veli Losinj, Croatia",26 Sep - 01 Oct 2017,Singles,Grade 4,Entry: DA,Clay,O,100227973,100254287
15.0,QF,L,"POPOVIC, Mihailo",SRB,3-6 4-6,16.Losinj Junior Cup,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Veli Losinj, Croatia",26 Sep - 01 Oct 2017,Singles,Grade 4,Entry: DA,Clay,O,100208362,100254287
16.0,32,L,"CIGNA , Nicola",ITA,6-4 0-6 6-7(4),National Sport Park Open U18,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Tirana, Albania",18 Sep - 23 Sep 2017,Singles,Grade 5,Entry: DA,Hard,O,100232332,100254287
17.0,32,W,"MALKOWSKI, Jean Marc",SUI,6-4 7-6(5),ITF Luzern Junior Competition,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Luzern, Switzerland",04 Sep - 10 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100249904,100254287
17.0,16,L,"BEN ABDENNIBI, Sami",SUI,6-3 3-6 2-6,ITF Luzern Junior Competition,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Luzern, Switzerland",04 Sep - 10 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100239491,100254287
18.0,32,W,"MALKOWSKI, Jean Marc",SUI,6-3 6-2,SBW-NET ITF Junior Open 2017,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Kreuzlingen, Switzerland",28 Aug - 02 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100249904,100254287
18.0,16,W,"MALGIARITTA, Maurus",SUI,6-1 6-4,SBW-NET ITF Junior Open 2017,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Kreuzlingen, Switzerland",28 Aug - 02 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100225556,100254287
18.0,QF,L,"KYM, Jerome",SUI,3-6 4-6,SBW-NET ITF Junior Open 2017,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Kreuzlingen, Switzerland",28 Aug - 02 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100289398,100254287
19.0,64,W,"KATANEC , Antun",CRO,6-1 7-5,AS Open 2017,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Maribor, Slovenia",21 Aug - 26 Aug 2017,Singles,Grade 4,Entry: DA,Clay,O,100233450,100254287
19.0,32,L,"LA VELA, Giuseppe",ITA,6-7(2) 4-6,AS Open 2017,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Maribor, Slovenia",21 Aug - 26 Aug 2017,Singles,Grade 4,Entry: DA,Clay,O,100202835,100254287
20.0,64,L,"CMAGER, Nick",SLO,3-6 5-7,Triglav Open 2017,"NEUMAYER, Lukas",AUT,NEUMAYER,Lukas,"Kranj, Slovenia",15 Aug - 20 Aug 2017,Singles,Grade 4,Entry: WC,Clay,O,100169480,100254287
