eventNumber,eventRound,eventResults,eventOpponent,eventOpponentCountry,eventScore,eventName,playerName,playerCountry,playerLast,playerFirst,eventVenue,eventDates,eventCategory,eventGrade,eventEntry,eventSurface,eventIndoorOutdoor,eventOpponentID,player_ID
1.0,Q1,L,"CRETU, Cezar",ROU,4-6 3-6,US Open Junior Tennis Championships,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"New York, USA",31 Aug - 01 Sep 2018,Singles,Grade A,Entry: DA,Hard,O,100235180,100279540
2.0,64,W,"BERNARD, John",USA,6-2 6-0,Prince George's County International Hard Court ITF,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"College Park, MD, USA",20 Aug - 25 Aug 2018,Singles,Grade 1,Entry: DA,Hard,O,100329803,100279540
2.0,32,L,"CRETU, Cezar",ROU,0-6 6-3 3-6,Prince George's County International Hard Court ITF,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"College Park, MD, USA",20 Aug - 25 Aug 2018,Singles,Grade 1,Entry: DA,Hard,O,100235180,100279540
3.0,32,W,"LIU, Shaoyun",CHN,6-1 6-2,China Junior 14,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Nanjing, China, P.R.",31 Jul - 05 Aug 2018,Singles,Grade 1,Entry: DA,Hard,O,100289494,100279540
3.0,16,W,"CHENYANG, Yu",CHN,6-4 1-6 7-5,China Junior 14,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Nanjing, China, P.R.",31 Jul - 05 Aug 2018,Singles,Grade 1,Entry: DA,Hard,O,100287391,100279540
3.0,QF,L,"ICHIKAWA, Taisei",JPN,1-6 4-6,China Junior 14,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Nanjing, China, P.R.",31 Jul - 05 Aug 2018,Singles,Grade 1,Entry: DA,Hard,O,100263724,100279540
4.0,32,W,"ZENG, Sida",CHN,6-4 6-0,China Junior 12,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Shanghai, China, P.R.",03 Jul - 07 Jul 2018,Singles,Grade 2,Entry: DA,Hard,I,100271658,100279540
4.0,16,W,"CHAROENPHON, Yuttana",THA,7-5 6-3,China Junior 12,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Shanghai, China, P.R.",03 Jul - 07 Jul 2018,Singles,Grade 2,Entry: DA,Hard,I,100271697,100279540
4.0,QF,L,"WANG, Xiaofei",CHN,2-6 6-1 1-6,China Junior 12,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Shanghai, China, P.R.",03 Jul - 07 Jul 2018,Singles,Grade 2,Entry: DA,Hard,I,100287475,100279540
5.0,32,W,"BAIBONG, Prachaya",THA,6-3 6-1,PTT - ITF Junior Grade 4 (week 2),"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Nonthaburi, Thailand",25 Jun - 30 Jun 2018,Singles,Grade 4,Entry: DA,Hard,O,100328320,100279540
5.0,16,W,"SOOTINUN-OPART, Guntinun",THA,6-1 6-1,PTT - ITF Junior Grade 4 (week 2),"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Nonthaburi, Thailand",25 Jun - 30 Jun 2018,Singles,Grade 4,Entry: DA,Hard,O,100349245,100279540
5.0,QF,L,"LI, Hanwen",CHN,3-6 3-6,PTT - ITF Junior Grade 4 (week 2),"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Nonthaburi, Thailand",25 Jun - 30 Jun 2018,Singles,Grade 4,Entry: DA,Hard,O,100332336,100279540
6.0,32,W,"CHUANG, Hsiang-Yu",TPE,6-3 6-2,Nan Ying Cup International Junior Championships 2018,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Tainan, Chinese Taipei",29 May - 03 Jun 2018,Singles,Grade 2,Entry: DA,Clay,O,100298032,100279540
6.0,16,W,"DAVIS, George",GBR,7-6(1) 6-4,Nan Ying Cup International Junior Championships 2018,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Tainan, Chinese Taipei",29 May - 03 Jun 2018,Singles,Grade 2,Entry: DA,Clay,O,100214783,100279540
6.0,QF,W,"IKEDA, Tomoya",JPN,2-6 7-6(3) 7-5,Nan Ying Cup International Junior Championships 2018,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Tainan, Chinese Taipei",29 May - 03 Jun 2018,Singles,Grade 2,Entry: DA,Clay,O,100286889,100279540
6.0,SF,L,"SHARRMA, Sacchitt",IND,6-7(5) 2-6,Nan Ying Cup International Junior Championships 2018,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Tainan, Chinese Taipei",29 May - 03 Jun 2018,Singles,Grade 2,Entry: DA,Clay,O,100283592,100279540
7.0,32,L,"LU, Pengyu",CHN,3-6 1-6,China Junior 8,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Beijing, China, P.R.",08 May - 12 May 2018,Singles,Grade 3,Entry: DA,Hard,O,100299061,100279540
8.0,32,W,"YANG, Zijiang",CHN,7-5 6-1,China Junior 6 Grade 3,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Chengdu, China, P.R.",27 Mar - 31 Mar 2018,Singles,Grade 3,Entry: DA,Hard,O,100299432,100279540
8.0,16,W,"LO, Yi Jui",TPE,6-2 6-0,China Junior 6 Grade 3,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Chengdu, China, P.R.",27 Mar - 31 Mar 2018,Singles,Grade 3,Entry: DA,Hard,O,100278894,100279540
8.0,QF,W,"SACH, Tai",AUS,6-3 3-6 7-6(3),China Junior 6 Grade 3,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Chengdu, China, P.R.",27 Mar - 31 Mar 2018,Singles,Grade 3,Entry: DA,Hard,O,100329695,100279540
8.0,SF,L,"VOLONSKI, Nikita",AUS,2-6 6-2 0-6,China Junior 6 Grade 3,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Chengdu, China, P.R.",27 Mar - 31 Mar 2018,Singles,Grade 3,Entry: DA,Hard,O,100281143,100279540
9.0,64,L,"KAWANO , Kai",JPN,6-7(2) 6-3 1-6,31st Sarawak Chief Minister's Cup (I) ITF Junior Tennis Championship (Grade 1),"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Sarawak, Malaysia",13 Mar - 18 Mar 2018,Singles,Grade 1,Entry: DA,Hard,O,100262669,100279540
10.0,64,W,"STORCH, Stefan",AUS,7-6(6) 6-0,PTT -  ITF Junior Grade 1		,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Nonthaburi, Thailand",05 Mar - 10 Mar 2018,Singles,Grade 1,Entry: DA,Hard,O,100298973,100279540
10.0,32,L,"FOREJTEK, Jonas",CZE,6-3 3-6 1-6,PTT -  ITF Junior Grade 1		,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Nonthaburi, Thailand",05 Mar - 10 Mar 2018,Singles,Grade 1,Entry: DA,Hard,O,100210075,100279540
11.0,32,W,"CHAU, Arthur Lincoln",HKG,6-2 6-1,Hong Kong ITF Junior Tournament (Grade 4),"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Causeway Bay, Hong Kong, China",15 Jan - 20 Jan 2018,Singles,Grade 4,Entry: DA,Hard,O,100238441,100279540
11.0,16,W,"SASAGAWA, Jun",AUS,6-3 2-6 6-2,Hong Kong ITF Junior Tournament (Grade 4),"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Causeway Bay, Hong Kong, China",15 Jan - 20 Jan 2018,Singles,Grade 4,Entry: DA,Hard,O,100330182,100279540
11.0,QF,W,"YUE, Ching Ho Sunny",HKG,7-5 3-6 6-1,Hong Kong ITF Junior Tournament (Grade 4),"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Causeway Bay, Hong Kong, China",15 Jan - 20 Jan 2018,Singles,Grade 4,Entry: DA,Hard,O,100226087,100279540
11.0,SF,L,"TSAI, Chang-Lin",TPE,2-6 2-6,Hong Kong ITF Junior Tournament (Grade 4),"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Causeway Bay, Hong Kong, China",15 Jan - 20 Jan 2018,Singles,Grade 4,Entry: DA,Hard,O,100301913,100279540
12.0,32,W,"KUNG, Chun Jui",TPE,6-2 6-1,Phinma-PSC International Juniors 2,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Manila, Philippines",21 Nov - 26 Nov 2017,Singles,Grade 4,Entry: DA,Clay,I,100299815,100279540
12.0,16,W,"LEE, Marvin Mang Hin",HKG,6-4 6-2,Phinma-PSC International Juniors 2,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Manila, Philippines",21 Nov - 26 Nov 2017,Singles,Grade 4,Entry: DA,Clay,I,100292387,100279540
12.0,QF,W,"ISHII, Ryota",JPN,6-2 6-7(6) 6-3,Phinma-PSC International Juniors 2,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Manila, Philippines",21 Nov - 26 Nov 2017,Singles,Grade 4,Entry: DA,Clay,I,100307057,100279540
12.0,SF,W,"MITSUI, Shunsuke",JPN,6-7(3) 6-3 6-0,Phinma-PSC International Juniors 2,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Manila, Philippines",21 Nov - 26 Nov 2017,Singles,Grade 4,Entry: DA,Clay,I,100311463,100279540
12.0,FR,W,"OTICO, John Bryan Decasa",PHI,5-7 6-0 6-3,Phinma-PSC International Juniors 2,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Manila, Philippines",21 Nov - 26 Nov 2017,Singles,Grade 4,Entry: DA,Clay,I,100266936,100279540
13.0,32,W,"KOEY, Jian Keong, Takeshi",MAS,6-1 6-0,Phinma-PSC International Juniors 1,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Manila, Philippines",14 Nov - 19 Nov 2017,Singles,Grade 4,Entry: DA,Clay,I,100279583,100279540
13.0,16,W,"MATSUBAYASHI, Nowa",JPN,6-0 6-2,Phinma-PSC International Juniors 1,"PANTINO, Arthur Craig",PHI,PANTINO,Arthur Craig,"Manila, Philippines",14 Nov - 19 Nov 2017,Singles,Grade 4,Entry: DA,Clay,I,100323196,100279540
