eventNumber,eventRound,eventResults,eventOpponent,eventOpponentCountry,eventScore,eventName,playerName,playerCountry,playerLast,playerFirst,eventVenue,eventDates,eventCategory,eventGrade,eventEntry,eventSurface,eventIndoorOutdoor,eventOpponentID,player_ID
1.0,32,W,"DICA , Nini Gabriel",ROU,6-2 6-2,Smash Academy  ITF Junior Tournament,"HERMAN , Louis",BEL,HERMAN,Louis,"Cairo, Egypt",10 Sep - 14 Sep 2018,Singles,Grade 2,Entry: DA,Clay,O,100214225,100234942
1.0,16,W,"ATMANE, Terence",FRA,6-1 6-0,Smash Academy  ITF Junior Tournament,"HERMAN , Louis",BEL,HERMAN,Louis,"Cairo, Egypt",10 Sep - 14 Sep 2018,Singles,Grade 2,Entry: DA,Clay,O,100245657,100234942
1.0,QF,W,"CENGIZ, Baran",TUR,7-6(5) 7-5,Smash Academy  ITF Junior Tournament,"HERMAN , Louis",BEL,HERMAN,Louis,"Cairo, Egypt",10 Sep - 14 Sep 2018,Singles,Grade 2,Entry: DA,Clay,O,100213559,100234942
1.0,SF,L,"RUNE, Holger Vitus Nodskov",DEN,3-6 3-6,Smash Academy  ITF Junior Tournament,"HERMAN , Louis",BEL,HERMAN,Louis,"Cairo, Egypt",10 Sep - 14 Sep 2018,Singles,Grade 2,Entry: DA,Clay,O,100254993,100234942
2.0,32,W,"VOLOSHYN, Anatoliy",UKR,6-3 6-2,Al-Solaimaneyah ITF Junior Tournament,"HERMAN , Louis",BEL,HERMAN,Louis,"Cairo, Egypt",03 Sep - 07 Sep 2018,Singles,Grade 2,Entry: DA,Clay,O,100275983,100234942
2.0,16,W,"GABER, Adham",EGY,6-0 6-7(6) 7-6(5),Al-Solaimaneyah ITF Junior Tournament,"HERMAN , Louis",BEL,HERMAN,Louis,"Cairo, Egypt",03 Sep - 07 Sep 2018,Singles,Grade 2,Entry: DA,Clay,O,100244537,100234942
2.0,QF,W,"FERREIRA, Joao",BRA,6-3 6-3,Al-Solaimaneyah ITF Junior Tournament,"HERMAN , Louis",BEL,HERMAN,Louis,"Cairo, Egypt",03 Sep - 07 Sep 2018,Singles,Grade 2,Entry: DA,Clay,O,100312315,100234942
2.0,SF,L,"IVANOV, Simon Anthony",BUL,4-6 2-6,Al-Solaimaneyah ITF Junior Tournament,"HERMAN , Louis",BEL,HERMAN,Louis,"Cairo, Egypt",03 Sep - 07 Sep 2018,Singles,Grade 2,Entry: DA,Clay,O,100203943,100234942
3.0,32,W,"VAN ASSENDELFT, Jip",NED,DEF,Juniors Open LTA Maaseik 2018,"HERMAN , Louis",BEL,HERMAN,Louis,"Maaseik, Belgium",13 Aug - 18 Aug 2018,Singles,Grade 4,Entry: DA,Clay,O,100271775,100234942
3.0,16,W,"MAAS, Ralph",BEL,6-2 6-3,Juniors Open LTA Maaseik 2018,"HERMAN , Louis",BEL,HERMAN,Louis,"Maaseik, Belgium",13 Aug - 18 Aug 2018,Singles,Grade 4,Entry: DA,Clay,O,100259525,100234942
3.0,QF,L,"DARDERI, Luciano",ITA,5-7 1-6,Juniors Open LTA Maaseik 2018,"HERMAN , Louis",BEL,HERMAN,Louis,"Maaseik, Belgium",13 Aug - 18 Aug 2018,Singles,Grade 4,Entry: DA,Clay,O,100238364,100234942
4.0,64,W,"IVANOV, Simon Anthony",BUL,2-6 7-6(0) 6-3,2018 European Junior Championships,"HERMAN , Louis",BEL,HERMAN,Louis,"Klosters, Switzerland",23 Jul - 29 Jul 2018,Singles,Grade B1,Entry: DA,Clay,O,100203943,100234942
4.0,32,W,"STROM, Gustaf",SWE,6-4 5-7 7-5,2018 European Junior Championships,"HERMAN , Louis",BEL,HERMAN,Louis,"Klosters, Switzerland",23 Jul - 29 Jul 2018,Singles,Grade B1,Entry: DA,Clay,O,100226260,100234942
4.0,16,L,"MAREK, Wojciech",POL,7-6(5) 3-6 2-6,2018 European Junior Championships,"HERMAN , Louis",BEL,HERMAN,Louis,"Klosters, Switzerland",23 Jul - 29 Jul 2018,Singles,Grade B1,Entry: DA,Clay,O,100232838,100234942
5.0,Q1,W,"SQUIRE, Henri",GER,4-6 6-3 8-6,"The Junior Championships, Wimbledon","HERMAN , Louis",BEL,HERMAN,Louis,"Wimbledon, Great Britain",07 Jul - 15 Jul 2018,Singles,Grade A,Entry: DA,Grass,O,100212846,100234942
5.0,Q2,W,"GIMENEZ, Igor",BRA,3-6 6-4 6-4,"The Junior Championships, Wimbledon","HERMAN , Louis",BEL,HERMAN,Louis,"Wimbledon, Great Britain",07 Jul - 15 Jul 2018,Singles,Grade A,Entry: DA,Grass,O,100262530,100234942
5.0,64,W,"HERSEY, Jake",GBR,6-3 6-1,"The Junior Championships, Wimbledon","HERMAN , Louis",BEL,HERMAN,Louis,"Wimbledon, Great Britain",07 Jul - 15 Jul 2018,Singles,Grade A,Entry: DA,Grass,O,100222945,100234942
5.0,32,L,"HILDERBRAND, Trey",USA,6-1 6-7(4) 5-7,"The Junior Championships, Wimbledon","HERMAN , Louis",BEL,HERMAN,Louis,"Wimbledon, Great Britain",07 Jul - 15 Jul 2018,Singles,Grade A,Entry: DA,Grass,O,100266403,100234942
6.0,Q1,W,"KOTECHA, Sheil",KEN,6-2 6-3,Junior International Roehampton,"HERMAN , Louis",BEL,HERMAN,Louis,"Roehampton, Great Britain",29 Jun - 30 Jun 2018,Singles,Grade 1,Entry: DA,Grass,O,100243654,100234942
6.0,Q2,L,"OKONKWO, Oliver",GBR,7-6(2) 3-6 4-6,Junior International Roehampton,"HERMAN , Louis",BEL,HERMAN,Louis,"Roehampton, Great Britain",29 Jun - 30 Jun 2018,Singles,Grade 1,Entry: DA,Grass,O,100310425,100234942
7.0,64,L,"MANDLIK, Mark",USA,3-6 6-2 3-6,"54th Astrid Bowl Charleroi, Belgian International Junior Championships","HERMAN , Louis",BEL,HERMAN,Louis,"Charleroi-Marcinelle, Belgium",28 May - 02 Jun 2018,Singles,Grade 1,Entry: DA,Clay,O,100288748,100234942
8.0,Q1,L,"NANDA, Govind",USA,6-7(2) 0-6,Roland Garros Junior French Championships,"HERMAN , Louis",BEL,HERMAN,Louis,"Paris, France",31 May - 01 Jun 2018,Singles,Grade A,Entry: DA,Clay,O,100281618,100234942
9.0,32,L,"VON DER SCHULENBURG, Henry",SUI,4-6 0-6,Alfa TI Cup 1,"HERMAN , Louis",BEL,HERMAN,Louis,"Budapest, Hungary",22 May - 26 May 2018,Singles,Grade 2,Entry: DA,Clay,O,100231462,100234942
10.0,64,L,"POURROY, Loris",FRA,7-6(3) 2-6 0-4 RET,23eme Open International de Beaulieu-sur-Mer			,"HERMAN , Louis",BEL,HERMAN,Louis,"Beaulieu Sur Mer, France",23 Apr - 29 Apr 2018,Singles,Grade 1,Entry: DA,Clay,O,100286857,100234942
11.0,32,W,"BANTHIA, Siddhant",IND,6-1 6-2,Open d'Istres,"HERMAN , Louis",BEL,HERMAN,Louis,"Istres, France",16 Apr - 21 Apr 2018,Singles,Grade 2,Entry: DA,Clay,O,100260749,100234942
11.0,16,W,"DRAXL , Liam",CAN,6-1 6-3,Open d'Istres,"HERMAN , Louis",BEL,HERMAN,Louis,"Istres, France",16 Apr - 21 Apr 2018,Singles,Grade 2,Entry: DA,Clay,O,100259937,100234942
11.0,QF,W,"ANSELMO, Baptiste",FRA,6-2 7-5,Open d'Istres,"HERMAN , Louis",BEL,HERMAN,Louis,"Istres, France",16 Apr - 21 Apr 2018,Singles,Grade 2,Entry: DA,Clay,O,100245915,100234942
11.0,SF,W,"BAADI, Taha",CAN,6-3 6-1,Open d'Istres,"HERMAN , Louis",BEL,HERMAN,Louis,"Istres, France",16 Apr - 21 Apr 2018,Singles,Grade 2,Entry: DA,Clay,O,100260371,100234942
11.0,FR,L,"DE JONG, Jesper",NED,5-7 4-6,Open d'Istres,"HERMAN , Louis",BEL,HERMAN,Louis,"Istres, France",16 Apr - 21 Apr 2018,Singles,Grade 2,Entry: DA,Clay,O,100235115,100234942
12.0,32,W,"FOREJTEK, Jonas",CZE,4-6 7-6(3) 6-2,ITF Junior Cap d'Ail					,"HERMAN , Louis",BEL,HERMAN,Louis,"Cap d'Ail, France",09 Apr - 14 Apr 2018,Singles,Grade 2,Entry: DA,Clay,O,100210075,100234942
12.0,16,L,"MORONI, Filippo",ITA,4-6 3-6,ITF Junior Cap d'Ail					,"HERMAN , Louis",BEL,HERMAN,Louis,"Cap d'Ail, France",09 Apr - 14 Apr 2018,Singles,Grade 2,Entry: DA,Clay,O,100207444,100234942
13.0,32,W,"KOLASINSKI, Filip",POL,6-3 6-1,38th Tashkent ITF Juniors Grade 2,"HERMAN , Louis",BEL,HERMAN,Louis,"Tashkent, Uzbekistan",12 Mar - 17 Mar 2018,Singles,Grade 2,Entry: DA,Hard,O,100214659,100234942
13.0,16,W,"SOTTIMOV, Timur",UZB,6-4 6-2,38th Tashkent ITF Juniors Grade 2,"HERMAN , Louis",BEL,HERMAN,Louis,"Tashkent, Uzbekistan",12 Mar - 17 Mar 2018,Singles,Grade 2,Entry: DA,Hard,O,100273719,100234942
13.0,QF,L,"FOMIN, Sergey",UZB,4-6 6-7(2),38th Tashkent ITF Juniors Grade 2,"HERMAN , Louis",BEL,HERMAN,Louis,"Tashkent, Uzbekistan",12 Mar - 17 Mar 2018,Singles,Grade 2,Entry: DA,Hard,O,100232794,100234942
14.0,32,L,"AGAFONOV, Egor",RUS,3-6 6-7(3),Yeltsin Cup,"HERMAN , Louis",BEL,HERMAN,Louis,"Kazan, Russia",20 Feb - 25 Feb 2018,Singles,Grade 1,Entry: DA,Hard,I,100248927,100234942
15.0,32,W,"RATAKONDA, srivatsa",IND,6-3 6-1,DKS ITF Juniors 2018	,"HERMAN , Louis",BEL,HERMAN,Louis,"Kolkata, India",15 Jan - 20 Jan 2018,Singles,Grade 2,Entry: DA,Clay,O,100264035,100234942
15.0,16,W,"SRIVASTAVA, Karan",IND,6-3 6-4,DKS ITF Juniors 2018	,"HERMAN , Louis",BEL,HERMAN,Louis,"Kolkata, India",15 Jan - 20 Jan 2018,Singles,Grade 2,Entry: DA,Clay,O,100258927,100234942
15.0,QF,W,"LALAMI LAAROUSSI, Younes",MAR,6-3 6-0,DKS ITF Juniors 2018	,"HERMAN , Louis",BEL,HERMAN,Louis,"Kolkata, India",15 Jan - 20 Jan 2018,Singles,Grade 2,Entry: DA,Clay,O,100211598,100234942
15.0,SF,W,"ERHARD, Mathys",FRA,6-2 6-4,DKS ITF Juniors 2018	,"HERMAN , Louis",BEL,HERMAN,Louis,"Kolkata, India",15 Jan - 20 Jan 2018,Singles,Grade 2,Entry: DA,Clay,O,100248354,100234942
15.0,FR,W,"KILANI, Yassir",MAR,6-4 7-5,DKS ITF Juniors 2018	,"HERMAN , Louis",BEL,HERMAN,Louis,"Kolkata, India",15 Jan - 20 Jan 2018,Singles,Grade 2,Entry: DA,Clay,O,100268869,100234942
16.0,32,W,"SRIVASTAVA, Karan",IND,6-2 6-1,Delhi ITF Juniors,"HERMAN , Louis",BEL,HERMAN,Louis,"New Delhi, India",08 Jan - 13 Jan 2018,Singles,Grade 2,Entry: DA,Hard,O,100258927,100234942
16.0,16,W,"MEHRA, Rohan",IND,6-1 6-0,Delhi ITF Juniors,"HERMAN , Louis",BEL,HERMAN,Louis,"New Delhi, India",08 Jan - 13 Jan 2018,Singles,Grade 2,Entry: DA,Hard,O,100282976,100234942
16.0,QF,L,"ERHARD, Mathys",FRA,7-6(4) 0-6 1-6,Delhi ITF Juniors,"HERMAN , Louis",BEL,HERMAN,Louis,"New Delhi, India",08 Jan - 13 Jan 2018,Singles,Grade 2,Entry: DA,Hard,O,100248354,100234942
17.0,32,W,"SRIVASTAVA, Karan",IND,6-1 6-7(5) 7-6(3),Chandigarh ITF Juniors,"HERMAN , Louis",BEL,HERMAN,Louis,"Chandigarh, India",01 Jan - 06 Jan 2018,Singles,Grade 3,Entry: DA,Hard,O,100258927,100234942
17.0,16,W,"ERHARD, Mathys",FRA,6-3 4-4 RET,Chandigarh ITF Juniors,"HERMAN , Louis",BEL,HERMAN,Louis,"Chandigarh, India",01 Jan - 06 Jan 2018,Singles,Grade 3,Entry: DA,Hard,O,100248354,100234942
17.0,QF,L,"SHARRMA, Sacchitt",IND,3-6 7-5 6-7(5),Chandigarh ITF Juniors,"HERMAN , Louis",BEL,HERMAN,Louis,"Chandigarh, India",01 Jan - 06 Jan 2018,Singles,Grade 3,Entry: DA,Hard,O,100283592,100234942
18.0,32,W,"SENGUL, Bora",TUR,6-4 6-1,Marshall Open in Honour of Dudi Sela,"HERMAN , Louis",BEL,HERMAN,Louis,"Kiryat Shmona, Israel",20 Nov - 25 Nov 2017,Singles,Grade 3,Entry: DA,Hard,O,100219567,100234942
18.0,16,L,"CAZAUX, Arthur",FRA,1-6 4-6,Marshall Open in Honour of Dudi Sela,"HERMAN , Louis",BEL,HERMAN,Louis,"Kiryat Shmona, Israel",20 Nov - 25 Nov 2017,Singles,Grade 3,Entry: DA,Hard,O,100254266,100234942
19.0,64,W,"GEORGESCU, Matei Adrian",ROU,6-1 6-1,HAP International Junior Tournament,"HERMAN , Louis",BEL,HERMAN,Louis,"Haifa, Israel",13 Nov - 18 Nov 2017,Singles,Grade 2,Entry: DA,Hard,O,100235481,100234942
19.0,32,L,"WESTSTRATE, Lodewijk",NED,5-7 4-6,HAP International Junior Tournament,"HERMAN , Louis",BEL,HERMAN,Louis,"Haifa, Israel",13 Nov - 18 Nov 2017,Singles,Grade 2,Entry: DA,Hard,O,100238092,100234942
20.0,64,L,"SCHABER, Marvin",GER,6-1 4-6 1-6,Heiveld Junior Indoor Open,"HERMAN , Louis",BEL,HERMAN,Louis,"Sint-Katelijne-Waver, Belgium",30 Oct - 05 Nov 2017,Singles,Grade 4,Entry: DA,Hard,I,100238295,100234942
21.0,32,W,"ARNALDI, Matteo",ITA,6-2 6-7(8) 7-5,"3rd Torneo Internazionale Junior ""Citta' Di Palermo""","HERMAN , Louis",BEL,HERMAN,Louis,"Palermo, Italy",12 Sep - 17 Sep 2017,Singles,Grade 3,Entry: DA,Clay,O,100256114,100234942
21.0,16,L,"TRAPANI, Andrea",ITA,6-7(1) 3-6,"3rd Torneo Internazionale Junior ""Citta' Di Palermo""","HERMAN , Louis",BEL,HERMAN,Louis,"Palermo, Italy",12 Sep - 17 Sep 2017,Singles,Grade 3,Entry: DA,Clay,O,100178983,100234942
22.0,32,W,"ZIMA, Leopold",GER,6-2 7-5,Budapest Fund Man Junior Open,"HERMAN , Louis",BEL,HERMAN,Louis,"Budapest, Hungary",29 Aug - 02 Sep 2017,Singles,Grade 2,Entry: DA,Clay,O,100199036,100234942
22.0,16,L,"ARNABOLDI, Federico",ITA,6-0 5-7 2-6,Budapest Fund Man Junior Open,"HERMAN , Louis",BEL,HERMAN,Louis,"Budapest, Hungary",29 Aug - 02 Sep 2017,Singles,Grade 2,Entry: DA,Clay,O,100202773,100234942
23.0,32,L,"SCHLAGETER, Justin",GER,5-7 7-5 3-6,Budaors Cup,"HERMAN , Louis",BEL,HERMAN,Louis,"Budaors, Hungary",22 Aug - 26 Aug 2017,Singles,Grade 2,Entry: DA,Clay,O,100228638,100234942
24.0,64,W,"PENZKOFER, Fabian",GER,6-3 7-5,International Bavarian Summer Championships 2017 powered by HEAD,"HERMAN , Louis",BEL,HERMAN,Louis,"Aschheim, Germany",24 Jul - 29 Jul 2017,Singles,Grade 5,Entry: DA,Clay,O,100214138,100234942
24.0,32,L,"DRAGOMIROV, Dennis",GER,3-6 2-6,International Bavarian Summer Championships 2017 powered by HEAD,"HERMAN , Louis",BEL,HERMAN,Louis,"Aschheim, Germany",24 Jul - 29 Jul 2017,Singles,Grade 5,Entry: DA,Clay,O,100203306,100234942
25.0,32,W,"WELTE, Milan",GER,6-3 6-4,NRW Junior Open 2017,"HERMAN , Louis",BEL,HERMAN,Louis,"Moenchengladbach, Germany",19 Jul - 23 Jul 2017,Singles,Grade 4,Entry: DA,Clay,O,100211564,100234942
25.0,16,W,"BUSCH, Ruben",GER,6-1 6-2,NRW Junior Open 2017,"HERMAN , Louis",BEL,HERMAN,Louis,"Moenchengladbach, Germany",19 Jul - 23 Jul 2017,Singles,Grade 4,Entry: DA,Clay,O,100228499,100234942
25.0,QF,W,"VANKAN, Marlon",GER,7-5 6-2,NRW Junior Open 2017,"HERMAN , Louis",BEL,HERMAN,Louis,"Moenchengladbach, Germany",19 Jul - 23 Jul 2017,Singles,Grade 4,Entry: DA,Clay,O,100211771,100234942
25.0,SF,W,"DESCHAMPS, Allan",FRA,6-2 4-6 6-2,NRW Junior Open 2017,"HERMAN , Louis",BEL,HERMAN,Louis,"Moenchengladbach, Germany",19 Jul - 23 Jul 2017,Singles,Grade 4,Entry: DA,Clay,O,100227916,100234942
25.0,FR,W,"PRESUHN, Bastien",GER,7-6(3) 7-5,NRW Junior Open 2017,"HERMAN , Louis",BEL,HERMAN,Louis,"Moenchengladbach, Germany",19 Jul - 23 Jul 2017,Singles,Grade 4,Entry: DA,Clay,O,100206003,100234942
26.0,32,W,"RODESCH, Chris",LUX,6-3 6-3,Justine Henin Juniors Cup 2017	,"HERMAN , Louis",BEL,HERMAN,Louis,"Limelette, Belgium",10 Jul - 15 Jul 2017,Singles,Grade 4,Entry: DA,Clay,O,100212990,100234942
26.0,16,W,"SANSON, Aland",CHI,6-2 6-4,Justine Henin Juniors Cup 2017	,"HERMAN , Louis",BEL,HERMAN,Louis,"Limelette, Belgium",10 Jul - 15 Jul 2017,Singles,Grade 4,Entry: DA,Clay,O,100301324,100234942
26.0,QF,W,"LUQUE RICO, Enrique",ESP,6-2 3-0 RET,Justine Henin Juniors Cup 2017	,"HERMAN , Louis",BEL,HERMAN,Louis,"Limelette, Belgium",10 Jul - 15 Jul 2017,Singles,Grade 4,Entry: DA,Clay,O,100224958,100234942
26.0,SF,W,"JACOBS, Frederic",BEL,6-2 6-2,Justine Henin Juniors Cup 2017	,"HERMAN , Louis",BEL,HERMAN,Louis,"Limelette, Belgium",10 Jul - 15 Jul 2017,Singles,Grade 4,Entry: DA,Clay,O,100260608,100234942
26.0,FR,L,"CHAHOUD, Kevin",SWE,3-6 5-7,Justine Henin Juniors Cup 2017	,"HERMAN , Louis",BEL,HERMAN,Louis,"Limelette, Belgium",10 Jul - 15 Jul 2017,Singles,Grade 4,Entry: DA,Clay,O,100283155,100234942
27.0,64,W,"WEILER, Raphael",GER,6-2 6-0,HEAD Cup Bruchköbel powered by Steinfeger Immobilien,"HERMAN , Louis",BEL,HERMAN,Louis,"Bruchköbel, Germany",04 Jul - 09 Jul 2017,Singles,Grade 4,Entry: DA,Clay,O,100203221,100234942
27.0,32,W,"STINO, Mario",AUT,6-2 6-1,HEAD Cup Bruchköbel powered by Steinfeger Immobilien,"HERMAN , Louis",BEL,HERMAN,Louis,"Bruchköbel, Germany",04 Jul - 09 Jul 2017,Singles,Grade 4,Entry: DA,Clay,O,100205965,100234942
