eventNumber,eventRound,eventResults,eventOpponent,eventOpponentCountry,eventScore,eventName,playerName,playerCountry,playerLast,playerFirst,eventVenue,eventDates,eventCategory,eventGrade,eventEntry,eventSurface,eventIndoorOutdoor,eventOpponentID,player_ID
9.0,64,W,"BOUQUIER , Arthur",FRA,6-2 2-6 6-2,23eme Open International de Beaulieu-sur-Mer			,"TORTORA, Davide",ITA,TORTORA,Davide,"Beaulieu Sur Mer, France",23 Apr - 29 Apr 2018,Singles,Grade 1,Entry: DA,Clay,O,100219957,100233990
9.0,32,W,"PALOSI, Stefan",ROU,7-6(1) 6-0,23eme Open International de Beaulieu-sur-Mer			,"TORTORA, Davide",ITA,TORTORA,Davide,"Beaulieu Sur Mer, France",23 Apr - 29 Apr 2018,Singles,Grade 1,Entry: DA,Clay,O,100206318,100233990
9.0,16,L,"VYLEGZHANIN, Nikolay",RUS,3-6 6-4 4-6,23eme Open International de Beaulieu-sur-Mer			,"TORTORA, Davide",ITA,TORTORA,Davide,"Beaulieu Sur Mer, France",23 Apr - 29 Apr 2018,Singles,Grade 1,Entry: DA,Clay,O,100177106,100233990
10.0,32,L,"VYLEGZHANIN, Nikolay",RUS,2-6 1-6,Open d'Istres,"TORTORA, Davide",ITA,TORTORA,Davide,"Istres, France",16 Apr - 21 Apr 2018,Singles,Grade 2,Entry: DA,Clay,O,100177106,100233990
11.0,32,W,"COLAS SANCHEZ, Alberto",ESP,6-4 6-4,Trofeo Juan Carlos Ferrero,"TORTORA, Davide",ITA,TORTORA,Davide,"Villena, Spain",27 Mar - 01 Apr 2018,Singles,Grade 1,Entry: DA,Clay,O,100235492,100233990
11.0,16,W,"VIVES MARCOS , Pedro",ESP,6-1 6-3,Trofeo Juan Carlos Ferrero,"TORTORA, Davide",ITA,TORTORA,Davide,"Villena, Spain",27 Mar - 01 Apr 2018,Singles,Grade 1,Entry: DA,Clay,O,100237403,100233990
11.0,QF,L,"HUDD, Emile",GBR,6-7(3) 1-6,Trofeo Juan Carlos Ferrero,"TORTORA, Davide",ITA,TORTORA,Davide,"Villena, Spain",27 Mar - 01 Apr 2018,Singles,Grade 1,Entry: DA,Clay,O,100228640,100233990
12.0,32,W,"MANSILLA DIEZ, Mario",ESP,6-4 3-6 6-3,XII ITF Junior GRIP2 Tennis Academy,"TORTORA, Davide",ITA,TORTORA,Davide,"Benicarlo, Spain",20 Mar - 24 Mar 2018,Singles,Grade 2,Entry: DA,Clay,O,100262287,100233990
12.0,16,W,"VIVES MARCOS , Pedro",ESP,6-3 7-6(3),XII ITF Junior GRIP2 Tennis Academy,"TORTORA, Davide",ITA,TORTORA,Davide,"Benicarlo, Spain",20 Mar - 24 Mar 2018,Singles,Grade 2,Entry: DA,Clay,O,100237403,100233990
12.0,QF,L,"DE JONG, Jesper",NED,4-6 2-6,XII ITF Junior GRIP2 Tennis Academy,"TORTORA, Davide",ITA,TORTORA,Davide,"Benicarlo, Spain",20 Mar - 24 Mar 2018,Singles,Grade 2,Entry: DA,Clay,O,100235115,100233990
13.0,32,W,"KODAT, Toby Alex",USA,6-2 6-2,Siauliai Open 2018,"TORTORA, Davide",ITA,TORTORA,Davide,"Siauliai, Lithuania",20 Feb - 25 Feb 2018,Singles,Grade 2,Entry: DA,Hard,I,100253527,100233990
13.0,16,W,"VASILIAUSKAS, Matas",LTU,6-2 6-2,Siauliai Open 2018,"TORTORA, Davide",ITA,TORTORA,Davide,"Siauliai, Lithuania",20 Feb - 25 Feb 2018,Singles,Grade 2,Entry: DA,Hard,I,100252758,100233990
13.0,QF,W,"MARMOUSEZ, Lilian",FRA,6-4 6-3,Siauliai Open 2018,"TORTORA, Davide",ITA,TORTORA,Davide,"Siauliai, Lithuania",20 Feb - 25 Feb 2018,Singles,Grade 2,Entry: DA,Hard,I,100256036,100233990
13.0,SF,L,"WENDELKEN, Harry",GBR,3-6 2-6,Siauliai Open 2018,"TORTORA, Davide",ITA,TORTORA,Davide,"Siauliai, Lithuania",20 Feb - 25 Feb 2018,Singles,Grade 2,Entry: DA,Hard,I,100249038,100233990
14.0,Q2,W,"COJOCARU, Teodor",ROU,6-0 7-5,Biotehnos Cup,"TORTORA, Davide",ITA,TORTORA,Davide,"Chisinau, Moldova",05 Feb - 11 Feb 2018,Singles,Grade 2,Entry: DA,Hard,I,100314460,100233990
14.0,Q3,W,"SKINDZER, Zhan",BLR,6-4 7-5,Biotehnos Cup,"TORTORA, Davide",ITA,TORTORA,Davide,"Chisinau, Moldova",05 Feb - 11 Feb 2018,Singles,Grade 2,Entry: DA,Hard,I,100200820,100233990
14.0,32,W,"KOPCZYNSKI, Tomas",USA,6-4 6-7(3) 6-3,Biotehnos Cup,"TORTORA, Davide",ITA,TORTORA,Davide,"Chisinau, Moldova",05 Feb - 11 Feb 2018,Singles,Grade 2,Entry: DA,Hard,I,100189906,100233990
14.0,16,W,"OVCHARENKO, Oleksandr",UKR,6-0 7-6(1),Biotehnos Cup,"TORTORA, Davide",ITA,TORTORA,Davide,"Chisinau, Moldova",05 Feb - 11 Feb 2018,Singles,Grade 2,Entry: DA,Hard,I,100228901,100233990
14.0,QF,O,"GLINKA, Daniil",EST,W/O,Biotehnos Cup,"TORTORA, Davide",ITA,TORTORA,Davide,"Chisinau, Moldova",05 Feb - 11 Feb 2018,Singles,Grade 2,Entry: DA,Hard,I,100203909,100233990
14.0,SF,W,"DI NOCERA, Riccardo",ITA,6-2 7-6(7),Biotehnos Cup,"TORTORA, Davide",ITA,TORTORA,Davide,"Chisinau, Moldova",05 Feb - 11 Feb 2018,Singles,Grade 2,Entry: DA,Hard,I,100202344,100233990
14.0,FR,W,"BINDA, Alexandr",RUS,7-6(4) 7-5,Biotehnos Cup,"TORTORA, Davide",ITA,TORTORA,Davide,"Chisinau, Moldova",05 Feb - 11 Feb 2018,Singles,Grade 2,Entry: DA,Hard,I,100237206,100233990
15.0,Q1,W,"MUSIL, Mathias",CZE,6-1 6-0,RPM Junior Open 2018,"TORTORA, Davide",ITA,TORTORA,Davide,"Prague West, Czech Republic",15 Jan - 21 Jan 2018,Singles,Grade 1,Entry: DA,Carpet,I,100263749,100233990
15.0,Q2,W,"IBRAGIMOV, Rail",RUS,6-4 5-7 6-0,RPM Junior Open 2018,"TORTORA, Davide",ITA,TORTORA,Davide,"Prague West, Czech Republic",15 Jan - 21 Jan 2018,Singles,Grade 1,Entry: DA,Carpet,I,100217455,100233990
15.0,64,W,"BARNAT, Jiri",CZE,6-3 6-3,RPM Junior Open 2018,"TORTORA, Davide",ITA,TORTORA,Davide,"Prague West, Czech Republic",15 Jan - 21 Jan 2018,Singles,Grade 1,Entry: DA,Carpet,I,100225471,100233990
15.0,32,W,"UVAROV, Andrey",RUS,4-6 7-5 6-3,RPM Junior Open 2018,"TORTORA, Davide",ITA,TORTORA,Davide,"Prague West, Czech Republic",15 Jan - 21 Jan 2018,Singles,Grade 1,Entry: DA,Carpet,I,100224789,100233990
15.0,16,W,"LOPEZ MONTAGUD, Carlos",ESP,6-1 3-6 6-2,RPM Junior Open 2018,"TORTORA, Davide",ITA,TORTORA,Davide,"Prague West, Czech Republic",15 Jan - 21 Jan 2018,Singles,Grade 1,Entry: DA,Carpet,I,100242012,100233990
15.0,QF,L,"LEHECKA, Jiri",CZE,4-6 3-6,RPM Junior Open 2018,"TORTORA, Davide",ITA,TORTORA,Davide,"Prague West, Czech Republic",15 Jan - 21 Jan 2018,Singles,Grade 1,Entry: DA,Carpet,I,100239663,100233990
16.0,64,W,"BISTON, Tom",FRA,2-6 7-6(5) 6-2,The 25th Slovak Junior Indoor U18 2018,"TORTORA, Davide",ITA,TORTORA,Davide,"Senec, Slovakia",08 Jan - 14 Jan 2018,Singles,Grade 2,Entry: DA,Hard,I,100245197,100233990
16.0,32,W,"PARTS, Robin Erik",EST,6-3 6-7(0) 6-3,The 25th Slovak Junior Indoor U18 2018,"TORTORA, Davide",ITA,TORTORA,Davide,"Senec, Slovakia",08 Jan - 14 Jan 2018,Singles,Grade 2,Entry: DA,Hard,I,100199207,100233990
16.0,16,W,"BINDA, Alexandr",RUS,3-6 7-6(8) 7-6(6),The 25th Slovak Junior Indoor U18 2018,"TORTORA, Davide",ITA,TORTORA,Davide,"Senec, Slovakia",08 Jan - 14 Jan 2018,Singles,Grade 2,Entry: DA,Hard,I,100237206,100233990
16.0,QF,L,"SHUMEIKO, Pavel",UKR,6-7(2) 3-6,The 25th Slovak Junior Indoor U18 2018,"TORTORA, Davide",ITA,TORTORA,Davide,"Senec, Slovakia",08 Jan - 14 Jan 2018,Singles,Grade 2,Entry: DA,Hard,I,100206019,100233990
17.0,32,W,"LA VELA, Giuseppe",ITA,7-5 7-6(5),"3rd Torneo Internazionale Junior ""Citta' Di Palermo""","TORTORA, Davide",ITA,TORTORA,Davide,"Palermo, Italy",12 Sep - 17 Sep 2017,Singles,Grade 3,Entry: DA,Clay,O,100202835,100233990
17.0,16,L,"CAVRAK, Ken",AUS,6-1 4-6 4-6,"3rd Torneo Internazionale Junior ""Citta' Di Palermo""","TORTORA, Davide",ITA,TORTORA,Davide,"Palermo, Italy",12 Sep - 17 Sep 2017,Singles,Grade 3,Entry: DA,Clay,O,100277034,100233990
18.0,32,L,"COLAS SANCHEZ, Alberto",ESP,2-6 2-6,Budapest Fund Man Junior Open,"TORTORA, Davide",ITA,TORTORA,Davide,"Budapest, Hungary",29 Aug - 02 Sep 2017,Singles,Grade 2,Entry: DA,Clay,O,100235492,100233990
19.0,Q2,W,"DULGANOV, Richard",HUN,6-4 6-4,Budaors Cup,"TORTORA, Davide",ITA,TORTORA,Davide,"Budaors, Hungary",22 Aug - 26 Aug 2017,Singles,Grade 2,Entry: DA,Clay,O,100256610,100233990
19.0,Q3,W,"COLAS SANCHEZ, Alberto",ESP,6-2 0-6 6-4,Budaors Cup,"TORTORA, Davide",ITA,TORTORA,Davide,"Budaors, Hungary",22 Aug - 26 Aug 2017,Singles,Grade 2,Entry: DA,Clay,O,100235492,100233990
19.0,32,W,"ANDREEV, Adrian",BUL,6-2 3-6 6-4,Budaors Cup,"TORTORA, Davide",ITA,TORTORA,Davide,"Budaors, Hungary",22 Aug - 26 Aug 2017,Singles,Grade 2,Entry: DA,Clay,O,100204396,100233990
19.0,16,L,"LOPEZ MONTAGUD, Carlos",ESP,0-6 3-6,Budaors Cup,"TORTORA, Davide",ITA,TORTORA,Davide,"Budaors, Hungary",22 Aug - 26 Aug 2017,Singles,Grade 2,Entry: DA,Clay,O,100242012,100233990
20.0,32,L,"JUHAS, Kristijan",SRB,4-6 1-6,Triglav Open 2017,"TORTORA, Davide",ITA,TORTORA,Davide,"Kranj, Slovenia",15 Aug - 20 Aug 2017,Singles,Grade 4,Entry: DA,Clay,O,100234384,100233990
21.0,32,W,"SERAFINI, Marcello",ITA,7-5 7-6(5),San Marino Junior Open,"TORTORA, Davide",ITA,TORTORA,Davide,"San Marino, San Marino",25 Jul - 29 Jul 2017,Singles,Grade 5,Entry: DA,Clay,O,100259321,100233990
21.0,16,W,"PERUFFO , Giovanni",ITA,6-4 6-3,San Marino Junior Open,"TORTORA, Davide",ITA,TORTORA,Davide,"San Marino, San Marino",25 Jul - 29 Jul 2017,Singles,Grade 5,Entry: DA,Clay,O,100236441,100233990
21.0,QF,W,"DEVALD, Borna",CRO,6-4 6-3,San Marino Junior Open,"TORTORA, Davide",ITA,TORTORA,Davide,"San Marino, San Marino",25 Jul - 29 Jul 2017,Singles,Grade 5,Entry: DA,Clay,O,100232531,100233990
21.0,SF,W,"MALGAROLI, Leonardo",ITA,6-2 6-4,San Marino Junior Open,"TORTORA, Davide",ITA,TORTORA,Davide,"San Marino, San Marino",25 Jul - 29 Jul 2017,Singles,Grade 5,Entry: DA,Clay,O,100329850,100233990
21.0,FR,L,"OVCHARENKO, Oleksandr",UKR,3-6 2-6,San Marino Junior Open,"TORTORA, Davide",ITA,TORTORA,Davide,"San Marino, San Marino",25 Jul - 29 Jul 2017,Singles,Grade 5,Entry: DA,Clay,O,100228901,100233990
22.0,32,L,"STAEHELI , Luca",SUI,1-6 2-6,FROMM Swiss Junior Trophy,"TORTORA, Davide",ITA,TORTORA,Davide,"Oberentfelden, Switzerland",19 Jul - 23 Jul 2017,Singles,Grade 2,Entry: DA,Clay,O,100197292,100233990
23.0,Q1,W,"DA SILVA, Lamin Lourenzo",GER,6-0 6-1,Allianz Kundler German Juniors supported by OPTIMAL SYSTEMS,"TORTORA, Davide",ITA,TORTORA,Davide,"Berlin, Germany",20 Jun - 25 Jun 2017,Singles,Grade 1,Entry: DA,Clay,O,100276011,100233990
23.0,Q2,L,"VEDRI ASENSI, Alejandro",ESP,6-4 4-6 5-7,Allianz Kundler German Juniors supported by OPTIMAL SYSTEMS,"TORTORA, Davide",ITA,TORTORA,Davide,"Berlin, Germany",20 Jun - 25 Jun 2017,Singles,Grade 1,Entry: DA,Clay,O,100240487,100233990
23.0,64,W,"WEST, Dominic",GBR,3-6 6-4 7-5,Allianz Kundler German Juniors supported by OPTIMAL SYSTEMS,"TORTORA, Davide",ITA,TORTORA,Davide,"Berlin, Germany",20 Jun - 25 Jun 2017,Singles,Grade 1,Entry: DA,Clay,O,100174384,100233990
23.0,32,L,"LEMSTRA, Kai",GER,1-6 3-6,Allianz Kundler German Juniors supported by OPTIMAL SYSTEMS,"TORTORA, Davide",ITA,TORTORA,Davide,"Berlin, Germany",20 Jun - 25 Jun 2017,Singles,Grade 1,Entry: DA,Clay,O,100181460,100233990
24.0,Q1,W,"VANDEWEGHE, Theo",BEL,4-0 RET,VAN DER VALK HOTEL GLADBECK Junior Cup powered by BABOLAT,"TORTORA, Davide",ITA,TORTORA,Davide,"Gladbeck, Germany",24 Jun - 25 Jun 2017,Singles,Grade 2,Entry: DA,Clay,O,100214719,100233990
24.0,Q2,L,"LUMSDEN, Ewen",GBR,6-7(6) 2-6,VAN DER VALK HOTEL GLADBECK Junior Cup powered by BABOLAT,"TORTORA, Davide",ITA,TORTORA,Davide,"Gladbeck, Germany",24 Jun - 25 Jun 2017,Singles,Grade 2,Entry: DA,Clay,O,100225297,100233990
25.0,Q1,W,"GIORDANO, Nicolo",ITA,6-3 6-3,"39th Torneo ""Città Di Santa Croce"" Mauro Sabatini","TORTORA, Davide",ITA,TORTORA,Davide,"Santa Croce, Italy",13 May - 14 May 2017,Singles,Grade 1,Entry: DA,Clay,O,100180400,100233990
25.0,Q2,L,"ZIMA, Leopold",GER,6-7(2) 5-7,"39th Torneo ""Città Di Santa Croce"" Mauro Sabatini","TORTORA, Davide",ITA,TORTORA,Davide,"Santa Croce, Italy",13 May - 14 May 2017,Singles,Grade 1,Entry: DA,Clay,O,100199036,100233990
27.0,64,W,"NARDI , Luca",ITA,7-6(6) 3-6 7-6(4),34th Torneo Internazionale Under 18 di Salsomaggiore Terme		,"TORTORA, Davide",ITA,TORTORA,Davide,"Salsomaggiore Terme, Italy",01 May - 07 May 2017,Singles,Grade 2,Entry: WC,Clay,O,100276778,100233990
27.0,32,L,"YIN, Bang Shuo",TPE,1-6 4-6,34th Torneo Internazionale Under 18 di Salsomaggiore Terme		,"TORTORA, Davide",ITA,TORTORA,Davide,"Salsomaggiore Terme, Italy",01 May - 07 May 2017,Singles,Grade 2,Entry: WC,Clay,O,100246835,100233990
28.0,Q1,W,"COSKUN , Berke Eser",TUR,6-4 5-7 6-4,Plovdiv Cup 2017,"TORTORA, Davide",ITA,TORTORA,Davide,"Plovdiv, Bulgaria",16 Apr - 17 Apr 2017,Singles,Grade 2,Entry: DA,Clay,O,100184861,100233990
28.0,Q2,L,"JIANU, Filip Cristian",ROU,1-6 2-6,Plovdiv Cup 2017,"TORTORA, Davide",ITA,TORTORA,Davide,"Plovdiv, Bulgaria",16 Apr - 17 Apr 2017,Singles,Grade 2,Entry: DA,Clay,O,100230892,100233990
29.0,64,W,"SONNE, Tobias",ARG,7-5 6-4,42nd City of Florence,"TORTORA, Davide",ITA,TORTORA,Davide,"Florence, Italy",11 Apr - 17 Apr 2017,Singles,Grade 2,Entry: WC,Clay,O,100306883,100233990
29.0,32,W,"SPRLAK PUK, Albert",CZE,7-6(4) 5-7 6-4,42nd City of Florence,"TORTORA, Davide",ITA,TORTORA,Davide,"Florence, Italy",11 Apr - 17 Apr 2017,Singles,Grade 2,Entry: WC,Clay,O,100181206,100233990
29.0,16,L,"SMITH, Barnaby",GBR,3-6 6-3 2-6,42nd City of Florence,"TORTORA, Davide",ITA,TORTORA,Davide,"Florence, Italy",11 Apr - 17 Apr 2017,Singles,Grade 2,Entry: WC,Clay,O,100202202,100233990
31.0,32,W,"SAKINIS, Domantas",LTU,7-6(5) 6-0,Ventspils Open,"TORTORA, Davide",ITA,TORTORA,Davide,"Jurmala, Latvia",19 Sep - 24 Sep 2016,Singles,Grade 4,Entry: DA,Hard,O,100182993,100233990
31.0,16,W,"GLINKA, Daniil",EST,6-3 6-2,Ventspils Open,"TORTORA, Davide",ITA,TORTORA,Davide,"Jurmala, Latvia",19 Sep - 24 Sep 2016,Singles,Grade 4,Entry: DA,Hard,O,100203909,100233990
31.0,QF,W,"SHEVCHENKO, Alexander",RUS,6-4 6-2,Ventspils Open,"TORTORA, Davide",ITA,TORTORA,Davide,"Jurmala, Latvia",19 Sep - 24 Sep 2016,Singles,Grade 4,Entry: DA,Hard,O,100199048,100233990
31.0,SF,W,"GRINVALDS, Roberts",LAT,6-1 6-2,Ventspils Open,"TORTORA, Davide",ITA,TORTORA,Davide,"Jurmala, Latvia",19 Sep - 24 Sep 2016,Singles,Grade 4,Entry: DA,Hard,O,100182467,100233990
31.0,FR,W,"CHAHOUD, Kevin",SWE,6-4 6-1,Ventspils Open,"TORTORA, Davide",ITA,TORTORA,Davide,"Jurmala, Latvia",19 Sep - 24 Sep 2016,Singles,Grade 4,Entry: DA,Hard,O,100283155,100233990
32.0,Q2,W,"DROBNJAKOVIC, Mihajlo",SRB,6-2 6-3,Neocom Open 2016,"TORTORA, Davide",ITA,TORTORA,Davide,"Skopje, Former Yugoslav Republic Of Macedonia",22 Aug - 28 Aug 2016,Singles,Grade 5,Entry: DA,Clay,O,100205414,100233990
32.0,Q3,W,"ALEKSIC, Bodin",MNE,6-1 6-1,Neocom Open 2016,"TORTORA, Davide",ITA,TORTORA,Davide,"Skopje, Former Yugoslav Republic Of Macedonia",22 Aug - 28 Aug 2016,Singles,Grade 5,Entry: DA,Clay,O,100206741,100233990
32.0,32,W,"DRAGOVIC, Stefan",MNE,6-4 6-2,Neocom Open 2016,"TORTORA, Davide",ITA,TORTORA,Davide,"Skopje, Former Yugoslav Republic Of Macedonia",22 Aug - 28 Aug 2016,Singles,Grade 5,Entry: DA,Clay,O,100214350,100233990
32.0,16,W,"CRETU, Cezar",ROU,6-4 3-6 6-4,Neocom Open 2016,"TORTORA, Davide",ITA,TORTORA,Davide,"Skopje, Former Yugoslav Republic Of Macedonia",22 Aug - 28 Aug 2016,Singles,Grade 5,Entry: DA,Clay,O,100235180,100233990
32.0,QF,W,"REBECCHINI, Federico",ITA,6-0 6-3,Neocom Open 2016,"TORTORA, Davide",ITA,TORTORA,Davide,"Skopje, Former Yugoslav Republic Of Macedonia",22 Aug - 28 Aug 2016,Singles,Grade 5,Entry: DA,Clay,O,100182254,100233990
32.0,SF,L,"IBRAGIMOV, Rail",RUS,6-4 2-6 1-6,Neocom Open 2016,"TORTORA, Davide",ITA,TORTORA,Davide,"Skopje, Former Yugoslav Republic Of Macedonia",22 Aug - 28 Aug 2016,Singles,Grade 5,Entry: DA,Clay,O,100217455,100233990
33.0,32,W,"OZCELIK, Bulut",TUR,7-5 6-0,Jug Open 2016,"TORTORA, Davide",ITA,TORTORA,Davide,"Skopje, Former Yugoslav Republic Of Macedonia",15 Aug - 21 Aug 2016,Singles,Grade 5,Entry: DA,Clay,O,100186066,100233990
33.0,16,L,"DICA , Nini Gabriel",ROU,7-6(5) 6-7(7) 2-6,Jug Open 2016,"TORTORA, Davide",ITA,TORTORA,Davide,"Skopje, Former Yugoslav Republic Of Macedonia",15 Aug - 21 Aug 2016,Singles,Grade 5,Entry: DA,Clay,O,100214225,100233990
34.0,Q1,W,"MALTSEV ALEXANDER, Alexander",RUS,6-0 6-0,Alex Metreveli Cup,"TORTORA, Davide",ITA,TORTORA,Davide,"Telavi, Georgia",28 Jun - 03 Jul 2016,Singles,Grade 5,Entry: DA,Clay,O,100298158,100233990
34.0,Q2,W,"KOLASINSKI, Filip",POL,6-2 6-1,Alex Metreveli Cup,"TORTORA, Davide",ITA,TORTORA,Davide,"Telavi, Georgia",28 Jun - 03 Jul 2016,Singles,Grade 5,Entry: DA,Clay,O,100214659,100233990
34.0,Q3,W,"BUSCH, Ruben",GER,6-2 6-7(4) 6-1,Alex Metreveli Cup,"TORTORA, Davide",ITA,TORTORA,Davide,"Telavi, Georgia",28 Jun - 03 Jul 2016,Singles,Grade 5,Entry: DA,Clay,O,100228499,100233990
34.0,32,W,"NASKIDASHVILI, Nikita",RUS,7-6(1) 4-6 6-1,Alex Metreveli Cup,"TORTORA, Davide",ITA,TORTORA,Davide,"Telavi, Georgia",28 Jun - 03 Jul 2016,Singles,Grade 5,Entry: DA,Clay,O,100230883,100233990
34.0,16,W,"POPOVIC, Mihailo",SRB,6-3 6-0,Alex Metreveli Cup,"TORTORA, Davide",ITA,TORTORA,Davide,"Telavi, Georgia",28 Jun - 03 Jul 2016,Singles,Grade 5,Entry: DA,Clay,O,100208362,100233990
34.0,QF,W,"TERZYAN, Rafik",RUS,7-5 6-2,Alex Metreveli Cup,"TORTORA, Davide",ITA,TORTORA,Davide,"Telavi, Georgia",28 Jun - 03 Jul 2016,Singles,Grade 5,Entry: DA,Clay,O,100236979,100233990
34.0,SF,W,"TADDIA, Leonardo",ITA,7-5 7-6(3),Alex Metreveli Cup,"TORTORA, Davide",ITA,TORTORA,Davide,"Telavi, Georgia",28 Jun - 03 Jul 2016,Singles,Grade 5,Entry: DA,Clay,O,100207130,100233990
34.0,FR,W,"BOSIO, Gabriele",ITA,6-3 6-3,Alex Metreveli Cup,"TORTORA, Davide",ITA,TORTORA,Davide,"Telavi, Georgia",28 Jun - 03 Jul 2016,Singles,Grade 5,Entry: DA,Clay,O,100206630,100233990
35.0,Q1,L,"SORRENTINO, Luigi",ITA,1-6 2-6,"38° Torneo Internazionale ""Città Di Santa Croce"" Mauro Sabatini","TORTORA, Davide",ITA,TORTORA,Davide,"Santa Croce, Italy",07 May - 08 May 2016,Singles,Grade 1,Entry: DA,Clay,O,100178025,100233990
36.0,Q1,W,"MAZZA, Manuel",ITA,7-6(4) 6-3,24 Int. Tournament U18 Città di Prato,"TORTORA, Davide",ITA,TORTORA,Davide,"Prato, Italy",01 May - 02 May 2016,Singles,Grade 2,Entry: DA,Clay,O,100185338,100233990
36.0,Q2,L,"VIDAL, Nicola",ITA,2-6 3-6,24 Int. Tournament U18 Città di Prato,"TORTORA, Davide",ITA,TORTORA,Davide,"Prato, Italy",01 May - 02 May 2016,Singles,Grade 2,Entry: DA,Clay,O,100180505,100233990
37.0,Q1,W,"PICCHIONE, andrea",ITA,7-6(4) 6-3,41st City of Florence,"TORTORA, Davide",ITA,TORTORA,Davide,"Florence, Italy",20 Mar - 21 Mar 2016,Singles,Grade 2,Entry: DA,Clay,O,100178934,100233990
37.0,Q2,W,"AKSOYEK, Thibault",BEL,7-5 6-7(5) 6-4,41st City of Florence,"TORTORA, Davide",ITA,TORTORA,Davide,"Florence, Italy",20 Mar - 21 Mar 2016,Singles,Grade 2,Entry: DA,Clay,O,100228498,100233990
37.0,Q3,L,"UNIA, Thomas",FRA,2-6 3-6,41st City of Florence,"TORTORA, Davide",ITA,TORTORA,Davide,"Florence, Italy",20 Mar - 21 Mar 2016,Singles,Grade 2,Entry: DA,Clay,O,100195249,100233990
