eventNumber,eventRound,eventResults,eventOpponent,eventOpponentCountry,eventScore,eventName,playerName,playerCountry,playerLast,playerFirst,eventVenue,eventDates,eventCategory,eventGrade,eventEntry,eventSurface,eventIndoorOutdoor,eventOpponentID,player_ID
4.0,QF,L,"STORY, James",GBR,2-6 4-6,Budaors Cup,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Budaors, Hungary",21 Aug - 25 Aug 2018,Singles,Grade 2,Entry: DA,Clay,O,100256154,100312706
5.0,32,W,"DOMINGUEZ COLLADO, Juan Sebastian",GUA,6-1 6-0,Copa Indervalle,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Cali, Colombia",30 Jul - 04 Aug 2018,Singles,Grade 3,Entry: DA,Clay,O,100312028,100312706
5.0,16,W,"SANCHEZ, Juan Manuel",COL,6-2 6-2,Copa Indervalle,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Cali, Colombia",30 Jul - 04 Aug 2018,Singles,Grade 3,Entry: DA,Clay,O,100295194,100312706
5.0,QF,W,"GARCIA, Alejandro",ESP,6-0 6-3,Copa Indervalle,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Cali, Colombia",30 Jul - 04 Aug 2018,Singles,Grade 3,Entry: DA,Clay,O,100259238,100312706
5.0,SF,W,"BICKNELL, Blaise",USA,3-6 6-3 6-4,Copa Indervalle,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Cali, Colombia",30 Jul - 04 Aug 2018,Singles,Grade 3,Entry: DA,Clay,O,100298294,100312706
5.0,FR,W,"BAKER, Blu",GBR,6-3 6-2,Copa Indervalle,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Cali, Colombia",30 Jul - 04 Aug 2018,Singles,Grade 3,Entry: DA,Clay,O,100285566,100312706
6.0,32,W,"DESZCZYNSKI, Gustavo",BRA,6-1 6-2,32nd Londrina Junior Cup	,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Londrina, Brazil",02 Jul - 07 Jul 2018,Singles,Grade 4,Entry: WC,Clay,O,100347050,100312706
6.0,16,W,"GIANNELLA, Joao",BRA,6-4 6-2,32nd Londrina Junior Cup	,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Londrina, Brazil",02 Jul - 07 Jul 2018,Singles,Grade 4,Entry: WC,Clay,O,100313707,100312706
6.0,QF,W,"ZOTIN OLIVEIRA, Guilherme",BRA,6-1 6-1,32nd Londrina Junior Cup	,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Londrina, Brazil",02 Jul - 07 Jul 2018,Singles,Grade 4,Entry: WC,Clay,O,100335095,100312706
6.0,SF,W,"DE SANTIS CARVALHO, Rodrigo",BRA,7-6(3) 6-3,32nd Londrina Junior Cup	,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Londrina, Brazil",02 Jul - 07 Jul 2018,Singles,Grade 4,Entry: WC,Clay,O,100297717,100312706
6.0,FR,W,"RIVIERE PADILHA, Diego",BRA,6-4 6-2,32nd Londrina Junior Cup	,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Londrina, Brazil",02 Jul - 07 Jul 2018,Singles,Grade 4,Entry: WC,Clay,O,100259437,100312706
7.0,64,L,"WENDELKEN, Harry",GBR,4-6 2-6,"54th Astrid Bowl Charleroi, Belgian International Junior Championships","RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Charleroi-Marcinelle, Belgium",28 May - 02 Jun 2018,Singles,Grade 1,Entry: DA,Clay,O,100249038,100312706
9.0,64,W,"SPIZZIRRI, Eliot",USA,6-1 6-4,23eme Open International de Beaulieu-sur-Mer			,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Beaulieu Sur Mer, France",23 Apr - 29 Apr 2018,Singles,Grade 1,Entry: DA,Clay,O,100305900,100312706
9.0,32,L,"ROYER, Valentin",FRA,5-7 6-7(5),23eme Open International de Beaulieu-sur-Mer			,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Beaulieu Sur Mer, France",23 Apr - 29 Apr 2018,Singles,Grade 1,Entry: DA,Clay,O,100282321,100312706
10.0,32,W,"SQUIRE, Henri",GER,6-2 6-2,Open d'Istres,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Istres, France",16 Apr - 21 Apr 2018,Singles,Grade 2,Entry: DA,Clay,O,100212846,100312706
10.0,16,L,"MAYOT, Harold",FRA,4-6 5-7,Open d'Istres,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Istres, France",16 Apr - 21 Apr 2018,Singles,Grade 2,Entry: DA,Clay,O,100245284,100312706
11.0,32,W,"ZEPPIERI, Giulio",ITA,6-4 4-6 7-6(4),ITF Junior Cap d'Ail					,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Cap d'Ail, France",09 Apr - 14 Apr 2018,Singles,Grade 2,Entry: DA,Clay,O,100233987,100312706
11.0,16,L,"ERHARD, Mathys",FRA,6-7(6) 6-7(4),ITF Junior Cap d'Ail					,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Cap d'Ail, France",09 Apr - 14 Apr 2018,Singles,Grade 2,Entry: DA,Clay,O,100248354,100312706
12.0,32,L,"CAULA, Bruno",ARG,4-6 3-6,Copa Paineiras (CLOSED),"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Sao Paulo, Brazil",05 Mar - 10 Mar 2018,Singles,Grade B1,Entry: DA,Clay,O,100314149,100312706
13.0,64,L,"CERUNDOLO, Juan Manuel",ARG,3-6 4-6,Campeonato Internacional Juvenil de Tenis de Porto Alegre			,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Porto Alegre, Brazil",26 Feb - 04 Mar 2018,Singles,Grade A,Entry: WC,Clay,O,100288982,100312706
14.0,64,L,"SCHMID, Aaron",SUI,7-5 0-6 4-6,Banana Bowl,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Criciúma, Brazil",19 Feb - 24 Feb 2018,Singles,Grade 1,Entry: WC,Clay,O,100238785,100312706
15.0,64,W,"TRAIPE, Jose Tomas",CHI,6-1 6-2,Mundial Juvenil de Tenis,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Cuenca, Ecuador",29 Jan - 03 Feb 2018,Singles,Grade 1,Entry: DA,Clay,O,100317165,100312706
15.0,32,W,"RODRIGUEZ, Sebastian",PER,3-6 6-4 6-3,Mundial Juvenil de Tenis,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Cuenca, Ecuador",29 Jan - 03 Feb 2018,Singles,Grade 1,Entry: DA,Clay,O,100310228,100312706
15.0,16,W,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,6-3 6-3,Mundial Juvenil de Tenis,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Cuenca, Ecuador",29 Jan - 03 Feb 2018,Singles,Grade 1,Entry: DA,Clay,O,100309631,100312706
15.0,QF,W,"SINGH, Vikash",IND,3-6 6-3 6-3,Mundial Juvenil de Tenis,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Cuenca, Ecuador",29 Jan - 03 Feb 2018,Singles,Grade 1,Entry: DA,Clay,O,100278792,100312706
15.0,SF,L,"NAVA, Emilio",USA,6-7(7) 6-3 2-6,Mundial Juvenil de Tenis,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Cuenca, Ecuador",29 Jan - 03 Feb 2018,Singles,Grade 1,Entry: DA,Clay,O,100327421,100312706
16.0,64,W,"COSSU, Milledge",USA,6-2 6-1,Copa Barranquilla Capital de Vida - Claro,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Barranquilla, Colombia",22 Jan - 28 Jan 2018,Singles,Grade 1,Entry: DA,Clay,O,100320611,100312706
16.0,32,L,"DIAZ ACOSTA, Facundo",ARG,1-6 3-6,Copa Barranquilla Capital de Vida - Claro,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Barranquilla, Colombia",22 Jan - 28 Jan 2018,Singles,Grade 1,Entry: DA,Clay,O,100329088,100312706
18.0,32,W,"MARCOLINI, Geronimo",ARG,6-1 6-1,Rakiura Junior Cup,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Luque, Paraguay",27 Nov - 02 Dec 2017,Singles,Grade 5,Entry: DA,Clay,O,100344399,100312706
18.0,16,L,"GIMENO VALERO , Carlos",ESP,0-6 1-6,Rakiura Junior Cup,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Luque, Paraguay",27 Nov - 02 Dec 2017,Singles,Grade 5,Entry: DA,Clay,O,100239859,100312706
19.0,32,L,"DE SANTIS CARVALHO, Rodrigo",BRA,2-6 2-6,Copa Guga Kuerten 2017,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Florianopolis, Brazil",09 Oct - 15 Oct 2017,Singles,Grade 4,Entry: DA,Clay,O,100297717,100312706
20.0,32,W,"DANILCHENKO, Ilarion",RUS,4-6 6-4 4-1 RET,9th Copa Santa Catarina 2017,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Itajaí, Brazil",02 Oct - 07 Oct 2017,Singles,Grade 4,Entry: DA,Clay,O,100317329,100312706
20.0,16,W,"DE SANTIS CARVALHO, Rodrigo",BRA,6-2 3-6 6-2,9th Copa Santa Catarina 2017,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Itajaí, Brazil",02 Oct - 07 Oct 2017,Singles,Grade 4,Entry: DA,Clay,O,100297717,100312706
20.0,QF,W,"GIANNELLA, Joao",BRA,6-1 6-3,9th Copa Santa Catarina 2017,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Itajaí, Brazil",02 Oct - 07 Oct 2017,Singles,Grade 4,Entry: DA,Clay,O,100313707,100312706
20.0,SF,W,"RIVIERE PADILHA, Diego",BRA,6-4 6-3,9th Copa Santa Catarina 2017,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Itajaí, Brazil",02 Oct - 07 Oct 2017,Singles,Grade 4,Entry: DA,Clay,O,100259437,100312706
20.0,FR,W,"BARREIROS REYES, Mateo",BRA,1-6 7-6(4) 6-0,9th Copa Santa Catarina 2017,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Itajaí, Brazil",02 Oct - 07 Oct 2017,Singles,Grade 4,Entry: DA,Clay,O,100312800,100312706
21.0,32,W,"OLIVEIRA, Bruno",BRA,6-1 6-1,Bahia Juniors Cup,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Salvador, Brazil",25 Sep - 30 Sep 2017,Singles,Grade 3,Entry: DA,Hard,O,100338433,100312706
21.0,16,W,"TUMOSA, Facundo",ARG,6-2 6-1,Bahia Juniors Cup,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Salvador, Brazil",25 Sep - 30 Sep 2017,Singles,Grade 3,Entry: DA,Hard,O,100325278,100312706
21.0,QF,W,"RIVIERE PADILHA, Diego",BRA,6-3 6-2,Bahia Juniors Cup,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Salvador, Brazil",25 Sep - 30 Sep 2017,Singles,Grade 3,Entry: DA,Hard,O,100259437,100312706
21.0,SF,L,"SCHMID, Aaron",SUI,6-2 2-6 1-6,Bahia Juniors Cup,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Salvador, Brazil",25 Sep - 30 Sep 2017,Singles,Grade 3,Entry: DA,Hard,O,100238785,100312706
22.0,Q1,W,"ANTINORI, Ivan",ARG,6-1 6-0,El Sauce Cup,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Villa Maria, Argentina",28 Aug - 02 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100331256,100312706
22.0,Q2,W,"BLANDO, Fermin",ARG,6-4 6-2,El Sauce Cup,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Villa Maria, Argentina",28 Aug - 02 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100343736,100312706
22.0,64,W,"VENTURA, Leandro Ezequiel",ARG,6-3 6-0,El Sauce Cup,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Villa Maria, Argentina",28 Aug - 02 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100343950,100312706
22.0,32,W,"BENITEZ GARCIA, Alan",PAR,6-1 6-0,El Sauce Cup,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Villa Maria, Argentina",28 Aug - 02 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100282731,100312706
22.0,16,W,"SIMKIN, Nicolás",ARG,7-5 7-6(1),El Sauce Cup,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Villa Maria, Argentina",28 Aug - 02 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100347127,100312706
22.0,QF,W,"CIGARRAN, Thiago",ARG,6-2 6-1,El Sauce Cup,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Villa Maria, Argentina",28 Aug - 02 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100330493,100312706
22.0,SF,L,"FARJAT, Tomas",ARG,2-6 2-6,El Sauce Cup,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Villa Maria, Argentina",28 Aug - 02 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100331298,100312706
23.0,64,W,"FASSARDI, Gaspar",ARG,6-0 6-3,El Ombu Cup,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Villa Maria, Argentina",21 Aug - 26 Aug 2017,Singles,Grade 5,Entry: DA,Clay,O,100345140,100312706
23.0,32,W,"TORRES, Juan Bautista",ARG,6-2 6-4,El Ombu Cup,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Villa Maria, Argentina",21 Aug - 26 Aug 2017,Singles,Grade 5,Entry: DA,Clay,O,100335193,100312706
23.0,16,L,"ABOIAN, Valerio",ARG,4-6 4-6,El Ombu Cup,"RODRIGUES, Natan",BRA,RODRIGUES,Natan,"Villa Maria, Argentina",21 Aug - 26 Aug 2017,Singles,Grade 5,Entry: DA,Clay,O,100356730,100312706
2.0,64,W,"MARLEAU, Antoine",CAN,3-6 7-5 6-1,Les Internationaux de Tennis Junior Banque Nationale du Canada,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Repentigny, Canada",26 Aug - 01 Sep 2018,Singles,Grade 1,Entry: DA,Hard,O,100350447,100309631
2.0,32,L,"TABUR, Clement",FRA,3-6 3-6,Les Internationaux de Tennis Junior Banque Nationale du Canada,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Repentigny, Canada",26 Aug - 01 Sep 2018,Singles,Grade 1,Entry: DA,Hard,O,100198334,100309631
3.0,64,W,"LEUSTIAN, Stefan",USA,3-6 6-2 6-1,Prince George's County International Hard Court ITF,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"College Park, MD, USA",20 Aug - 25 Aug 2018,Singles,Grade 1,Entry: DA,Hard,O,100308411,100309631
3.0,32,L,"MAREK, Wojciech",POL,2-6 6-7(5),Prince George's County International Hard Court ITF,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"College Park, MD, USA",20 Aug - 25 Aug 2018,Singles,Grade 1,Entry: DA,Hard,O,100232838,100309631
5.0,Q1,W,"KOTECHA, Sheil",KEN,6-1 6-2,"The Junior Championships, Wimbledon","LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Wimbledon, Great Britain",05 Jul - 06 Jul 2018,Singles,Grade A,Entry: DA,Grass,O,100243654,100309631
5.0,Q2,L,"VON DER SCHULENBURG, Henry",SUI,6-7(5) 1-6,"The Junior Championships, Wimbledon","LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Wimbledon, Great Britain",05 Jul - 06 Jul 2018,Singles,Grade A,Entry: DA,Grass,O,100231462,100309631
6.0,Q1,L,"JACQUET, Kyrian",FRA,5-7 6-7(8),Roland Garros Junior French Championships,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Paris, France",31 May - 01 Jun 2018,Singles,Grade A,Entry: DA,Clay,O,100270955,100309631
7.0,64,W,"MAYOT, Harold",FRA,7-5 3-6 7-6(5),59th Trofeo Bonfiglio - Campionati Internazionali d'Italia Juniores,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Milan, Italy",21 May - 27 May 2018,Singles,Grade A,Entry: DA,Clay,O,100245284,100309631
7.0,32,L,"TAJIMA, Naoki",JPN,6-7(3) 6-4 2-6,59th Trofeo Bonfiglio - Campionati Internazionali d'Italia Juniores,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Milan, Italy",21 May - 27 May 2018,Singles,Grade A,Entry: DA,Clay,O,100194526,100309631
8.0,32,L,"KALENDER, Admir",CRO,3-6 5-7,"40th Torneo ""Città Di Santa Croce"" Mauro Sabatini","LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Santa Croce, Italy",14 May - 19 May 2018,Singles,Grade 1,Entry: DA,Clay,O,100251476,100309631
9.0,32,W,"BELLUCCI , Mattia",ITA,7-5 7-5,26th Torneo Internazionale Città di Prato,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Prato, Italy",08 May - 13 May 2018,Singles,Grade 2,Entry: DA,Clay,O,100208096,100309631
9.0,16,L,"VON DER SCHULENBURG, Jeffrey",SUI,3-6 1-6,26th Torneo Internazionale Città di Prato,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Prato, Italy",08 May - 13 May 2018,Singles,Grade 2,Entry: DA,Clay,O,100249672,100309631
10.0,32,W,"KOLASINSKI, Filip",POL,7-5 6-2,35th Torneo Bayer di Salsomaggiore Terme		,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Salsomaggiore Terme, Italy",30 Apr - 06 May 2018,Singles,Grade 2,Entry: DA,Clay,O,100214659,100309631
10.0,16,L,"IZQUIERDO LUQUE, Rafael",ESP,1-6 3-6,35th Torneo Bayer di Salsomaggiore Terme		,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Salsomaggiore Terme, Italy",30 Apr - 06 May 2018,Singles,Grade 2,Entry: DA,Clay,O,100204918,100309631
11.0,32,W,"SCHINTEIE, Gheorghe Claudiu",ROU,6-1 6-3,42nd Medias-sen-Sibiu Junior ITF Tournament,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Medias, Romania",23 Apr - 29 Apr 2018,Singles,Grade 2,Entry: DA,Clay,O,100276445,100309631
11.0,16,W,"LEUSTIAN, Stefan",USA,6-3 2-6 6-4,42nd Medias-sen-Sibiu Junior ITF Tournament,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Medias, Romania",23 Apr - 29 Apr 2018,Singles,Grade 2,Entry: DA,Clay,O,100308411,100309631
11.0,QF,W,"DICA , Nini Gabriel",ROU,3-6 7-5 6-4,42nd Medias-sen-Sibiu Junior ITF Tournament,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Medias, Romania",23 Apr - 29 Apr 2018,Singles,Grade 2,Entry: DA,Clay,O,100214225,100309631
11.0,SF,W,"GIMENEZ, Igor",BRA,7-5 2-6 6-3,42nd Medias-sen-Sibiu Junior ITF Tournament,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Medias, Romania",23 Apr - 29 Apr 2018,Singles,Grade 2,Entry: DA,Clay,O,100262530,100309631
11.0,FR,L,"BOVY, Arnaud",BEL,3-6 1-6,42nd Medias-sen-Sibiu Junior ITF Tournament,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Medias, Romania",23 Apr - 29 Apr 2018,Singles,Grade 2,Entry: DA,Clay,O,100206746,100309631
12.0,32,W,"BLANCH, Dali",USA,6-3 6-0,Vendimia Cup,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Mendoza, Argentina",19 Mar - 24 Mar 2018,Singles,Grade 3,Entry: DA,Clay,O,100313867,100309631
12.0,16,W,"CIGARRAN, Thiago",ARG,6-1 6-3,Vendimia Cup,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Mendoza, Argentina",19 Mar - 24 Mar 2018,Singles,Grade 3,Entry: DA,Clay,O,100330493,100309631
12.0,QF,W,"VENTURA, Leandro Ezequiel",ARG,6-0 6-1,Vendimia Cup,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Mendoza, Argentina",19 Mar - 24 Mar 2018,Singles,Grade 3,Entry: DA,Clay,O,100343950,100309631
12.0,SF,L,"TACCHI, Luciano",ARG,6-3 3-6 4-6,Vendimia Cup,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Mendoza, Argentina",19 Mar - 24 Mar 2018,Singles,Grade 3,Entry: DA,Clay,O,100313465,100309631
13.0,32,W,"DE SANTIS CARVALHO, Rodrigo",BRA,7-6(5) 6-3,Copa Paineiras (CLOSED),"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Sao Paulo, Brazil",05 Mar - 10 Mar 2018,Singles,Grade B1,Entry: DA,Clay,O,100297717,100309631
13.0,16,W,"ALVES, Mateus",BRA,6-2 3-6 6-4,Copa Paineiras (CLOSED),"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Sao Paulo, Brazil",05 Mar - 10 Mar 2018,Singles,Grade B1,Entry: DA,Clay,O,100297504,100309631
13.0,QF,L,"SOARES KLIER JUNIOR, Gilbert",BRA,5-7 3-6,Copa Paineiras (CLOSED),"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Sao Paulo, Brazil",05 Mar - 10 Mar 2018,Singles,Grade B1,Entry: DA,Clay,O,100286385,100309631
14.0,64,W,"DRAXL , Liam",CAN,1-6 6-2 6-4,Campeonato Internacional Juvenil de Tenis de Porto Alegre			,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Porto Alegre, Brazil",26 Feb - 04 Mar 2018,Singles,Grade A,Entry: DA,Clay,O,100259937,100309631
14.0,32,W,"BARREIROS REYES, Mateo",BRA,6-4 5-7 6-1,Campeonato Internacional Juvenil de Tenis de Porto Alegre			,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Porto Alegre, Brazil",26 Feb - 04 Mar 2018,Singles,Grade A,Entry: DA,Clay,O,100312800,100309631
14.0,16,L,"HARDT, Nick",DOM,3-6 4-6,Campeonato Internacional Juvenil de Tenis de Porto Alegre			,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Porto Alegre, Brazil",26 Feb - 04 Mar 2018,Singles,Grade A,Entry: DA,Clay,O,100268865,100309631
15.0,64,L,"WASSERMANN, Deney",NED,6-4 2-6 6-7(3),Banana Bowl,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Criciúma, Brazil",19 Feb - 24 Feb 2018,Singles,Grade 1,Entry: DA,Clay,O,100256175,100309631
16.0,32,L,"BAADI, Taha",CAN,7-6(3) 5-7 3-6,38th Asuncion Bowl,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Lambare, Paraguay",12 Feb - 17 Feb 2018,Singles,Grade 1,Entry: DA,Clay,O,100260371,100309631
17.0,32,W,"LEUSTIAN, Stefan",USA,6-3 6-0,Mundial Juvenil de Tenis,"LINGUA LAVALLEN, Alejo Lorenzo",ARG,LINGUA LAVALLEN,Alejo Lorenzo,"Cuenca, Ecuador",29 Jan - 03 Feb 2018,Singles,Grade 1,Entry: DA,Clay,O,100308411,100309631
