eventNumber,eventRound,eventResults,eventOpponent,eventOpponentCountry,eventScore,eventName,playerName,playerCountry,playerLast,playerFirst,eventVenue,eventDates,eventCategory,eventGrade,eventEntry,eventSurface,eventIndoorOutdoor,eventOpponentID,player_ID
1.0,64,W,"BAKER, Blu",GBR,6-1 6-0,Prince George's County International Hard Court ITF,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"College Park, MD, USA",20 Aug - 25 Aug 2018,Singles,Grade 1,Entry: WC,Hard,O,100285566,100319515
1.0,32,L,"NANDA, Govind",USA,2-6 3-6,Prince George's County International Hard Court ITF,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"College Park, MD, USA",20 Aug - 25 Aug 2018,Singles,Grade 1,Entry: WC,Hard,O,100281618,100319515
2.0,32,W,"ST-HILAIRE, Maxime",CAN,6-2 6-3,Davis Trading Junior ITF Vancouver Championships,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"Vancouver, Canada",09 Jul - 14 Jul 2018,Singles,Grade 3,Entry: DA,Hard,O,100345608,100319515
2.0,16,L,"GIMA, Sebastian",ROU,6-4 1-6 1-6,Davis Trading Junior ITF Vancouver Championships,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"Vancouver, Canada",09 Jul - 14 Jul 2018,Singles,Grade 3,Entry: DA,Hard,O,100236558,100319515
3.0,32,L,"SMITH, Zachary",USA,6-2 3-6 4-6,International Grass Court Championship,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"Haverford, PA, USA",25 Jun - 30 Jun 2018,Singles,Grade 4,Entry: DA,Grass,O,100270805,100319515
4.0,64,W,"DOBAI, Raul",CAN,6-2 6-4,Plantation ITF,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"Plantation, USA",14 May - 19 May 2018,Singles,Grade 4,Entry: DA,Clay,O,100294942,100319515
4.0,32,L,"SEBASTIAN, Patrick",USA,4-6 4-6,Plantation ITF,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"Plantation, USA",14 May - 19 May 2018,Singles,Grade 4,Entry: DA,Clay,O,100267169,100319515
5.0,64,W,"KAMYSHEV, Sean",ISR,6-1 3-6 6-1,Copa Badia,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"Coral Gables, USA",07 May - 12 May 2018,Singles,Grade 4,Entry: DA,Clay,O,100227567,100319515
5.0,32,W,"BERDUSCO, Russell",USA,6-2 6-2,Copa Badia,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"Coral Gables, USA",07 May - 12 May 2018,Singles,Grade 4,Entry: DA,Clay,O,100336891,100319515
5.0,16,L,"HECK, Hunter",USA,5-7 3-6,Copa Badia,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"Coral Gables, USA",07 May - 12 May 2018,Singles,Grade 4,Entry: DA,Clay,O,100316589,100319515
6.0,64,W,"KARAGOZOGLU, Kemal",TUR,6-1 6-3,Delray Beach ITF,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"Delray Beach, FL, USA",30 Apr - 05 May 2018,Singles,Grade 4,Entry: DA,Clay,O,100203528,100319515
6.0,32,W,"VILICICH, Bautista",ARG,7-6(8) 6-3,Delray Beach ITF,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"Delray Beach, FL, USA",30 Apr - 05 May 2018,Singles,Grade 4,Entry: DA,Clay,O,100348049,100319515
6.0,16,L,"BERNARD, John",USA,0-6 4-6,Delray Beach ITF,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"Delray Beach, FL, USA",30 Apr - 05 May 2018,Singles,Grade 4,Entry: DA,Clay,O,100329803,100319515
7.0,32,W,"MARSHALL, Kaipo",BAR,6-4 6-0,C.O. Williams Barbados Junior International 2018,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"St Michael, Barbados",16 Apr - 21 Apr 2018,Singles,Grade 4,Entry: DA,Hard,O,100327328,100319515
7.0,16,W,"DIAZ JALIL, Angel",ECU,6-7(8) 7-5 6-0,C.O. Williams Barbados Junior International 2018,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"St Michael, Barbados",16 Apr - 21 Apr 2018,Singles,Grade 4,Entry: DA,Hard,O,100347119,100319515
7.0,QF,L,"BAKER, Blu",GBR,6-7(5) 6-2 3-6,C.O. Williams Barbados Junior International 2018,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"St Michael, Barbados",16 Apr - 21 Apr 2018,Singles,Grade 4,Entry: DA,Hard,O,100285566,100319515
8.0,64,L,"SCEMANENCO, Alexander",USA,5-7 3-6,Newport Beach ITF,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"Newport Beach, USA",19 Mar - 24 Mar 2018,Singles,Grade 4,Entry: DA,Hard,O,100291998,100319515
9.0,32,W,"MALDONADO, Martin",ECU,6-2 6-3,Copa Universidad Galileo,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"Guatemala City, Guatemala",19 Feb - 24 Feb 2018,Singles,Grade 4,Entry: DA,Hard,O,100315229,100319515
9.0,16,W,"GONZALEZ, Diego",VEN,6-3 6-2,Copa Universidad Galileo,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"Guatemala City, Guatemala",19 Feb - 24 Feb 2018,Singles,Grade 4,Entry: DA,Hard,O,100335612,100319515
9.0,QF,W,"GROVAS, Rafael E.",PUR,6-4 7-5,Copa Universidad Galileo,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"Guatemala City, Guatemala",19 Feb - 24 Feb 2018,Singles,Grade 4,Entry: DA,Hard,O,100262569,100319515
9.0,SF,W,"DALE, Andrew",USA,6-4 6-0,Copa Universidad Galileo,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"Guatemala City, Guatemala",19 Feb - 24 Feb 2018,Singles,Grade 4,Entry: DA,Hard,O,100316578,100319515
9.0,FR,L,"WOODALL, William",USA,6-2 1-6 0-6,Copa Universidad Galileo,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"Guatemala City, Guatemala",19 Feb - 24 Feb 2018,Singles,Grade 4,Entry: DA,Hard,O,100238803,100319515
10.0,32,W,"NAKAMURA, Kenta",JPN,6-0 6-0,Cayman Cup,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"Grand Cayman, Cayman Islands",30 Oct - 04 Nov 2017,Singles,Grade 5,Entry: DA,Hard,O,100358834,100319515
10.0,16,W,"QUAYNOR, Luke",JAM,6-7(3) 6-2 6-3,Cayman Cup,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"Grand Cayman, Cayman Islands",30 Oct - 04 Nov 2017,Singles,Grade 5,Entry: DA,Hard,O,100253080,100319515
10.0,QF,W,"CASSO, Alfredo",MEX,6-2 6-1,Cayman Cup,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"Grand Cayman, Cayman Islands",30 Oct - 04 Nov 2017,Singles,Grade 5,Entry: DA,Hard,O,100302686,100319515
10.0,SF,W,"PHUNG, Timothy",USA,6-1 7-5,Cayman Cup,"CHOPRA, Keshav",USA,CHOPRA,Keshav,"Grand Cayman, Cayman Islands",30 Oct - 04 Nov 2017,Singles,Grade 5,Entry: DA,Hard,O,100356510,100319515
