eventNumber,eventRound,eventResults,eventOpponent,eventOpponentCountry,eventScore,eventName,playerName,playerCountry,playerLast,playerFirst,eventVenue,eventDates,eventCategory,eventGrade,eventEntry,eventSurface,eventIndoorOutdoor,eventOpponentID,player_ID
1.0,32,W,"GU, Jin",CHN,6-3 2-6 6-4,2018 Hyogo International Junior Tournament 2,"TAKAHATA, Riku",JPN,TAKAHATA,Riku,"Hyogo, Japan",05 Sep - 09 Sep 2018,Singles,Grade 4,Entry: DA,Hard,I,100307739,100279072
1.0,16,L,"MITSUI, Shunsuke",JPN,1-6 6-7(6),2018 Hyogo International Junior Tournament 2,"TAKAHATA, Riku",JPN,TAKAHATA,Riku,"Hyogo, Japan",05 Sep - 09 Sep 2018,Singles,Grade 4,Entry: DA,Hard,I,100311463,100279072
2.0,32,W,"INAGAWA, Daisuke",JPN,6-2 6-0,2018 Hyogo International Junior Tournament 1,"TAKAHATA, Riku",JPN,TAKAHATA,Riku,"Hyogo, Japan",29 Aug - 02 Sep 2018,Singles,Grade 4,Entry: DA,Hard,I,100328688,100279072
2.0,16,W,"KIM, Dong Ju",KOR,7-5 3-6 6-1,2018 Hyogo International Junior Tournament 1,"TAKAHATA, Riku",JPN,TAKAHATA,Riku,"Hyogo, Japan",29 Aug - 02 Sep 2018,Singles,Grade 4,Entry: DA,Hard,I,100279197,100279072
2.0,QF,W,"HIRANO, Taiyo",JPN,6-1 6-3,2018 Hyogo International Junior Tournament 1,"TAKAHATA, Riku",JPN,TAKAHATA,Riku,"Hyogo, Japan",29 Aug - 02 Sep 2018,Singles,Grade 4,Entry: DA,Hard,I,100235309,100279072
2.0,SF,L,"YAMANAKA, Taiyo",JPN,4-6 6-2 2-6,2018 Hyogo International Junior Tournament 1,"TAKAHATA, Riku",JPN,TAKAHATA,Riku,"Hyogo, Japan",29 Aug - 02 Sep 2018,Singles,Grade 4,Entry: DA,Hard,I,100291641,100279072
3.0,Q2,W,"ZHANG, Linghao",CHN,6-2 6-1,China Junior 12,"TAKAHATA, Riku",JPN,TAKAHATA,Riku,"Shanghai, China, P.R.",03 Jul - 07 Jul 2018,Singles,Grade 2,Entry: DA,Hard,I,100363610,100279072
3.0,Q3,W,"LI, Zekai",CHN,4-6 6-1 2-1 RET,China Junior 12,"TAKAHATA, Riku",JPN,TAKAHATA,Riku,"Shanghai, China, P.R.",03 Jul - 07 Jul 2018,Singles,Grade 2,Entry: DA,Hard,I,100278907,100279072
3.0,32,L,"ZHAO , Zhao",CHN,6-3 6-7(5) 3-6,China Junior 12,"TAKAHATA, Riku",JPN,TAKAHATA,Riku,"Shanghai, China, P.R.",03 Jul - 07 Jul 2018,Singles,Grade 2,Entry: DA,Hard,I,100294094,100279072
4.0,32,W,"PI, Jinyi",CHN,6-3 6-0,China Junior 11,"TAKAHATA, Riku",JPN,TAKAHATA,Riku,"Jinan, China, P.R.",26 Jun - 01 Jul 2018,Singles,Grade 4,Entry: DA,Hard,O,100333446,100279072
4.0,16,W,"ZHAO, RunYu",CHN,6-2 7-5,China Junior 11,"TAKAHATA, Riku",JPN,TAKAHATA,Riku,"Jinan, China, P.R.",26 Jun - 01 Jul 2018,Singles,Grade 4,Entry: DA,Hard,O,100303149,100279072
4.0,QF,W,"XIAO, Linang",CHN,6-1 2-6 6-2,China Junior 11,"TAKAHATA, Riku",JPN,TAKAHATA,Riku,"Jinan, China, P.R.",26 Jun - 01 Jul 2018,Singles,Grade 4,Entry: DA,Hard,O,100286322,100279072
4.0,SF,L,"STORCH, Stefan",AUS,2-6 1-6,China Junior 11,"TAKAHATA, Riku",JPN,TAKAHATA,Riku,"Jinan, China, P.R.",26 Jun - 01 Jul 2018,Singles,Grade 4,Entry: DA,Hard,O,100298973,100279072
