eventNumber,eventRound,eventResults,eventOpponent,eventOpponentCountry,eventScore,eventName,playerName,playerCountry,playerLast,playerFirst,eventVenue,eventDates,eventCategory,eventGrade,eventEntry,eventSurface,eventIndoorOutdoor,eventOpponentID,player_ID
1.0,32,W,"HABSUDA, Simon",SVK,4-6 6-2 6-3,Thun Czech Junior Open 2018,"NOVIKOV, Egor",RUS,NOVIKOV,Egor,"Prague, Czech Republic",04 Sep - 09 Sep 2018,Singles,Grade 2,Entry: DA,Clay,O,100264539,100248403
1.0,16,L,"TACZALA, Dawid",POL,3-6 1-6,Thun Czech Junior Open 2018,"NOVIKOV, Egor",RUS,NOVIKOV,Egor,"Prague, Czech Republic",04 Sep - 09 Sep 2018,Singles,Grade 2,Entry: DA,Clay,O,100252405,100248403
2.0,32,L,"TORSKI, Osman",GER,6-7(3) 1-6,FROMM Swiss Junior Trophy Sommer,"NOVIKOV, Egor",RUS,NOVIKOV,Egor,"Oberentfelden, Switzerland",01 Aug - 05 Aug 2018,Singles,Grade 2,Entry: DA,Clay,O,100209204,100248403
3.0,32,W,"SHABALIN, Nikita",RUS,6-2 6-2,Governor Cup,"NOVIKOV, Egor",RUS,NOVIKOV,Egor,"St Petersburg, Russia",23 Jul - 28 Jul 2018,Singles,Grade 4,Entry: DA,Clay,O,100325480,100248403
3.0,16,W,"IANIN, Nikita",RUS,6-2 6-2,Governor Cup,"NOVIKOV, Egor",RUS,NOVIKOV,Egor,"St Petersburg, Russia",23 Jul - 28 Jul 2018,Singles,Grade 4,Entry: DA,Clay,O,100230257,100248403
3.0,QF,L,"TRYAKSHIN, Mark",UZB,6-1 5-7 1-6,Governor Cup,"NOVIKOV, Egor",RUS,NOVIKOV,Egor,"St Petersburg, Russia",23 Jul - 28 Jul 2018,Singles,Grade 4,Entry: DA,Clay,O,100237204,100248403
4.0,32,W,"KINNUNEN, Anttoni",FIN,7-5 1-6 6-3,"U18 ""17th Tallink Cup 2018""  ITF Junior Circuit","NOVIKOV, Egor",RUS,NOVIKOV,Egor,"Tallinn, Estonia",03 Jul - 07 Jul 2018,Singles,Grade 4,Entry: DA,Hard,O,100219601,100248403
4.0,16,W,"UTHEIM, Karl Fredrik",SWE,6-0 6-2,"U18 ""17th Tallink Cup 2018""  ITF Junior Circuit","NOVIKOV, Egor",RUS,NOVIKOV,Egor,"Tallinn, Estonia",03 Jul - 07 Jul 2018,Singles,Grade 4,Entry: DA,Hard,O,100274567,100248403
4.0,QF,W,"SEEMAN, Johannes",EST,5-7 6-4 6-3,"U18 ""17th Tallink Cup 2018""  ITF Junior Circuit","NOVIKOV, Egor",RUS,NOVIKOV,Egor,"Tallinn, Estonia",03 Jul - 07 Jul 2018,Singles,Grade 4,Entry: DA,Hard,O,100207131,100248403
4.0,SF,W,"ANDERSSON, Oliver",SWE,4-6 6-4 6-3,"U18 ""17th Tallink Cup 2018""  ITF Junior Circuit","NOVIKOV, Egor",RUS,NOVIKOV,Egor,"Tallinn, Estonia",03 Jul - 07 Jul 2018,Singles,Grade 4,Entry: DA,Hard,O,100248023,100248403
