eventNumber,eventRound,eventResults,eventOpponent,eventOpponentCountry,eventScore,eventName,playerName,playerCountry,playerLast,playerFirst,eventVenue,eventDates,eventCategory,eventGrade,eventEntry,eventSurface,eventIndoorOutdoor,eventOpponentID,player_ID
1.0,32,W,"STINO, Mario",AUT,6-3 6-2,Thun Czech Junior Open 2018,"VON DER SCHULENBURG, Jeffrey",SUI,VON DER SCHULENBURG,Jeffrey,"Prague, Czech Republic",04 Sep - 09 Sep 2018,Singles,Grade 2,Entry: DA,Clay,O,100205965,100249672
1.0,16,W,"MINARIK, Kristof",SVK,6-0 7-5,Thun Czech Junior Open 2018,"VON DER SCHULENBURG, Jeffrey",SUI,VON DER SCHULENBURG,Jeffrey,"Prague, Czech Republic",04 Sep - 09 Sep 2018,Singles,Grade 2,Entry: DA,Clay,O,100250712,100249672
1.0,QF,L,"NARDI , Luca",ITA,6-7(3) 3-6,Thun Czech Junior Open 2018,"VON DER SCHULENBURG, Jeffrey",SUI,VON DER SCHULENBURG,Jeffrey,"Prague, Czech Republic",04 Sep - 09 Sep 2018,Singles,Grade 2,Entry: DA,Clay,O,100276778,100249672
2.0,32,W,"NEUMAYER, Lukas",AUT,6-7(5) 6-2 6-2,Alfa TI Cup 2,"VON DER SCHULENBURG, Jeffrey",SUI,VON DER SCHULENBURG,Jeffrey,"Budapest, Hungary",28 Aug - 01 Sep 2018,Singles,Grade 2,Entry: DA,Clay,O,100254287,100249672
2.0,16,W,"SAADI, Ismail",MAR,7-6(2) 6-3,Alfa TI Cup 2,"VON DER SCHULENBURG, Jeffrey",SUI,VON DER SCHULENBURG,Jeffrey,"Budapest, Hungary",28 Aug - 01 Sep 2018,Singles,Grade 2,Entry: DA,Clay,O,100225374,100249672
2.0,QF,L,"RODRIGUES, Natan",BRA,6-7(3) 1-6,Alfa TI Cup 2,"VON DER SCHULENBURG, Jeffrey",SUI,VON DER SCHULENBURG,Jeffrey,"Budapest, Hungary",28 Aug - 01 Sep 2018,Singles,Grade 2,Entry: DA,Clay,O,100312706,100249672
3.0,32,L,"MAGGIOLI, Emiliano",ITA,3-6 3-6,Budaors Cup,"VON DER SCHULENBURG, Jeffrey",SUI,VON DER SCHULENBURG,Jeffrey,"Budaors, Hungary",21 Aug - 25 Aug 2018,Singles,Grade 2,Entry: DA,Clay,O,100228891,100249672
4.0,32,W,"LANE, Lewie",GER,6-4 6-0,Jugend Cup Renningen/Rutesheim,"VON DER SCHULENBURG, Jeffrey",SUI,VON DER SCHULENBURG,Jeffrey,"Renningen, Germany",14 Aug - 18 Aug 2018,Singles,Grade 3,Entry: DA,Clay,O,100272533,100249672
4.0,16,W,"RIEF, Tobias",GER,6-2 6-2,Jugend Cup Renningen/Rutesheim,"VON DER SCHULENBURG, Jeffrey",SUI,VON DER SCHULENBURG,Jeffrey,"Renningen, Germany",14 Aug - 18 Aug 2018,Singles,Grade 3,Entry: DA,Clay,O,100276670,100249672
4.0,QF,W,"YUNCHAOKETE, Bu",CHN,6-4 6-1,Jugend Cup Renningen/Rutesheim,"VON DER SCHULENBURG, Jeffrey",SUI,VON DER SCHULENBURG,Jeffrey,"Renningen, Germany",14 Aug - 18 Aug 2018,Singles,Grade 3,Entry: DA,Clay,O,100287473,100249672
