eventNumber,eventRound,eventResults,eventOpponent,eventOpponentCountry,eventScore,eventName,playerName,playerCountry,playerLast,playerFirst,eventVenue,eventDates,eventCategory,eventGrade,eventEntry,eventSurface,eventIndoorOutdoor,eventOpponentID,player_ID
1.0,64,W,"MATUSEVICH, Anton",GBR,5-7 7-5 7-5,US Open Junior Tennis Championships,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"New York, USA",02 Sep - 09 Sep 2018,Singles,Grade A,Entry: DA,Hard,O,100210092,100223021
1.0,32,L,"NAKASHIMA, Brandon",USA,3-6 4-6,US Open Junior Tennis Championships,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"New York, USA",02 Sep - 09 Sep 2018,Singles,Grade A,Entry: DA,Hard,O,100281928,100223021
2.0,64,L,"TORTORA, Davide",ITA,6-7(9) 1-6,Les Internationaux de Tennis Junior Banque Nationale du Canada,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Repentigny, Canada",26 Aug - 01 Sep 2018,Singles,Grade 1,Entry: DA,Hard,O,100233990,100223021
3.0,64,W,"KORDA, Sebastian",USA,6-3 7-6(2),"The Junior Championships, Wimbledon","VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Wimbledon, Great Britain",07 Jul - 15 Jul 2018,Singles,Grade A,Entry: DA,Grass,O,100291609,100223021
3.0,32,W,"TIRANTE, Thiago Agustin",ARG,6-3 3-6 6-2,"The Junior Championships, Wimbledon","VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Wimbledon, Great Britain",07 Jul - 15 Jul 2018,Singles,Grade A,Entry: DA,Grass,O,100269096,100223021
3.0,16,L,"MATUSEVICH, Anton",GBR,1-6 3-6,"The Junior Championships, Wimbledon","VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Wimbledon, Great Britain",07 Jul - 15 Jul 2018,Singles,Grade A,Entry: DA,Grass,O,100210092,100223021
4.0,64,W,"ALVES, Mateus",BRA,7-5 6-4,Junior International Roehampton,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Roehampton, Great Britain",01 Jul - 06 Jul 2018,Singles,Grade 1,Entry: DA,Grass,O,100297504,100223021
4.0,32,L,"MCHUGH, Aidan",GBR,2-6 4-6,Junior International Roehampton,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Roehampton, Great Britain",01 Jul - 06 Jul 2018,Singles,Grade 1,Entry: DA,Grass,O,100235871,100223021
5.0,64,L,"SCHLAGETER, Justin",GER,6-7(6) 4-6,Allianz Kundler German Juniors supported by OPTIMAL SYSTEMS,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Berlin, Germany",19 Jun - 24 Jun 2018,Singles,Grade 1,Entry: DA,Clay,O,100228638,100223021
6.0,32,W,"STEINEGGER, Yannik",SUI,7-6(4) 6-2,26th Internat. Nürnberger Versicherungs-ITF-Junior Tournament,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Offenbach, Germany",12 Jun - 17 Jun 2018,Singles,Grade 1,Entry: DA,Clay,O,100228649,100223021
6.0,16,W,"KROLO, Filip",GER,6-2 6-0,26th Internat. Nürnberger Versicherungs-ITF-Junior Tournament,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Offenbach, Germany",12 Jun - 17 Jun 2018,Singles,Grade 1,Entry: DA,Clay,O,100233173,100223021
6.0,QF,L,"DIAZ ACOSTA, Facundo",ARG,5-7 4-6,26th Internat. Nürnberger Versicherungs-ITF-Junior Tournament,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Offenbach, Germany",12 Jun - 17 Jun 2018,Singles,Grade 1,Entry: DA,Clay,O,100329088,100223021
7.0,Q1,L,"PAVLOVIC, Luka",FRA,6-7(8) 4-6,Roland Garros Junior French Championships,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Paris, France",31 May - 01 Jun 2018,Singles,Grade A,Entry: DA,Clay,O,100224995,100223021
8.0,64,W,"FENTY, Andrew",USA,4-6 6-2 7-5,59th Trofeo Bonfiglio - Campionati Internazionali d'Italia Juniores,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Milan, Italy",21 May - 27 May 2018,Singles,Grade A,Entry: DA,Clay,O,100265941,100223021
8.0,32,W,"KALENDER, Admir",CRO,6-4 1-6 6-1,59th Trofeo Bonfiglio - Campionati Internazionali d'Italia Juniores,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Milan, Italy",21 May - 27 May 2018,Singles,Grade A,Entry: DA,Clay,O,100251476,100223021
8.0,16,L,"BAEZ, Sebastian",ARG,7-6(1) 6-7(3) 0-6,59th Trofeo Bonfiglio - Campionati Internazionali d'Italia Juniores,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Milan, Italy",21 May - 27 May 2018,Singles,Grade A,Entry: DA,Clay,O,100282506,100223021
9.0,32,W,"ZINK, Tyler",USA,7-6(7) 6-4,"40th Torneo ""Città Di Santa Croce"" Mauro Sabatini","VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Santa Croce, Italy",14 May - 19 May 2018,Singles,Grade 1,Entry: DA,Clay,O,100295240,100223021
9.0,16,L,"EREL, Yanki",TUR,1-6 6-1 6-7(6),"40th Torneo ""Città Di Santa Croce"" Mauro Sabatini","VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Santa Croce, Italy",14 May - 19 May 2018,Singles,Grade 1,Entry: DA,Clay,O,100226750,100223021
10.0,32,L,"ANSELMO, Baptiste",FRA,6-4 4-6 3-6,23eme Open International de Beaulieu-sur-Mer			,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Beaulieu Sur Mer, France",23 Apr - 29 Apr 2018,Singles,Grade 1,Entry: DA,Clay,O,100245915,100223021
11.0,32,W,"NOSKIN, Egor",RUS,2-6 6-3 6-4,Plovdiv Cup,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Plovdiv, Bulgaria",17 Apr - 21 Apr 2018,Singles,Grade 2,Entry: DA,Clay,O,100203126,100223021
11.0,16,W,"ZGIROVSKY, Alexander",BLR,7-5 6-4,Plovdiv Cup,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Plovdiv, Bulgaria",17 Apr - 21 Apr 2018,Singles,Grade 2,Entry: DA,Clay,O,100209450,100223021
11.0,QF,W,"SOARES KLIER JUNIOR, Gilbert",BRA,7-6(5) 7-6(5),Plovdiv Cup,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Plovdiv, Bulgaria",17 Apr - 21 Apr 2018,Singles,Grade 2,Entry: DA,Clay,O,100286385,100223021
11.0,SF,L,"LEHECKA, Jiri",CZE,3-6 7-6(7) 2-6,Plovdiv Cup,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Plovdiv, Bulgaria",17 Apr - 21 Apr 2018,Singles,Grade 2,Entry: DA,Clay,O,100239663,100223021
12.0,32,W,"YOSHINO, Fumiya",JPN,6-2 0-6 6-4,PTT -  ITF Junior Grade 1		,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Nonthaburi, Thailand",05 Mar - 10 Mar 2018,Singles,Grade 1,Entry: DA,Hard,O,100268202,100223021
12.0,16,W,"STEINEGGER, Yannik",SUI,6-4 6-7(6) 6-4,PTT -  ITF Junior Grade 1		,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Nonthaburi, Thailand",05 Mar - 10 Mar 2018,Singles,Grade 1,Entry: DA,Hard,O,100228649,100223021
12.0,QF,L,"SWEENY, Dane",AUS,5-7 0-2 RET,PTT -  ITF Junior Grade 1		,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Nonthaburi, Thailand",05 Mar - 10 Mar 2018,Singles,Grade 1,Entry: DA,Hard,O,100236260,100223021
13.0,32,W,"BARDZIN, Artsiom",BLR,6-1 6-1,Siauliai Open 2018,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Siauliai, Lithuania",20 Feb - 25 Feb 2018,Singles,Grade 2,Entry: DA,Hard,I,100203223,100223021
13.0,16,W,"STROM, Gustaf",SWE,7-6(5) 1-6 7-6(5),Siauliai Open 2018,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Siauliai, Lithuania",20 Feb - 25 Feb 2018,Singles,Grade 2,Entry: DA,Hard,I,100226260,100223021
13.0,QF,W,"DESCHAMPS, Allan",FRA,7-5 3-6 7-6(3),Siauliai Open 2018,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Siauliai, Lithuania",20 Feb - 25 Feb 2018,Singles,Grade 2,Entry: DA,Hard,I,100227916,100223021
13.0,SF,W,"OZOLINS , Karlis",LAT,6-2 6-2,Siauliai Open 2018,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Siauliai, Lithuania",20 Feb - 25 Feb 2018,Singles,Grade 2,Entry: DA,Hard,I,100236393,100223021
13.0,FR,W,"WENDELKEN, Harry",GBR,6-4 6-4,Siauliai Open 2018,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Siauliai, Lithuania",20 Feb - 25 Feb 2018,Singles,Grade 2,Entry: DA,Hard,I,100249038,100223021
14.0,32,W,"SOGHOYAN, Artur",ARM,6-2 6-4,Donetsk City Cup,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Cherkassy, Ukraine",22 Jan - 27 Jan 2018,Singles,Grade 2,Entry: DA,Hard,I,100245609,100223021
14.0,16,W,"GEORGADZE, David",RUS,7-5 1-6 7-6(3),Donetsk City Cup,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Cherkassy, Ukraine",22 Jan - 27 Jan 2018,Singles,Grade 2,Entry: DA,Hard,I,100203829,100223021
14.0,QF,W,"TKEMALADZE, Zura",GEO,6-4 6-4,Donetsk City Cup,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Cherkassy, Ukraine",22 Jan - 27 Jan 2018,Singles,Grade 2,Entry: DA,Hard,I,100180861,100223021
14.0,SF,W,"ANSELMO, Baptiste",FRA,6-4 6-3,Donetsk City Cup,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Cherkassy, Ukraine",22 Jan - 27 Jan 2018,Singles,Grade 2,Entry: DA,Hard,I,100245915,100223021
14.0,FR,L,"SHUMEIKO, Pavel",UKR,2-6 3-6,Donetsk City Cup,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Cherkassy, Ukraine",22 Jan - 27 Jan 2018,Singles,Grade 2,Entry: DA,Hard,I,100206019,100223021
15.0,32,W,"SHUMEIKO, Pavel",UKR,6-4 4-6 6-4,RPM Junior Open 2018,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Prague West, Czech Republic",15 Jan - 21 Jan 2018,Singles,Grade 1,Entry: DA,Carpet,I,100206019,100223021
15.0,16,L,"DANILOV, Savriyan",RUS,6-7(6) 6-1 4-6,RPM Junior Open 2018,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Prague West, Czech Republic",15 Jan - 21 Jan 2018,Singles,Grade 1,Entry: DA,Carpet,I,100221058,100223021
16.0,32,W,"ORESHIN, Denis",RUS,3-6 6-3 6-4,The 25th Slovak Junior Indoor U18 2018,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Senec, Slovakia",08 Jan - 14 Jan 2018,Singles,Grade 2,Entry: DA,Hard,I,100230930,100223021
16.0,16,W,"SPEZIALI , Filippo",ITA,7-6(1) 6-2,The 25th Slovak Junior Indoor U18 2018,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Senec, Slovakia",08 Jan - 14 Jan 2018,Singles,Grade 2,Entry: DA,Hard,I,100198015,100223021
16.0,QF,L,"BOUQUIER , Arthur",FRA,6-1 3-6 6-7(6),The 25th Slovak Junior Indoor U18 2018,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Senec, Slovakia",08 Jan - 14 Jan 2018,Singles,Grade 2,Entry: DA,Hard,I,100219957,100223021
17.0,64,W,"POLING, Karl",USA,7-5 7-6(2),Orange Bowl International Tennis Championship,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Plantation, USA",04 Dec - 10 Dec 2017,Singles,Grade A,Entry: DA,Clay,O,100294327,100223021
17.0,32,L,"GASTON, Hugo",FRA,3-6 6-4 2-6,Orange Bowl International Tennis Championship,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Plantation, USA",04 Dec - 10 Dec 2017,Singles,Grade A,Entry: DA,Clay,O,100197802,100223021
18.0,64,L,"KODAT, Toby Alex",USA,6-7(3) 3-6,Eddie Herr ITF,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Bradenton, FL, USA",27 Nov - 03 Dec 2017,Singles,Grade 1,Entry: DA,Clay,O,100253527,100223021
19.0,32,L,"YITBAREK, Simon",SWE,3-6 4-6,TATS Open 2017,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Tampere, Finland",31 Oct - 04 Nov 2017,Singles,Grade 4,Entry: DA,Hard,I,100251330,100223021
20.0,32,W,"SEEMAN, Johannes",EST,6-3 6-1,Vierumäki Dunlop Junior Cup,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Vierumäki, Finland",25 Oct - 29 Oct 2017,Singles,Grade 4,Entry: DA,Hard,I,100207131,100223021
20.0,16,W,"MURGETT, Finn",GBR,7-6(3) 5-7 6-2,Vierumäki Dunlop Junior Cup,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Vierumäki, Finland",25 Oct - 29 Oct 2017,Singles,Grade 4,Entry: DA,Hard,I,100258559,100223021
20.0,QF,W,"OZOLINS , Karlis",LAT,6-0 6-0,Vierumäki Dunlop Junior Cup,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Vierumäki, Finland",25 Oct - 29 Oct 2017,Singles,Grade 4,Entry: DA,Hard,I,100236393,100223021
20.0,SF,W,"STROM, Gustaf",SWE,6-2 6-0,Vierumäki Dunlop Junior Cup,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Vierumäki, Finland",25 Oct - 29 Oct 2017,Singles,Grade 4,Entry: DA,Hard,I,100226260,100223021
20.0,FR,W,"PARTS, Robin Erik",EST,3-6 6-1 6-3,Vierumäki Dunlop Junior Cup,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Vierumäki, Finland",25 Oct - 29 Oct 2017,Singles,Grade 4,Entry: DA,Hard,I,100199207,100223021
21.0,32,W,"LIU, Shaoyun",CHN,6-1 6-2,China Junior 16 - Grade 2,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Beijing, China, P.R.",26 Sep - 30 Sep 2017,Singles,Grade 2,Entry: DA,Hard,O,100289494,100223021
21.0,16,W,"VANNEMREDDY, Abhimanyu",IND,6-2 6-3,China Junior 16 - Grade 2,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Beijing, China, P.R.",26 Sep - 30 Sep 2017,Singles,Grade 2,Entry: DA,Hard,O,100271002,100223021
21.0,QF,W,"PUMJIT, Akanit",THA,6-2 6-1,China Junior 16 - Grade 2,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Beijing, China, P.R.",26 Sep - 30 Sep 2017,Singles,Grade 2,Entry: DA,Hard,O,100261221,100223021
21.0,SF,L,"MU, Tao",CHN,6-7(3) 4-6,China Junior 16 - Grade 2,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Beijing, China, P.R.",26 Sep - 30 Sep 2017,Singles,Grade 2,Entry: DA,Hard,O,100271084,100223021
22.0,32,L,"PANG, Renlong",CHN,6-4 2-6 3-6,China Junior 15 Guangzhou,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Guangzhou, China, P.R.",19 Sep - 23 Sep 2017,Singles,Grade 3,Entry: DA,Hard,O,100278911,100223021
23.0,32,W,"PAVEL, Bogdan",ROU,6-3 2-6 6-3,Ex Pilsen Babolat Cup,"VIRTANEN, Otto",FIN,VIRTANEN,Otto,"Plzen, Czech Republic",05 Jul - 09 Jul 2017,Singles,Grade 2,Entry: DA,Clay,O,100203576,100223021
