eventNumber,eventRound,eventResults,eventOpponent,eventOpponentCountry,eventScore,eventName,playerName,playerCountry,playerLast,playerFirst,eventVenue,eventDates,eventCategory,eventGrade,eventEntry,eventSurface,eventIndoorOutdoor,eventOpponentID,player_ID
1.0,32,W,"BEHUN, Adam",SVK,6-4 2-6 6-3,Thun Czech Junior Open 2018,"WELTE, Milan",GER,WELTE,Milan,"Prague, Czech Republic",04 Sep - 09 Sep 2018,Singles,Grade 2,Entry: DA,Clay,O,100299295,100211564
1.0,16,L,"GIMENO VALERO , Carlos",ESP,4-6 1-6,Thun Czech Junior Open 2018,"WELTE, Milan",GER,WELTE,Milan,"Prague, Czech Republic",04 Sep - 09 Sep 2018,Singles,Grade 2,Entry: DA,Clay,O,100239859,100211564
2.0,32,W,"CHAHOUD, Kevin",SWE,6-7(7) 7-5 6-1,Jugend Cup Renningen/Rutesheim,"WELTE, Milan",GER,WELTE,Milan,"Renningen, Germany",14 Aug - 18 Aug 2018,Singles,Grade 3,Entry: DA,Clay,O,100283155,100211564
2.0,16,W,"PEL, Stijn",NED,6-1 6-1,Jugend Cup Renningen/Rutesheim,"WELTE, Milan",GER,WELTE,Milan,"Renningen, Germany",14 Aug - 18 Aug 2018,Singles,Grade 3,Entry: DA,Clay,O,100263042,100211564
2.0,QF,W,"RODESCH, Chris",LUX,6-4 6-2,Jugend Cup Renningen/Rutesheim,"WELTE, Milan",GER,WELTE,Milan,"Renningen, Germany",14 Aug - 18 Aug 2018,Singles,Grade 3,Entry: DA,Clay,O,100212990,100211564
2.0,SF,L,"COBOLLI, Flavio",ITA,6-7(4) 6-7(6),Jugend Cup Renningen/Rutesheim,"WELTE, Milan",GER,WELTE,Milan,"Renningen, Germany",14 Aug - 18 Aug 2018,Singles,Grade 3,Entry: DA,Clay,O,100254431,100211564
3.0,32,W,"MARTENS, Noah",BEL,6-2 6-4,Telkea Open 2018,"WELTE, Milan",GER,WELTE,Milan,"Schifflange, Luxembourg",30 Jul - 04 Aug 2018,Singles,Grade 4,Entry: DA,Clay,O,100261890,100211564
3.0,16,W,"SCHROEDER, Laurent",LUX,6-0 6-4,Telkea Open 2018,"WELTE, Milan",GER,WELTE,Milan,"Schifflange, Luxembourg",30 Jul - 04 Aug 2018,Singles,Grade 4,Entry: DA,Clay,O,100237991,100211564
3.0,QF,W,"BOSANCIC, Matthew",AUS,6-2 6-4,Telkea Open 2018,"WELTE, Milan",GER,WELTE,Milan,"Schifflange, Luxembourg",30 Jul - 04 Aug 2018,Singles,Grade 4,Entry: DA,Clay,O,100318539,100211564
3.0,SF,W,"SCHIFRIS, Jeremy",GER,6-3 6-2,Telkea Open 2018,"WELTE, Milan",GER,WELTE,Milan,"Schifflange, Luxembourg",30 Jul - 04 Aug 2018,Singles,Grade 4,Entry: DA,Clay,O,100238918,100211564
