eventNumber,eventRound,eventResults,eventOpponent,eventOpponentCountry,eventScore,eventName,playerName,playerCountry,playerLast,playerFirst,eventVenue,eventDates,eventCategory,eventGrade,eventEntry,eventSurface,eventIndoorOutdoor,eventOpponentID,player_ID
2.0,64,L,"NANDA, Govind",USA,1-6 3-6,Prince George's County International Hard Court ITF,"HARPER, Cleeve",CAN,HARPER,Cleeve,"College Park, MD, USA",20 Aug - 25 Aug 2018,Singles,Grade 1,Entry: DA,Hard,O,100281618,100311960
3.0,32,W,"LOPEZ CHAVEZ, Armando Tlacaelel",MEX,6-3 6-1,Davis Trading Junior ITF Vancouver Championships,"HARPER, Cleeve",CAN,HARPER,Cleeve,"Vancouver, Canada",09 Jul - 14 Jul 2018,Singles,Grade 3,Entry: DA,Hard,O,100309588,100311960
3.0,16,W,"JOHNSON, Ryan",USA,6-0 6-2,Davis Trading Junior ITF Vancouver Championships,"HARPER, Cleeve",CAN,HARPER,Cleeve,"Vancouver, Canada",09 Jul - 14 Jul 2018,Singles,Grade 3,Entry: DA,Hard,O,100323027,100311960
3.0,QF,W,"LAGAEV, Nick",CAN,6-2 7-5,Davis Trading Junior ITF Vancouver Championships,"HARPER, Cleeve",CAN,HARPER,Cleeve,"Vancouver, Canada",09 Jul - 14 Jul 2018,Singles,Grade 3,Entry: DA,Hard,O,100260403,100311960
3.0,SF,L,"BAADI, Taha",CAN,4-6 6-3 2-6,Davis Trading Junior ITF Vancouver Championships,"HARPER, Cleeve",CAN,HARPER,Cleeve,"Vancouver, Canada",09 Jul - 14 Jul 2018,Singles,Grade 3,Entry: DA,Hard,O,100260371,100311960
4.0,32,W,"SINCLAIR, Peter Tyler",CAN,6-0 6-0,Canadian Saville ITF U18,"HARPER, Cleeve",CAN,HARPER,Cleeve,"Edmonton, Canada",02 Jul - 06 Jul 2018,Singles,Grade 5,Entry: DA,Hard,O,100312017,100311960
4.0,16,W,"FARDANESH, Max",USA,6-4 3-6 7-6(3),Canadian Saville ITF U18,"HARPER, Cleeve",CAN,HARPER,Cleeve,"Edmonton, Canada",02 Jul - 06 Jul 2018,Singles,Grade 5,Entry: DA,Hard,O,100351340,100311960
4.0,QF,W,"SVOBODA, Jakub",CZE,6-0 6-2,Canadian Saville ITF U18,"HARPER, Cleeve",CAN,HARPER,Cleeve,"Edmonton, Canada",02 Jul - 06 Jul 2018,Singles,Grade 5,Entry: DA,Hard,O,100356272,100311960
4.0,SF,W,"KOTAN, Patrick",AUS,7-5 7-6(2),Canadian Saville ITF U18,"HARPER, Cleeve",CAN,HARPER,Cleeve,"Edmonton, Canada",02 Jul - 06 Jul 2018,Singles,Grade 5,Entry: DA,Hard,O,100333432,100311960
4.0,FR,W,"YANG, Oscar",CAN,3-6 6-4 6-4,Canadian Saville ITF U18,"HARPER, Cleeve",CAN,HARPER,Cleeve,"Edmonton, Canada",02 Jul - 06 Jul 2018,Singles,Grade 5,Entry: DA,Hard,O,100303067,100311960
6.0,64,W,"INADA, Koichiro",USA,6-1 6-0,Delray Beach ITF,"HARPER, Cleeve",CAN,HARPER,Cleeve,"Delray Beach, FL, USA",30 Apr - 05 May 2018,Singles,Grade 4,Entry: DA,Clay,O,100338589,100311960
6.0,32,W,"RAJESH, Neel",USA,6-2 6-2,Delray Beach ITF,"HARPER, Cleeve",CAN,HARPER,Cleeve,"Delray Beach, FL, USA",30 Apr - 05 May 2018,Singles,Grade 4,Entry: DA,Clay,O,100277241,100311960
6.0,16,W,"WILD, Maximilian",USA,4-6 6-3 6-3,Delray Beach ITF,"HARPER, Cleeve",CAN,HARPER,Cleeve,"Delray Beach, FL, USA",30 Apr - 05 May 2018,Singles,Grade 4,Entry: DA,Clay,O,100275601,100311960
6.0,QF,W,"BERNARD, John",USA,6-3 7-5,Delray Beach ITF,"HARPER, Cleeve",CAN,HARPER,Cleeve,"Delray Beach, FL, USA",30 Apr - 05 May 2018,Singles,Grade 4,Entry: DA,Clay,O,100329803,100311960
6.0,SF,L,"NEFVE, Axel",USA,3-6 6-1 1-6,Delray Beach ITF,"HARPER, Cleeve",CAN,HARPER,Cleeve,"Delray Beach, FL, USA",30 Apr - 05 May 2018,Singles,Grade 4,Entry: DA,Clay,O,100265965,100311960
7.0,32,W,"GRIFFITH, Kyle",BAR,6-2 6-1,C.O. Williams Barbados Junior International 2018,"HARPER, Cleeve",CAN,HARPER,Cleeve,"St Michael, Barbados",16 Apr - 21 Apr 2018,Singles,Grade 4,Entry: DA,Hard,O,100351007,100311960
7.0,16,W,"SCHERER, Sam",USA,6-2 6-1,C.O. Williams Barbados Junior International 2018,"HARPER, Cleeve",CAN,HARPER,Cleeve,"St Michael, Barbados",16 Apr - 21 Apr 2018,Singles,Grade 4,Entry: DA,Hard,O,100367639,100311960
7.0,QF,L,"WOODALL, William",USA,6-4 3-6 2-6,C.O. Williams Barbados Junior International 2018,"HARPER, Cleeve",CAN,HARPER,Cleeve,"St Michael, Barbados",16 Apr - 21 Apr 2018,Singles,Grade 4,Entry: DA,Hard,O,100238803,100311960
8.0,64,W,"FRADKIN, Jeffrey",USA,6-4 6-4,International Spring Championships,"HARPER, Cleeve",CAN,HARPER,Cleeve,"Carson, USA",02 Apr - 08 Apr 2018,Singles,Grade 1,Entry: DA,Hard,O,100321266,100311960
8.0,32,L,"BAIRD, Drew",USA,7-6(4) 5-7 5-7,International Spring Championships,"HARPER, Cleeve",CAN,HARPER,Cleeve,"Carson, USA",02 Apr - 08 Apr 2018,Singles,Grade 1,Entry: DA,Hard,O,100289396,100311960
9.0,32,W,"BOROVYKH, Danila",RUS,6-1 6-0,Panama Bowl,"HARPER, Cleeve",CAN,HARPER,Cleeve,"Llanos de Curundu, Panama",12 Mar - 17 Mar 2018,Singles,Grade 4,Entry: DA,Clay,O,100240699,100311960
9.0,16,W,"CHEVEZ, Jorge Daniel",PAN,6-1 6-0,Panama Bowl,"HARPER, Cleeve",CAN,HARPER,Cleeve,"Llanos de Curundu, Panama",12 Mar - 17 Mar 2018,Singles,Grade 4,Entry: DA,Clay,O,100294148,100311960
