eventNumber,eventRound,eventResults,eventOpponent,eventOpponentCountry,eventScore,eventName,playerName,playerCountry,playerLast,playerFirst,eventVenue,eventDates,eventCategory,eventGrade,eventEntry,eventSurface,eventIndoorOutdoor,eventOpponentID,player_ID
18.0,SF,W,"SOOTINUN-OPART, Guntinun",THA,6-3 7-5,Widjojo Soejono MNC GROUP PELINDO III 2017 ITF Junior Circuit				,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Surabaya, Indonesia",10 Oct - 15 Oct 2017,Singles,Grade 5,Entry: WC,Hard,O,100349245,100278621
18.0,FR,L,"ARAZZA, Odeda Muhammad",INA,5-7 2-6,Widjojo Soejono MNC GROUP PELINDO III 2017 ITF Junior Circuit				,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Surabaya, Indonesia",10 Oct - 15 Oct 2017,Singles,Grade 5,Entry: WC,Hard,O,100270337,100278621
19.0,32,L,"RAMADHANI, muhammad ali akbar",INA,3-6 4-6,AGS 8 International Junior Championships,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Jakarta, Indonesia",03 Oct - 08 Oct 2017,Singles,Grade 5,Entry: DA,Hard,O,100326352,100278621
20.0,32,W,"LIU, Kun",TPE,7-5 6-3,ITF Junior Circuit - Week 2,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Colombo, Sri Lanka",11 Sep - 17 Sep 2017,Singles,Grade 5,Entry: SE,Clay,O,100276021,100278621
20.0,16,W,"SHIMIZU, Kenjiro",JPN,4-6 6-2 [10-4],ITF Junior Circuit - Week 2,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Colombo, Sri Lanka",11 Sep - 17 Sep 2017,Singles,Grade 5,Entry: SE,Clay,O,100236286,100278621
20.0,QF,L,"VM, Sandeep",IND,6-7(2) 6-1 [2-10],ITF Junior Circuit - Week 2,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Colombo, Sri Lanka",11 Sep - 17 Sep 2017,Singles,Grade 5,Entry: SE,Clay,O,100289847,100278621
21.0,Q1,W,"KNESE, Luca Emanuel",GER,6-0 6-0,ITF Junior Circuit - Week 1,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Colombo, Sri Lanka",04 Sep - 10 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100315612,100278621
21.0,Q2,W,"LEE, Phuwish",THA,6-3 3-6 7-5,ITF Junior Circuit - Week 1,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Colombo, Sri Lanka",04 Sep - 10 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100279458,100278621
21.0,Q3,W,"MATSUBAYASHI, Nowa",JPN,6-7(6) 6-2 1-0 RET,ITF Junior Circuit - Week 1,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Colombo, Sri Lanka",04 Sep - 10 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100323196,100278621
21.0,32,W,"JIRAPOOMDAJE, Pawin",THA,4-1 5-4(2),ITF Junior Circuit - Week 1,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Colombo, Sri Lanka",04 Sep - 10 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100279445,100278621
21.0,16,W,"PERERA, Avindra",SRI,4-2 2-4 4-0,ITF Junior Circuit - Week 1,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Colombo, Sri Lanka",04 Sep - 10 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100279630,100278621
21.0,QF,L,"LIU, Shaoyun",CHN,3-5 0-4,ITF Junior Circuit - Week 1,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Colombo, Sri Lanka",04 Sep - 10 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100289494,100278621
22.0,Q1,W,"SANJAY, G S",IND,7-6(6) 7-6(3),Hyderabad ITF Juniors,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Hyderabad, India",28 Aug - 02 Sep 2017,Singles,Grade 4,Entry: DA,Hard,O,100339923,100278621
22.0,Q2,W,"SENTHIL KUMAR, Deepak",IND,3-6 6-2 6-4,Hyderabad ITF Juniors,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Hyderabad, India",28 Aug - 02 Sep 2017,Singles,Grade 4,Entry: DA,Hard,O,100281790,100278621
22.0,Q3,W,"ROZRA, Abhimanyu",IND,6-1 6-3,Hyderabad ITF Juniors,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Hyderabad, India",28 Aug - 02 Sep 2017,Singles,Grade 4,Entry: DA,Hard,O,100278753,100278621
22.0,32,W,"RATAKONDA, srivatsa",IND,6-3 6-1,Hyderabad ITF Juniors,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Hyderabad, India",28 Aug - 02 Sep 2017,Singles,Grade 4,Entry: DA,Hard,O,100264035,100278621
22.0,16,W,"BADOLA, Mritunjay",IND,6-3 6-2,Hyderabad ITF Juniors,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Hyderabad, India",28 Aug - 02 Sep 2017,Singles,Grade 4,Entry: DA,Hard,O,100274118,100278621
22.0,QF,L,"VANNEMREDDY, Abhimanyu",IND,0-6 6-3 3-6,Hyderabad ITF Juniors,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Hyderabad, India",28 Aug - 02 Sep 2017,Singles,Grade 4,Entry: DA,Hard,O,100271002,100278621
23.0,Q1,W,"SANJAY, G S",IND,6-4 6-4,YMCA TTT- ITF Juniors,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Chennai, India",21 Aug - 26 Aug 2017,Singles,Grade 4,Entry: DA,Clay,O,100339923,100278621
23.0,Q2,W,"KUMAR T, Vinay",IND,6-1 6-1,YMCA TTT- ITF Juniors,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Chennai, India",21 Aug - 26 Aug 2017,Singles,Grade 4,Entry: DA,Clay,O,100298436,100278621
23.0,Q3,W,"RAJPUT, Shashikant",IND,6-4 7-5,YMCA TTT- ITF Juniors,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Chennai, India",21 Aug - 26 Aug 2017,Singles,Grade 4,Entry: DA,Clay,O,100348751,100278621
23.0,64,W,"BENIWAL, Amit",IND,6-2 6-1,YMCA TTT- ITF Juniors,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Chennai, India",21 Aug - 26 Aug 2017,Singles,Grade 4,Entry: DA,Clay,O,100278581,100278621
23.0,32,L,"JAVIA, Dev",IND,3-6 1-6,YMCA TTT- ITF Juniors,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Chennai, India",21 Aug - 26 Aug 2017,Singles,Grade 4,Entry: DA,Clay,O,100278641,100278621
24.0,Q1,W,"SELVARAJ, Harshit",IND,6-4 6-2,HCL Asian Junior Tennis Championships 2017,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Pune, India",27 May - 28 May 2017,Singles,Grade B1,Entry: DA,Hard,O,100268852,100278621
24.0,Q2,L,"PATEL, Kevin",IND,6-7(5) 7-6(4) 3-6,HCL Asian Junior Tennis Championships 2017,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Pune, India",27 May - 28 May 2017,Singles,Grade B1,Entry: DA,Hard,O,100278722,100278621
