eventNumber,eventRound,eventResults,eventOpponent,eventOpponentCountry,eventScore,eventName,playerName,playerCountry,playerLast,playerFirst,eventVenue,eventDates,eventCategory,eventGrade,eventEntry,eventSurface,eventIndoorOutdoor,eventOpponentID,player_ID
1.0,32,W,"HRZIC, Adrijan",CRO,6-1 6-4,2nd Mostar Open 18&amp;U 2018,"ANDREJIC, Marko",AUT,ANDREJIC,Marko,"Mostar, Bosnia/Herzegovina",11 Sep - 16 Sep 2018,Singles,Grade 5,Entry: DA,Clay,O,100356571,100285553
1.0,16,W,"MITROVIC, Fran",CRO,6-4 6-4,2nd Mostar Open 18&amp;U 2018,"ANDREJIC, Marko",AUT,ANDREJIC,Marko,"Mostar, Bosnia/Herzegovina",11 Sep - 16 Sep 2018,Singles,Grade 5,Entry: DA,Clay,O,100272121,100285553
1.0,QF,L,"KUPCIC, Jan",SLO,4-6 2-6,2nd Mostar Open 18&amp;U 2018,"ANDREJIC, Marko",AUT,ANDREJIC,Marko,"Mostar, Bosnia/Herzegovina",11 Sep - 16 Sep 2018,Singles,Grade 5,Entry: DA,Clay,O,100203109,100285553
2.0,32,W,"YOUNAN, Michael",CAN,6-1 6-1,Ioannides Academy Junior Tournament 2018,"ANDREJIC, Marko",AUT,ANDREJIC,Marko,"Limassol, Cyprus",21 Aug - 25 Aug 2018,Singles,Grade 5,Entry: DA,Clay,O,100333263,100285553
2.0,16,W,"BARON, Jonathan",ISR,7-5 6-3,Ioannides Academy Junior Tournament 2018,"ANDREJIC, Marko",AUT,ANDREJIC,Marko,"Limassol, Cyprus",21 Aug - 25 Aug 2018,Singles,Grade 5,Entry: DA,Clay,O,100281600,100285553
2.0,QF,W,"REHBERG, Max Hans",GER,6-4 7-5,Ioannides Academy Junior Tournament 2018,"ANDREJIC, Marko",AUT,ANDREJIC,Marko,"Limassol, Cyprus",21 Aug - 25 Aug 2018,Singles,Grade 5,Entry: DA,Clay,O,100262085,100285553
2.0,SF,W,"SAVVA , Stefanos",CYP,6-2 6-2,Ioannides Academy Junior Tournament 2018,"ANDREJIC, Marko",AUT,ANDREJIC,Marko,"Limassol, Cyprus",21 Aug - 25 Aug 2018,Singles,Grade 5,Entry: DA,Clay,O,100226265,100285553
2.0,FR,W,"AZOIDES, Demetris",GRE,6-4 6-1,Ioannides Academy Junior Tournament 2018,"ANDREJIC, Marko",AUT,ANDREJIC,Marko,"Limassol, Cyprus",21 Aug - 25 Aug 2018,Singles,Grade 5,Entry: DA,Clay,O,100258228,100285553
3.0,32,W,"JANKOVIC, Luka",SRB,6-3 6-3,2nd City of Wels Junior Grand Prix 2018,"ANDREJIC, Marko",AUT,ANDREJIC,Marko,"Wels, Austria",10 Jul - 15 Jul 2018,Singles,Grade 4,Entry: DA,Clay,O,100236585,100285553
3.0,16,W,"PEREGO , Giulio",ITA,6-2 4-6 6-2,2nd City of Wels Junior Grand Prix 2018,"ANDREJIC, Marko",AUT,ANDREJIC,Marko,"Wels, Austria",10 Jul - 15 Jul 2018,Singles,Grade 4,Entry: DA,Clay,O,100302621,100285553
