eventNumber,eventRound,eventResults,eventOpponent,eventOpponentCountry,eventScore,eventName,playerName,playerCountry,playerLast,playerFirst,eventVenue,eventDates,eventCategory,eventGrade,eventEntry,eventSurface,eventIndoorOutdoor,eventOpponentID,player_ID
7.0,64,W,"MO, Yecong",CHN,6-2 6-3,Australian Open Junior Championships,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Melbourne, Australia",20 Jan - 27 Jan 2018,Singles,Grade A,Entry: DA,Hard,O,100295070,100228382
7.0,32,W,"STORCH, Stefan",AUS,6-1 6-2,Australian Open Junior Championships,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Melbourne, Australia",20 Jan - 27 Jan 2018,Singles,Grade A,Entry: DA,Hard,O,100298973,100228382
7.0,16,W,"EREL, Yanki",TUR,0-6 7-5 6-3,Australian Open Junior Championships,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Melbourne, Australia",20 Jan - 27 Jan 2018,Singles,Grade A,Entry: DA,Hard,O,100226750,100228382
7.0,QF,L,"TSENG, Chun Hsin",TPE,6-2 3-6 2-6,Australian Open Junior Championships,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Melbourne, Australia",20 Jan - 27 Jan 2018,Singles,Grade A,Entry: DA,Hard,O,100274778,100228382
8.0,64,W,"BAIRD, Drew",USA,7-6(4) 7-6(3),AGL Loy Yang Traralgon Junior International,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Traralgon, Australia",13 Jan - 18 Jan 2018,Singles,Grade 1,Entry: DA,Hard,O,100289396,100228382
8.0,32,W,"HO, Ray",TPE,4-6 7-5 7-5,AGL Loy Yang Traralgon Junior International,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Traralgon, Australia",13 Jan - 18 Jan 2018,Singles,Grade 1,Entry: DA,Hard,O,100252540,100228382
8.0,16,L,"STYLER, Ondrej",CZE,3-6 6-7(1),AGL Loy Yang Traralgon Junior International,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Traralgon, Australia",13 Jan - 18 Jan 2018,Singles,Grade 1,Entry: DA,Hard,O,100229815,100228382
9.0,64,W,"LYEONS, Jaycer",USA,6-0 6-1,Orange Bowl International Tennis Championship,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Plantation, USA",04 Dec - 10 Dec 2017,Singles,Grade A,Entry: DA,Clay,O,100293788,100228382
9.0,32,W,"ZIMA, Leopold",GER,6-2 7-6(5),Orange Bowl International Tennis Championship,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Plantation, USA",04 Dec - 10 Dec 2017,Singles,Grade A,Entry: DA,Clay,O,100199036,100228382
9.0,16,W,"FOREJTEK, Jonas",CZE,6-2 6-0,Orange Bowl International Tennis Championship,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Plantation, USA",04 Dec - 10 Dec 2017,Singles,Grade A,Entry: DA,Clay,O,100210075,100228382
9.0,QF,W,"KALENDER, Admir",CRO,6-4 6-3,Orange Bowl International Tennis Championship,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Plantation, USA",04 Dec - 10 Dec 2017,Singles,Grade A,Entry: DA,Clay,O,100251476,100228382
9.0,SF,L,"GASTON, Hugo",FRA,6-7(5) 7-6(6) 5-7,Orange Bowl International Tennis Championship,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Plantation, USA",04 Dec - 10 Dec 2017,Singles,Grade A,Entry: DA,Clay,O,100197802,100228382
10.0,64,W,"GOETZ, Ryan",USA,6-1 6-1,Eddie Herr ITF,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Bradenton, FL, USA",27 Nov - 03 Dec 2017,Singles,Grade 1,Entry: DA,Clay,O,100265945,100228382
10.0,32,W,"MATUSEVICH, Anton",GBR,7-5 6-1,Eddie Herr ITF,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Bradenton, FL, USA",27 Nov - 03 Dec 2017,Singles,Grade 1,Entry: DA,Clay,O,100210092,100228382
10.0,16,W,"JIANU, Filip Cristian",ROU,7-5 6-1,Eddie Herr ITF,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Bradenton, FL, USA",27 Nov - 03 Dec 2017,Singles,Grade 1,Entry: DA,Clay,O,100230892,100228382
10.0,QF,W,"ROTSAERT, Alexandre",USA,6-1 7-5,Eddie Herr ITF,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Bradenton, FL, USA",27 Nov - 03 Dec 2017,Singles,Grade 1,Entry: DA,Clay,O,100225245,100228382
10.0,SF,W,"RUBIO FIERROS, Alan Fernando",MEX,6-1 6-2,Eddie Herr ITF,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Bradenton, FL, USA",27 Nov - 03 Dec 2017,Singles,Grade 1,Entry: DA,Clay,O,100251458,100228382
10.0,FR,L,"ANDREEV, Adrian",BUL,4-6 1-6,Eddie Herr ITF,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Bradenton, FL, USA",27 Nov - 03 Dec 2017,Singles,Grade 1,Entry: DA,Clay,O,100204396,100228382
11.0,64,W,"ITO, Takeaki",JPN,6-2 6-2,Osaka Mayor's Cup - World Super Junior Tennis Championships 2017,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Osaka, Japan",16 Oct - 22 Oct 2017,Singles,Grade A,Entry: DA,Hard,O,100261745,100228382
11.0,32,W,"JORGENSEN, Sebastian Grundtvig",DEN,7-5 6-2,Osaka Mayor's Cup - World Super Junior Tennis Championships 2017,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Osaka, Japan",16 Oct - 22 Oct 2017,Singles,Grade A,Entry: DA,Hard,O,100210931,100228382
11.0,16,W,"MATSUDA, Ryuki",JPN,6-1 6-2,Osaka Mayor's Cup - World Super Junior Tennis Championships 2017,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Osaka, Japan",16 Oct - 22 Oct 2017,Singles,Grade A,Entry: DA,Hard,O,100294349,100228382
11.0,QF,W,"HIJIKATA, Rinky",AUS,7-5 7-5,Osaka Mayor's Cup - World Super Junior Tennis Championships 2017,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Osaka, Japan",16 Oct - 22 Oct 2017,Singles,Grade A,Entry: DA,Hard,O,100236257,100228382
11.0,SF,W,"GREVELIUS, Erik",SWE,6-3 6-2,Osaka Mayor's Cup - World Super Junior Tennis Championships 2017,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Osaka, Japan",16 Oct - 22 Oct 2017,Singles,Grade A,Entry: DA,Hard,O,100200121,100228382
11.0,FR,L,"SHIMIZU, Yuta",JPN,3-6 6-7(5),Osaka Mayor's Cup - World Super Junior Tennis Championships 2017,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Osaka, Japan",16 Oct - 22 Oct 2017,Singles,Grade A,Entry: DA,Hard,O,100235500,100228382
12.0,64,W,"HAZAWA, Shinji",JPN,7-6(4) 6-1,US Open Junior Tennis Championships,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"New York, USA",03 Sep - 10 Sep 2017,Singles,Grade A,Entry: DA,Hard,O,100234850,100228382
12.0,32,W,"RODIONOV, Jurij",AUT,6-3 6-2,US Open Junior Tennis Championships,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"New York, USA",03 Sep - 10 Sep 2017,Singles,Grade A,Entry: DA,Hard,O,100197556,100228382
12.0,16,W,"CARR, Simon",IRL,7-5 2-6 6-1,US Open Junior Tennis Championships,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"New York, USA",03 Sep - 10 Sep 2017,Singles,Grade A,Entry: DA,Hard,O,100224982,100228382
12.0,QF,W,"THOMAS, Danny",USA,6-3 6-1,US Open Junior Tennis Championships,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"New York, USA",03 Sep - 10 Sep 2017,Singles,Grade A,Entry: DA,Hard,O,100275597,100228382
12.0,SF,L,"GELLER, Axel",ARG,1-6 6-7(7),US Open Junior Tennis Championships,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"New York, USA",03 Sep - 10 Sep 2017,Singles,Grade A,Entry: DA,Hard,O,100274403,100228382
13.0,64,W,"PIROS, Zsombor",HUN,6-2 6-4,"The Junior Championships, Wimbledon","SKATOV, Timofei",KAZ,SKATOV,Timofei,"Wimbledon, Great Britain",08 Jul - 16 Jul 2017,Singles,Grade A,Entry: DA,Grass,O,100186645,100228382
13.0,32,L,"TAJIMA, Naoki",JPN,6-7(9) 3-6,"The Junior Championships, Wimbledon","SKATOV, Timofei",KAZ,SKATOV,Timofei,"Wimbledon, Great Britain",08 Jul - 16 Jul 2017,Singles,Grade A,Entry: DA,Grass,O,100194526,100228382
14.0,64,W,"TAJIMA, Naoki",JPN,6-1 6-2,Nike Junior International Roehampton,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Roehampton, Great Britain",02 Jul - 07 Jul 2017,Singles,Grade 1,Entry: DA,Grass,O,100194526,100228382
14.0,32,L,"MCHUGH, Aidan",GBR,6-3 3-6 4-6,Nike Junior International Roehampton,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Roehampton, Great Britain",02 Jul - 07 Jul 2017,Singles,Grade 1,Entry: DA,Grass,O,100235871,100228382
15.0,Q1,W,"ANSELMO, Baptiste",FRA,6-2 4-6 6-1,Roland Garros Junior French Championships,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Paris, France",04 Jun - 10 Jun 2017,Singles,Grade A,Entry: DA,Clay,O,100245915,100228382
15.0,Q2,W,"GREIF, Lukas",USA,3-6 6-0 6-2,Roland Garros Junior French Championships,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Paris, France",04 Jun - 10 Jun 2017,Singles,Grade A,Entry: DA,Clay,O,100316585,100228382
15.0,64,L,"SHIMIZU, Yuta",JPN,6-3 4-6 3-6,Roland Garros Junior French Championships,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Paris, France",04 Jun - 10 Jun 2017,Singles,Grade A,Entry: DA,Clay,O,100235500,100228382
16.0,64,W,"BITTOUN KOUZMINE, Constantin",FRA,6-4 4-1 RET,58th Trofeo Bonfiglio - Campionati Internazionali d'Italia Juniores,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Milan, Italy",22 May - 28 May 2017,Singles,Grade A,Entry: DA,Clay,O,100176365,100228382
16.0,32,W,"TAJIMA, Naoki",JPN,6-3 6-1,58th Trofeo Bonfiglio - Campionati Internazionali d'Italia Juniores,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Milan, Italy",22 May - 28 May 2017,Singles,Grade A,Entry: DA,Clay,O,100194526,100228382
16.0,16,W,"GRASSI MAZZUCHI, Juan Pablo",ARG,6-4 6-1,58th Trofeo Bonfiglio - Campionati Internazionali d'Italia Juniores,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Milan, Italy",22 May - 28 May 2017,Singles,Grade A,Entry: DA,Clay,O,100252364,100228382
16.0,QF,W,"BRYDE, Trent",USA,7-6(4) 6-4,58th Trofeo Bonfiglio - Campionati Internazionali d'Italia Juniores,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Milan, Italy",22 May - 28 May 2017,Singles,Grade A,Entry: DA,Clay,O,100244900,100228382
16.0,SF,L,"POPYRIN, Alexei",AUS,7-6(1) 5-7 3-6,58th Trofeo Bonfiglio - Campionati Internazionali d'Italia Juniores,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Milan, Italy",22 May - 28 May 2017,Singles,Grade A,Entry: DA,Clay,O,100174166,100228382
17.0,32,W,"PAUL, Jakub",SUI,4-6 6-2 6-1,"39th Torneo ""Città Di Santa Croce"" Mauro Sabatini","SKATOV, Timofei",KAZ,SKATOV,Timofei,"Santa Croce, Italy",15 May - 20 May 2017,Singles,Grade 1,Entry: DA,Clay,O,100188464,100228382
17.0,16,W,"IANNACCONE, Federico",ITA,6-1 6-3,"39th Torneo ""Città Di Santa Croce"" Mauro Sabatini","SKATOV, Timofei",KAZ,SKATOV,Timofei,"Santa Croce, Italy",15 May - 20 May 2017,Singles,Grade 1,Entry: DA,Clay,O,100176597,100228382
17.0,QF,L,"ELLIS, Blake",AUS,6-2 3-6 3-6,"39th Torneo ""Città Di Santa Croce"" Mauro Sabatini","SKATOV, Timofei",KAZ,SKATOV,Timofei,"Santa Croce, Italy",15 May - 20 May 2017,Singles,Grade 1,Entry: DA,Clay,O,100259212,100228382
18.0,32,W,"DIVKOVIC, Karlo",CRO,6-4 6-4,Kenana Cup 2017,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Haskovo, Bulgaria",12 Apr - 16 Apr 2017,Singles,Grade 2,Entry: DA,Clay,O,100170560,100228382
18.0,16,W,"ONCLIN, Gauthier",BEL,6-0 6-4,Kenana Cup 2017,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Haskovo, Bulgaria",12 Apr - 16 Apr 2017,Singles,Grade 2,Entry: DA,Clay,O,100226793,100228382
18.0,QF,W,"SANCHEZ JOVER, Carlos",ESP,6-3 6-3,Kenana Cup 2017,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Haskovo, Bulgaria",12 Apr - 16 Apr 2017,Singles,Grade 2,Entry: DA,Clay,O,100239401,100228382
18.0,SF,W,"PAVEL, Bogdan",ROU,6-2 6-3,Kenana Cup 2017,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Haskovo, Bulgaria",12 Apr - 16 Apr 2017,Singles,Grade 2,Entry: DA,Clay,O,100203576,100228382
18.0,FR,W,"MASHTAKOV, Nikita",UKR,6-4 6-4,Kenana Cup 2017,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Haskovo, Bulgaria",12 Apr - 16 Apr 2017,Singles,Grade 2,Entry: DA,Clay,O,100177054,100228382
19.0,32,W,"OTICO, John Bryan Decasa",PHI,4-6 6-2 6-3,PTT - ITF Junior Grade 1		,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Nonthaburi, Thailand",06 Mar - 11 Mar 2017,Singles,Grade 1,Entry: DA,Hard,O,100266936,100228382
19.0,16,L,"ELLIS, Blake",AUS,6-4 1-6 1-6,PTT - ITF Junior Grade 1		,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Nonthaburi, Thailand",06 Mar - 11 Mar 2017,Singles,Grade 1,Entry: DA,Hard,O,100259212,100228382
20.0,32,W,"NOSKIN, Egor",RUS,6-2 2-6 7-5,Yeltsin Cup,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Kazan, Russia",20 Feb - 26 Feb 2017,Singles,Grade 1,Entry: WC,Hard,I,100203126,100228382
20.0,16,W,"BERESNEV, Stepan",RUS,6-1 6-0,Yeltsin Cup,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Kazan, Russia",20 Feb - 26 Feb 2017,Singles,Grade 1,Entry: WC,Hard,I,100171408,100228382
20.0,QF,L,"ADDED, Dan",FRA,2-6 5-7,Yeltsin Cup,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Kazan, Russia",20 Feb - 26 Feb 2017,Singles,Grade 1,Entry: WC,Hard,I,100194760,100228382
21.0,32,W,"PALOSI, Stefan",ROU,6-2 0-6 6-2,Moldova Open,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Chisinau, Moldova",06 Feb - 12 Feb 2017,Singles,Grade 2,Entry: DA,Hard,I,100206318,100228382
21.0,16,W,"GLINKA, Daniil",EST,6-2 6-3,Moldova Open,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Chisinau, Moldova",06 Feb - 12 Feb 2017,Singles,Grade 2,Entry: DA,Hard,I,100203909,100228382
21.0,QF,W,"NIJBOER, Ryan",NED,6-2 6-3,Moldova Open,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Chisinau, Moldova",06 Feb - 12 Feb 2017,Singles,Grade 2,Entry: DA,Hard,I,100227564,100228382
21.0,SF,W,"SOKOLOVSKIY, Mikhail",RUS,2-6 6-3 6-4,Moldova Open,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Chisinau, Moldova",06 Feb - 12 Feb 2017,Singles,Grade 2,Entry: DA,Hard,I,100173703,100228382
21.0,FR,W,"VYLEGZHANIN, Nikolay",RUS,6-4 4-6 7-5,Moldova Open,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Chisinau, Moldova",06 Feb - 12 Feb 2017,Singles,Grade 2,Entry: DA,Hard,I,100177106,100228382
22.0,32,W,"BERGEVI, Linus",SWE,6-3 6-3,SALK Open,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Bromma, Sweden",03 Jan - 07 Jan 2017,Singles,Grade 4,Entry: DA,Hard,I,100180294,100228382
22.0,16,L,"SARPOLA, Masi",FIN,6-3 3-6 3-6,SALK Open,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Bromma, Sweden",03 Jan - 07 Jan 2017,Singles,Grade 4,Entry: DA,Hard,I,100200197,100228382
23.0,32,W,"VUKOVIC, Luka",CAN,6-1 6-3,Marshall Open in honour of Shahar Perkis,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Kiryat Shmona, Israel",21 Nov - 26 Nov 2016,Singles,Grade 3,Entry: DA,Hard,O,100282768,100228382
23.0,16,W,"KOVAPITUKTED, Palaphoom",THA,7-5 5-7 6-1,Marshall Open in honour of Shahar Perkis,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Kiryat Shmona, Israel",21 Nov - 26 Nov 2016,Singles,Grade 3,Entry: DA,Hard,O,100255420,100228382
23.0,QF,W,"SCHOUTEN, Len",NED,6-3 6-2,Marshall Open in honour of Shahar Perkis,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Kiryat Shmona, Israel",21 Nov - 26 Nov 2016,Singles,Grade 3,Entry: DA,Hard,O,100228850,100228382
23.0,SF,L,"RUUSUVUORI, Emil",FIN,1-6 4-6,Marshall Open in honour of Shahar Perkis,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Kiryat Shmona, Israel",21 Nov - 26 Nov 2016,Singles,Grade 3,Entry: DA,Hard,O,100177050,100228382
24.0,64,W,"SCHMID, Aaron",SUI,6-3 6-3,International Juniors Tournament in Memory of Adam Bergman,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Haifa, Israel",14 Nov - 19 Nov 2016,Singles,Grade 2,Entry: DA,Hard,O,100238785,100228382
24.0,32,W,"SCHOUTEN, Len",NED,6-3 1-6 7-6(4),International Juniors Tournament in Memory of Adam Bergman,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Haifa, Israel",14 Nov - 19 Nov 2016,Singles,Grade 2,Entry: DA,Hard,O,100228850,100228382
24.0,16,W,"MOLLOY, Jack",GBR,6-3 6-7(5) 7-6(5),International Juniors Tournament in Memory of Adam Bergman,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Haifa, Israel",14 Nov - 19 Nov 2016,Singles,Grade 2,Entry: DA,Hard,O,100209526,100228382
24.0,QF,W,"GORE , Kaya",TUR,6-4 6-1,International Juniors Tournament in Memory of Adam Bergman,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Haifa, Israel",14 Nov - 19 Nov 2016,Singles,Grade 2,Entry: DA,Hard,O,100169992,100228382
24.0,SF,L,"ANGELE, Jaimee Floyd",FRA,4-6 3-6,International Juniors Tournament in Memory of Adam Bergman,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Haifa, Israel",14 Nov - 19 Nov 2016,Singles,Grade 2,Entry: DA,Hard,O,100224914,100228382
27.0,32,L,"ZEPPIERI, Giulio",ITA,2-6 1-6,"2nd Torneo Internazionale Junior ""Citta Di Palermo""","SKATOV, Timofei",KAZ,SKATOV,Timofei,"Palermo, Italy",13 Sep - 18 Sep 2016,Singles,Grade 3,Entry: DA,Clay,O,100233987,100228382
28.0,64,W,"VELEK, Daniel",CZE,6-3 6-1,Moser Czech Junior Open 2016,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Prague, Czech Republic",06 Sep - 11 Sep 2016,Singles,Grade 2,Entry: DA,Clay,O,100169329,100228382
28.0,32,L,"MOLLOY, Jack",GBR,6-7(5) 2-6,Moser Czech Junior Open 2016,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Prague, Czech Republic",06 Sep - 11 Sep 2016,Singles,Grade 2,Entry: DA,Clay,O,100209526,100228382
29.0,32,W,"STOJANOVSKI, Stojan",MKD,6-1 6-1,Podgorica Open 2016,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Podgorica, Montenegro",23 May - 29 May 2016,Singles,Grade 5,Entry: DA,Clay,O,100170218,100228382
29.0,16,L,"WESTSTRATE, Lodewijk",NED,1-6 7-5 5-7,Podgorica Open 2016,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Podgorica, Montenegro",23 May - 29 May 2016,Singles,Grade 5,Entry: DA,Clay,O,100238092,100228382
30.0,32,W,"MAREK, Wojciech",POL,6-2 6-1,Montenegro Open 2016,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Ulcinj, Montenegro",16 May - 22 May 2016,Singles,Grade 4,Entry: DA,Clay,O,100232838,100228382
30.0,16,W,"JONG, Alexander Maarten",NED,6-2 6-1,Montenegro Open 2016,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Ulcinj, Montenegro",16 May - 22 May 2016,Singles,Grade 4,Entry: DA,Clay,O,100207179,100228382
30.0,QF,W,"POPOVIC, Mihailo",SRB,6-4 6-1,Montenegro Open 2016,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Ulcinj, Montenegro",16 May - 22 May 2016,Singles,Grade 4,Entry: DA,Clay,O,100208362,100228382
30.0,SF,W,"HUBER, Gabriel",AUT,4-6 6-3 6-1,Montenegro Open 2016,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Ulcinj, Montenegro",16 May - 22 May 2016,Singles,Grade 4,Entry: DA,Clay,O,100179228,100228382
30.0,FR,L,"MILADINOVIC, Marko",SRB,1-6 5-7,Montenegro Open 2016,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Ulcinj, Montenegro",16 May - 22 May 2016,Singles,Grade 4,Entry: DA,Clay,O,100224343,100228382
31.0,64,W,"LYSOV, Sergei",RUS,7-5 7-5,Ozerov Cup,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Ryazan, Russia",09 May - 15 May 2016,Singles,Grade 2,Entry: DA,Clay,O,100179125,100228382
31.0,32,L,"BUTULIJA, Boris",SRB,6-1 1-6 2-6,Ozerov Cup,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Ryazan, Russia",09 May - 15 May 2016,Singles,Grade 2,Entry: DA,Clay,O,100170067,100228382
32.0,32,W,"STAPEL, Mans",SWE,6-0 6-0,ITF High Coast Kramfors Junior Challenge 2016,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Kramfors, Sweden",14 Mar - 19 Mar 2016,Singles,Grade 4,Entry: SE,Hard,I,100226255,100228382
32.0,16,W,"DRAPER, Jack",GBR,6-1 6-3,ITF High Coast Kramfors Junior Challenge 2016,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Kramfors, Sweden",14 Mar - 19 Mar 2016,Singles,Grade 4,Entry: SE,Hard,I,100227974,100228382
32.0,QF,W,"TROOST, Siim",EST,6-1 6-0,ITF High Coast Kramfors Junior Challenge 2016,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Kramfors, Sweden",14 Mar - 19 Mar 2016,Singles,Grade 4,Entry: SE,Hard,I,100183451,100228382
32.0,SF,W,"NORFELDT, David",SWE,7-5 6-4,ITF High Coast Kramfors Junior Challenge 2016,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Kramfors, Sweden",14 Mar - 19 Mar 2016,Singles,Grade 4,Entry: SE,Hard,I,100200433,100228382
32.0,FR,W,"RAUPUK, Maksymilian",POL,6-3 6-3,ITF High Coast Kramfors Junior Challenge 2016,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Kramfors, Sweden",14 Mar - 19 Mar 2016,Singles,Grade 4,Entry: SE,Hard,I,100169333,100228382
33.0,32,W,"GREVELIUS, Erik",SWE,6-0 6-2,ITF High Coast Junior World Ranking Tournament 2016	,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Kramfors, Sweden",07 Mar - 12 Mar 2016,Singles,Grade 4,Entry: WC,Hard,I,100200121,100228382
33.0,16,W,"TROOST, Siim",EST,6-0 6-1,ITF High Coast Junior World Ranking Tournament 2016	,"SKATOV, Timofei",KAZ,SKATOV,Timofei,"Kramfors, Sweden",07 Mar - 12 Mar 2016,Singles,Grade 4,Entry: WC,Hard,I,100183451,100228382
