eventNumber,eventRound,eventResults,eventOpponent,eventOpponentCountry,eventScore,eventName,playerName,playerCountry,playerLast,playerFirst,eventVenue,eventDates,eventCategory,eventGrade,eventEntry,eventSurface,eventIndoorOutdoor,eventOpponentID,player_ID
1.0,32,W,"ARANZABAL, Mikel",ESP,6-3 6-3,"4th Torneo Internazionale Junior ""Citta' Di Palermo""","MALGAROLI, Leonardo",ITA,MALGAROLI,Leonardo,"Palermo, Italy",11 Sep - 16 Sep 2018,Singles,Grade 3,Entry: DA,Clay,O,100252077,100329850
1.0,16,L,"HEIDE, Gustavo",BRA,3-6 1-2 RET,"4th Torneo Internazionale Junior ""Citta' Di Palermo""","MALGAROLI, Leonardo",ITA,MALGAROLI,Leonardo,"Palermo, Italy",11 Sep - 16 Sep 2018,Singles,Grade 3,Entry: DA,Clay,O,100347809,100329850
2.0,Q2,W,"FERY, Arthur",GBR,6-3 6-4,Alfa TI Cup 2,"MALGAROLI, Leonardo",ITA,MALGAROLI,Leonardo,"Budapest, Hungary",28 Aug - 01 Sep 2018,Singles,Grade 2,Entry: DA,Clay,O,100252594,100329850
2.0,Q3,W,"SCHIFRIS, Jeremy",GER,6-3 7-5,Alfa TI Cup 2,"MALGAROLI, Leonardo",ITA,MALGAROLI,Leonardo,"Budapest, Hungary",28 Aug - 01 Sep 2018,Singles,Grade 2,Entry: DA,Clay,O,100238918,100329850
2.0,32,L,"GAPONENKO, Alexander",ISR,3-6 1-6,Alfa TI Cup 2,"MALGAROLI, Leonardo",ITA,MALGAROLI,Leonardo,"Budapest, Hungary",28 Aug - 01 Sep 2018,Singles,Grade 2,Entry: DA,Clay,O,100272855,100329850
3.0,32,W,"PATEL, Megh Bhargav",IND,6-3 7-6(2),Babolat Cup,"MALGAROLI, Leonardo",ITA,MALGAROLI,Leonardo,"Kyiv Region, Ukraine",25 Jun - 29 Jun 2018,Singles,Grade 3,Entry: DA,Hard,O,100278724,100329850
3.0,16,W,"NIKOLYUK, Mark",UKR,6-1 6-2,Babolat Cup,"MALGAROLI, Leonardo",ITA,MALGAROLI,Leonardo,"Kyiv Region, Ukraine",25 Jun - 29 Jun 2018,Singles,Grade 3,Entry: DA,Hard,O,100243256,100329850
3.0,QF,W,"PAWLAK, Piotr",POL,6-4 6-3,Babolat Cup,"MALGAROLI, Leonardo",ITA,MALGAROLI,Leonardo,"Kyiv Region, Ukraine",25 Jun - 29 Jun 2018,Singles,Grade 3,Entry: DA,Hard,O,100254246,100329850
3.0,SF,L,"SENGUL, Bora",TUR,6-7(3) 3-6,Babolat Cup,"MALGAROLI, Leonardo",ITA,MALGAROLI,Leonardo,"Kyiv Region, Ukraine",25 Jun - 29 Jun 2018,Singles,Grade 3,Entry: DA,Hard,O,100219567,100329850
4.0,Q1,L,"VIANELLO, Michele",ITA,6-4 3-6 2-6,59th Trofeo Bonfiglio - Campionati Internazionali d'Italia Juniores,"MALGAROLI, Leonardo",ITA,MALGAROLI,Leonardo,"Milan, Italy",19 May - 20 May 2018,Singles,Grade A,Entry: DA,Clay,O,100225172,100329850
5.0,Q1,L,"PERUFFO , Giovanni",ITA,7-6(5) 5-7 4-6,"40th Torneo ""Città Di Santa Croce"" Mauro Sabatini","MALGAROLI, Leonardo",ITA,MALGAROLI,Leonardo,"Santa Croce, Italy",12 May - 13 May 2018,Singles,Grade 1,Entry: DA,Clay,O,100236441,100329850
6.0,Q1,W,"LANDINI, Jacopo",ITA,7-6(3) 6-2,26th Torneo Internazionale Città di Prato,"MALGAROLI, Leonardo",ITA,MALGAROLI,Leonardo,"Prato, Italy",08 May - 13 May 2018,Singles,Grade 2,Entry: WC,Clay,O,100238016,100329850
6.0,Q2,W,"LUCINI , Federico",ITA,6-3 7-5,26th Torneo Internazionale Città di Prato,"MALGAROLI, Leonardo",ITA,MALGAROLI,Leonardo,"Prato, Italy",08 May - 13 May 2018,Singles,Grade 2,Entry: WC,Clay,O,100209100,100329850
6.0,Q3,W,"GRAMATICOPOLO, Biagio",ITA,6-4 3-6 6-1,26th Torneo Internazionale Città di Prato,"MALGAROLI, Leonardo",ITA,MALGAROLI,Leonardo,"Prato, Italy",08 May - 13 May 2018,Singles,Grade 2,Entry: WC,Clay,O,100305964,100329850
