eventNumber,eventRound,eventResults,eventOpponent,eventOpponentCountry,eventScore,eventName,playerName,playerCountry,playerLast,playerFirst,eventVenue,eventDates,eventCategory,eventGrade,eventEntry,eventSurface,eventIndoorOutdoor,eventOpponentID,player_ID
2.0,64,L,"SOARES KLIER JUNIOR, Gilbert",BRA,2-6 4-6,Prince George's County International Hard Court ITF,"BICKNELL, Blaise",USA,BICKNELL,Blaise,"College Park, MD, USA",20 Aug - 25 Aug 2018,Singles,Grade 1,Entry: DA,Hard,O,100286385,100298294
3.0,32,W,"NIETO, Patricio",MEX,6-3 6-1,Copa Indervalle,"BICKNELL, Blaise",USA,BICKNELL,Blaise,"Cali, Colombia",30 Jul - 04 Aug 2018,Singles,Grade 3,Entry: DA,Clay,O,100272454,100298294
3.0,16,W,"CORTES CAMPOS, Nicolas",COL,6-2 6-4,Copa Indervalle,"BICKNELL, Blaise",USA,BICKNELL,Blaise,"Cali, Colombia",30 Jul - 04 Aug 2018,Singles,Grade 3,Entry: DA,Clay,O,100339266,100298294
3.0,QF,W,"LI, Christopher",PER,6-1 6-4,Copa Indervalle,"BICKNELL, Blaise",USA,BICKNELL,Blaise,"Cali, Colombia",30 Jul - 04 Aug 2018,Singles,Grade 3,Entry: DA,Clay,O,100347292,100298294
3.0,SF,L,"RODRIGUES, Natan",BRA,6-3 3-6 4-6,Copa Indervalle,"BICKNELL, Blaise",USA,BICKNELL,Blaise,"Cali, Colombia",30 Jul - 04 Aug 2018,Singles,Grade 3,Entry: DA,Clay,O,100312706,100298294
5.0,32,W,"COOPER, Nathan",JAM,6-0 6-0,ITF Jamaica Junior International,"BICKNELL, Blaise",USA,BICKNELL,Blaise,"Kingston, Jamaica",09 Jul - 14 Jul 2018,Singles,Grade 4,Entry: DA,Hard,O,100335835,100298294
5.0,16,W,"CAIN, Damani",JAM,6-2 6-0,ITF Jamaica Junior International,"BICKNELL, Blaise",USA,BICKNELL,Blaise,"Kingston, Jamaica",09 Jul - 14 Jul 2018,Singles,Grade 4,Entry: DA,Hard,O,100344579,100298294
5.0,QF,W,"HURTADO, Gabriel",COL,6-4 6-2,ITF Jamaica Junior International,"BICKNELL, Blaise",USA,BICKNELL,Blaise,"Kingston, Jamaica",09 Jul - 14 Jul 2018,Singles,Grade 4,Entry: DA,Hard,O,100334645,100298294
5.0,SF,W,"CHOU, Roger",USA,1-6 7-6(3) RET,ITF Jamaica Junior International,"BICKNELL, Blaise",USA,BICKNELL,Blaise,"Kingston, Jamaica",09 Jul - 14 Jul 2018,Singles,Grade 4,Entry: DA,Hard,O,100338964,100298294
5.0,FR,W,"BERDUSCO, Russell",USA,6-1 6-1,ITF Jamaica Junior International,"BICKNELL, Blaise",USA,BICKNELL,Blaise,"Kingston, Jamaica",09 Jul - 14 Jul 2018,Singles,Grade 4,Entry: DA,Hard,O,100336891,100298294
