Date,Open,High,Low,Close,Adj Close
2/18/2004,116.199997,116.599998,115.349998,115.660004,86.490997
2/19/2004,116.330002,116.389999,115.059998,115.230003,86.169449
2/20/2004,115.480003,115.559998,114.32,114.879997,85.907677
2/23/2004,115.220001,115.260002,114.169998,114.589996,85.690842
2/24/2004,114.269997,114.989998,113.029999,114.389999,85.541267
2/25/2004,114.459999,115.059998,114.32,114.870003,85.900223
2/26/2004,114.610001,115.290001,114.339996,114.940002,85.952568
2/27/2004,115.190002,115.739998,114.629997,115.019997,86.012383
3/1/2004,115.43,116.339996,115.25,116.160004,86.864891
3/2/2004,115.940002,116.970001,115.230003,115.480003,86.356392
3/3/2004,115.25,115.870003,114.919998,115.690002,86.513435
3/4/2004,115.720001,116.099998,115.519997,115.989998,86.737762
3/5/2004,115.419998,116.949997,115.279999,116.379997,87.029404
3/8/2004,116.339996,116.620003,114.910004,114.959999,85.967522
3/9/2004,115.099998,115.209999,114.239998,114.5,85.623535
3/10/2004,114.720001,114.769997,112.559998,112.580002,84.187744
3/11/2004,112.400002,113.269997,111.099998,111.120003,83.095978
3/12/2004,111.730003,112.709999,111.580002,112.580002,84.187744
3/15/2004,112.269997,112.349998,110.900002,111.199997,83.155823
3/16/2004,111.779999,112.059998,110.839996,111.790001,83.596985
3/17/2004,112.18,113.260002,112.099998,113.040001,84.531731
3/18/2004,112.699997,113.269997,111.93,113.07,84.554192
3/19/2004,112.410004,112.57,111.040001,111.059998,83.342255
3/22/2004,110.540001,110.57,109.099998,109.650002,82.284157
3/23/2004,110.25,110.400002,109.360001,109.459999,82.141579
3/24/2004,109.580002,110.139999,108.849998,109.550003,82.209114
3/25/2004,110.080002,111.300003,109.790001,111,83.297234
3/26/2004,110.959999,111.790001,110.800003,111.029999,83.319733
3/29/2004,111.629997,112.739998,111.580002,112.589996,84.49041
3/30/2004,112.300003,113.07,112.220001,112.970001,84.775543
3/31/2004,112.989998,113.400002,112.379997,113.099998,84.873123
4/1/2004,113.07,113.870003,113.050003,113.779999,85.383392
4/2/2004,114.809998,114.839996,113.900002,114.639999,86.02877
4/5/2004,114.459999,115.379997,114.440002,115.269997,86.501541
4/6/2004,114.830002,115.18,114.620003,114.900002,86.223885
4/7/2004,114.949997,114.980003,114.110001,114.629997,86.021263
4/8/2004,115.410004,115.410004,113.739998,114.370003,85.826149
4/12/2004,114.580002,115.080002,114.57,114.82,86.163864
4/13/2004,115.260002,115.300003,113.019997,113.209999,84.955658
4/14/2004,112.610001,113.639999,112.550003,113.389999,85.090752
4/15/2004,113.449997,113.779999,112.360001,112.959999,84.768044
4/16/2004,113.379997,114.050003,112.980003,113.830002,85.420929
4/19/2004,113.550003,113.989998,113.269997,113.830002,85.420929
4/20/2004,114.080002,114.32,111.779999,111.919998,83.987595
4/21/2004,112.199997,112.949997,111.870003,112.669998,84.550423
4/22/2004,112.480003,114.669998,112.440002,114.25,85.736099
4/23/2004,114.419998,114.57,113.790001,114.360001,85.818634
4/26/2004,114.5,114.940002,113.599998,114.199997,85.69857
4/27/2004,114.230003,115.120003,113.959999,114.300003,85.773613
4/28/2004,113.889999,114.010002,112.5,112.82,84.663002
4/29/2004,112.720001,113.32,111.160004,111.830002,83.920074
4/30/2004,112.169998,112.379997,110.900002,110.959999,83.26722
5/3/2004,111.370003,112.290001,111.349998,112.150002,84.160202
5/4/2004,112.25,113.260002,111.660004,112.059998,84.092705
5/5/2004,112.410004,112.959999,112.160004,112.779999,84.632965
5/6/2004,112.019997,112.589996,111,111.809998,83.905052
5/7/2004,111.220001,112.230003,109.959999,109.959999,82.516792
5/10/2004,109.440002,109.75,108.360001,108.830002,81.668808
5/11/2004,109.459999,110.050003,109.330002,109.75,82.359192
5/12/2004,109.57,110.540001,108.059998,110.449997,82.884483
5/13/2004,109.760002,110.809998,109.629997,109.989998,82.539299
5/14/2004,109.949997,110.739998,109.269997,110.040001,82.576828
5/17/2004,108.889999,109.5,108.410004,109.099998,81.871422
5/18/2004,109.489998,109.940002,109.330002,109.650002,82.284157
5/19/2004,110.5,111.18,109.150002,109.269997,81.998962
5/20/2004,109.449997,109.870003,109.040001,109.620003,82.261665
5/21/2004,109.970001,110.550003,109.470001,109.809998,82.404182
5/24/2004,110.529999,110.760002,109.68,110.269997,82.749428
5/25/2004,109.900002,111.980003,109.599998,111.849998,83.935059
5/26/2004,111.660004,112.290001,111.510002,112.239998,84.227737
5/27/2004,112.540001,113.029999,112.059998,112.870003,84.700523
5/28/2004,112.730003,112.879997,112.360001,112.860001,84.693001
6/1/2004,112.459999,112.860001,111.870003,112.709999,84.580429
6/2/2004,113.029999,113.480003,112.459999,113.129997,84.895653
6/3/2004,112.809998,113.190002,112.07,112.089996,84.115181
6/4/2004,112.980003,113.580002,112.709999,112.980003,84.783081
6/7/2004,113.43,114.809998,113.419998,114.699997,86.073784
6/8/2004,114.370003,114.919998,114.169998,114.860001,86.193855
6/9/2004,114.510002,114.699997,113.720001,113.790001,85.390892
6/10/2004,114.040001,114.349998,113.93,114.349998,85.81115
6/14/2004,113.82,113.849998,112.870003,113.220001,84.963188
6/15/2004,113.900002,114.449997,113.510002,114.019997,85.563499
6/16/2004,114,114.199997,113.699997,114,85.548508
6/17/2004,113.849998,114.07,113.330002,113.830002,85.420929
6/18/2004,113.269997,114.220001,113.18,113.629997,85.5821
6/21/2004,113.75,114.139999,113.129997,113.199997,85.258232
6/22/2004,113.129997,113.879997,112.669998,113.769997,85.687569
6/23/2004,113.610001,114.839996,113.419998,114.75,86.425636
6/24/2004,114.559998,114.93,114.260002,114.389999,86.154526
6/25/2004,114.410004,114.940002,113.68,113.839996,85.740242
6/28/2004,114.519997,114.610001,113.410004,113.449997,85.446548
6/29/2004,113.529999,114.169998,113.419998,113.919998,85.800545
6/30/2004,114.07,114.790001,113.650002,114.529999,86.259933
7/1/2004,114.25,114.400002,112.580002,112.940002,85.062431
7/2/2004,113.160004,113.290001,112.599998,112.879997,85.017235
7/6/2004,112.370003,112.449997,111.629997,111.889999,84.271584
7/7/2004,111.809998,112.57,111.75,112.220001,84.520119
7/8/2004,111.809998,112.32,111.199997,111.440002,83.932671
7/9/2004,111.720001,111.940002,111.379997,111.730003,84.151131
7/12/2004,111.519997,112.040001,111,111.779999,84.188751
7/13/2004,111.919998,112.019997,111.599998,111.860001,84.248985
7/14/2004,111.260002,112.389999,111.120003,111.519997,83.992928
7/15/2004,111.739998,111.910004,110.699997,110.800003,83.450653
7/16/2004,111.57,111.669998,110.440002,110.709999,83.382866
7/19/2004,110.75,110.959999,109.989998,110.239998,83.028862
7/20/2004,110.529999,111.900002,110.25,111.639999,84.08329
7/21/2004,111.82,112.059998,109.449997,109.580002,82.531799
7/22/2004,109.360001,110.389999,108.769997,109.879997,82.757744
7/23/2004,109.620003,109.709999,108.690002,108.959999,82.064827
7/26/2004,109.190002,109.43,108.209999,108.75,81.906685
7/27/2004,109.050003,110.110001,108.970001,109.769997,82.674896
7/28/2004,109.550003,110.370003,108.589996,110.099998,82.923439
7/29/2004,110.540001,110.870003,110,110.57,83.27742
7/30/2004,110.32,110.900002,110.099998,110.839996,83.480759
8/2/2004,110.190002,111.360001,110.050003,111.07,83.653992
8/3/2004,110.93,111.059998,110.160004,110.209999,83.006271
8/4/2004,109.889999,110.75,109.639999,110.199997,82.998749
8/5/2004,110.290001,110.379997,108.269997,108.400002,81.643066
8/6/2004,107.629997,107.959999,106.620003,106.849998,80.475639
8/9/2004,107.019997,107.480003,106.870003,107,80.588631
8/10/2004,107.309998,108.410004,107.260002,108.379997,81.627991
8/11/2004,107.68,108.330002,107.099998,108.160004,81.462296
8/12/2004,107.68,107.949997,106.629997,106.980003,80.57357
8/13/2004,107.099998,107.349998,106.589996,107.190002,80.731712
8/16/2004,107.139999,108.639999,107.099998,108.300003,81.567734
8/17/2004,108.75,109.279999,108.529999,108.910004,82.027168
8/18/2004,108.519997,110.169998,108.489998,110.029999,82.870735
8/19/2004,109.809998,110.019997,109.18,109.709999,82.629707
8/20/2004,109.610001,110.629997,109.510002,110.480003,83.209602
8/23/2004,110.550003,110.769997,110.050003,110.199997,82.998749
8/24/2004,110.639999,110.730003,109.849998,110.349998,83.11174
8/25/2004,110.330002,111.269997,109.900002,111.099998,83.676605
8/26/2004,110.959999,111.309998,110.849998,111.099998,83.676605
8/27/2004,111.199997,111.629997,111.050003,111.449997,83.940201
8/30/2004,111.220001,111.339996,110.449997,110.529999,83.247276
8/31/2004,110.660004,111.160004,110.099998,111.110001,83.68412
9/1/2004,110.949997,111.639999,110.480003,111.32,83.842316
9/2/2004,111.239998,112.699997,111.239998,112.580002,84.791298
9/3/2004,112.330002,112.82,112.010002,112.120003,84.444809
9/7/2004,112.540001,113.129997,112.32,112.860001,85.002174
9/8/2004,112.620003,113.059998,112.309998,112.580002,84.791298
9/9/2004,112.57,112.879997,112.029999,112.480003,84.715958
9/10/2004,112.519997,113.269997,112.080002,113.059998,85.152802
9/13/2004,113.309998,113.739998,113.010002,113.43,85.431473
9/14/2004,113.300003,113.690002,113.190002,113.660004,85.604683
9/15/2004,113.300003,113.360001,112.68,112.800003,84.956985
9/16/2004,112.849998,113.370003,112.800003,113.139999,85.213043
9/17/2004,112.949997,113.360001,112.690002,113.150002,85.57534
9/20/2004,112.669998,112.989998,112.279999,112.470001,85.061043
9/21/2004,112.75,113.470001,112.540001,112.959999,85.431641
9/22/2004,112.5,112.519997,111.470001,111.550003,84.36525
9/23/2004,111.599998,111.699997,110.949997,110.949997,83.911453
9/24/2004,111.169998,111.730003,111.129997,111.459999,84.297173
9/27/2004,111.099998,111.199997,110.580002,110.75,83.760185
9/28/2004,110.910004,111.510002,110.410004,111.279999,84.161049
9/29/2004,111.209999,111.849998,111,111.839996,84.584549
9/30/2004,111.550003,111.980003,111.260002,111.760002,84.524078
10/1/2004,112.260002,113.650002,112.209999,113.650002,85.953476
10/4/2004,114.099998,114.440002,113.800003,113.839996,86.097145
10/5/2004,113.849998,114.160004,113.540001,113.900002,86.14257
10/6/2004,113.769997,114.68,113.68,114.68,86.732445
10/7/2004,114.379997,114.400002,113.360001,113.449997,85.802231
10/8/2004,113.150002,113.769997,112.349998,112.510002,85.091286
10/11/2004,112.779999,113.019997,112.639999,112.970001,85.439186
10/12/2004,112.199997,112.830002,111.940002,112.529999,85.106407
10/13/2004,113,113.07,111.32,111.540001,84.357681
10/14/2004,111.68,111.93,110.580002,110.639999,83.676987
10/15/2004,111.019997,111.739998,110.57,111.260002,84.145943
10/18/2004,110.889999,111.900002,110.699997,111.68,84.46357
10/19/2004,112.019997,112.230003,110.589996,110.739998,83.752609
10/20/2004,110.379997,110.82,109.75,110.519997,83.586227
10/21/2004,110.790001,111.32,110.209999,111.239998,84.130783
10/22/2004,111.190002,111.25,109.860001,109.989998,83.18541
10/25/2004,109.75,110.120003,109.349998,109.860001,83.087112
10/26/2004,110.129997,111.599998,109.879997,111.540001,84.357681
10/27/2004,111.379997,113.099998,111.120003,112.879997,85.371124
10/28/2004,112.779999,113.559998,112.489998,113.220001,85.628242
10/29/2004,113.120003,113.639999,112.900002,113.199997,85.613121
11/1/2004,113.559998,113.839996,113.199997,113.510002,85.847588
11/2/2004,113.669998,114.57,113.220001,113.550003,85.877853
11/3/2004,115.029999,115.360001,114.239998,114.980003,86.959351
11/4/2004,114.779999,116.669998,114.68,116.550003,88.146729
11/5/2004,117.050003,117.639999,116.489998,117.279999,88.698837
11/8/2004,116.980003,117.230003,116.720001,117.110001,88.570267
11/9/2004,117.080002,117.5,116.760002,116.879997,88.396301
11/10/2004,117.059998,117.550003,116.760002,116.970001,88.464371
11/11/2004,117.18,118.120003,117.099998,117.860001,89.137512
11/12/2004,117.970001,119,117.68,118.790001,89.840851
11/15/2004,118.5,118.769997,118.230003,118.730003,90.061569
11/16/2004,118.360001,118.410004,117.730003,117.879997,89.416801
11/17/2004,118.370003,119.139999,118.07,118.580002,89.9478
11/18/2004,118.529999,118.800003,118.230003,118.739998,90.069145
11/19/2004,118.699997,118.720001,117.139999,117.419998,89.067917
11/22/2004,117.169998,118.120003,117.029999,117.980003,89.492691
11/23/2004,117.93,118.260002,117.370003,118.160004,89.629227
11/24/2004,118.269997,118.589996,118.050003,118.440002,89.841599
11/26/2004,118.510002,118.980003,118.300003,118.349998,89.773354
11/29/2004,118.790001,119.010002,117.480003,117.809998,89.363739
11/30/2004,118,118.239998,117.639999,117.889999,89.424385
12/1/2004,118.160004,119.5,118.099998,119.230003,90.440857
12/2/2004,119.099998,119.870003,119.010002,119.330002,90.516701
12/3/2004,119.309998,120.139999,119.089996,119.25,90.456017
12/6/2004,119.209999,119.639999,118.839996,119.209999,90.42569
12/7/2004,119.489998,119.620003,118.040001,118.099998,89.583702
12/8/2004,118.209999,118.82,118.010002,118.790001,90.107086
12/9/2004,118.139999,119.459999,117.730003,119.209999,90.42569
12/10/2004,118.919998,119.559998,118.849998,119.330002,90.516701
12/13/2004,119.760002,120.400002,119.349998,120.370003,91.305618
12/14/2004,120.18,120.959999,120.18,120.790001,91.624176
12/15/2004,120.699997,121.110001,120.309998,120.879997,91.692451
12/16/2004,120.720001,121.239998,120.040001,120.809998,91.639328
12/17/2004,119.459999,119.970001,119.160004,119.440002,91.028152
12/20/2004,119.75,120.290001,119.169998,119.470001,91.050995
12/21/2004,119.599998,120.480003,119.459999,120.389999,91.752136
12/22/2004,120.379997,121.080002,120.300003,120.68,91.973152
12/23/2004,120.870003,121.279999,120.660004,120.769997,92.04174
12/27/2004,121.199997,121.360001,120.389999,120.519997,91.851204
12/28/2004,120.639999,121.330002,120.599998,121.18,92.35421
12/29/2004,121.080002,121.400002,120.949997,121.360001,92.491447
12/30/2004,121.400002,121.57,121.040001,121.129997,92.316116
12/31/2004,121.300003,121.660004,120.800003,120.870003,92.117989
1/3/2005,121.559998,121.760002,119.900002,120.300003,91.683578
1/4/2005,120.459999,120.540001,118.440002,118.830002,90.563255
1/5/2005,118.739998,119.25,118,118.010002,89.938271
1/6/2005,118.440002,119.150002,118.260002,118.610001,90.395569
1/7/2005,118.970001,119.230003,118.129997,118.440002,90.265999
1/10/2005,118.339996,119.459999,118.339996,119,90.69278
1/11/2005,118.639999,118.739998,117.989998,118.18,90.067871
1/12/2005,118.400002,118.839996,117.519997,118.57,90.365097
1/13/2005,118.639999,118.730003,117.5,117.620003,89.64106
1/14/2005,117.970001,118.529999,117.760002,118.239998,90.113602
1/18/2005,118.050003,119.620003,117.949997,119.470001,91.050995
1/19/2005,119.43,119.519997,118.209999,118.220001,90.098343
1/20/2005,117.889999,118.199997,117.290001,117.5,89.549583
1/21/2005,117.790001,118,116.650002,116.779999,89.000839
1/24/2005,117.089996,117.339996,116.370003,116.550003,88.825592
1/25/2005,116.910004,117.470001,116.720001,116.879997,89.077072
1/26/2005,117.32,117.599998,117.040001,117.230003,89.343842
1/27/2005,117.190002,117.75,116.980003,117.43,89.496277
1/28/2005,117.489998,117.550003,116.610001,117.43,89.496277
1/31/2005,117.949997,118.25,117.709999,118.160004,90.052605
2/1/2005,118.25,119.080002,118.099998,118.910004,90.624222
2/2/2005,119.059998,119.589996,118.900002,119.269997,90.898552
2/3/2005,119.059998,119.160004,118.57,118.959999,90.6623
2/4/2005,119,120.43,118.980003,120.230003,91.630219
2/7/2005,120.25,120.519997,119.959999,120.07,91.508263
2/8/2005,120.169998,120.650002,120.07,120.209999,91.61496
2/9/2005,120.419998,120.489998,119.25,119.309998,90.929047
2/10/2005,119.660004,120.019997,119.260002,119.739998,91.256775
2/11/2005,119.699997,121.040001,119.459999,120.769997,92.04174
2/14/2005,120.690002,120.860001,120.480003,120.68,91.973152
2/15/2005,120.800003,121.43,120.68,121.129997,92.316116
2/16/2005,120.93,121.459999,120.669998,121.209999,92.377083
2/17/2005,121.230003,121.330002,120.220001,120.230003,91.630219
2/18/2005,120.239998,120.480003,119.900002,120.389999,91.752136
2/22/2005,119.900002,120.470001,118.580002,118.599998,90.38797
2/23/2005,118.93,119.57,118.620003,119.449997,91.035751
2/24/2005,119.239998,120.32,118.980003,120.239998,91.637817
2/25/2005,120.269997,121.669998,120.18,121.43,92.544762
2/28/2005,121.150002,121.300003,120.040001,120.629997,91.935051
3/1/2005,120.82,121.519997,120.779999,121.230003,92.392334
3/2/2005,120.760002,121.93,120.650002,121.169998,92.346581
3/3/2005,121.660004,121.900002,120.699997,121.220001,92.384712
3/4/2005,122.050003,122.830002,121.790001,122.730003,93.535507
3/7/2005,122.660004,123.25,122.400002,122.790001,93.581245
3/8/2005,122.669998,123,122.110001,122.330002,93.230675
3/9/2005,121.970001,122.290001,120.959999,120.970001,92.194153
3/10/2005,121.199997,121.5,120.400002,121.239998,92.39994
3/11/2005,121.309998,121.720001,120.160004,120.389999,91.752136
3/14/2005,120.610001,121.160004,120.279999,121.139999,92.323753
3/15/2005,121.419998,121.459999,120.080002,120.139999,91.561607
3/16/2005,119.699997,120.160004,118.900002,119.120003,90.784279
3/17/2005,119.309998,119.739998,118.980003,119.360001,90.967155
3/18/2005,119.110001,119.529999,118.150002,118.540001,90.69709
3/21/2005,118.709999,118.779999,117.760002,118.099998,90.360428
3/22/2005,118.370003,118.93,116.900002,116.900002,89.442284
3/23/2005,116.949997,117.720001,116.75,117,89.518791
3/24/2005,117.459999,117.989998,117.059998,117.139999,89.6259
3/28/2005,117.419998,117.940002,117.309998,117.309998,89.755974
3/29/2005,117.139999,117.900002,116.25,116.529999,89.159157
3/30/2005,116.779999,118.199997,116.769997,118.18,90.421638
3/31/2005,118.190002,118.459999,117.870003,117.959999,90.253304
4/1/2005,118.629997,118.989998,116.910004,117.43,89.847801
4/4/2005,117.360001,117.860001,116.739998,117.629997,90.000816
4/5/2005,117.779999,118.379997,117.669998,118.190002,90.429268
4/6/2005,118.449997,118.949997,118.18,118.599998,90.742981
4/7/2005,118.410004,119.260002,118.32,119.239998,91.232651
4/8/2005,119.169998,119.209999,118,118,90.283905
4/11/2005,118.290001,118.419998,117.830002,118.089996,90.352768
4/12/2005,117.889999,119.059998,117.07,118.699997,90.819489
4/13/2005,118.559998,118.800003,117.129997,117.300003,89.748306
4/14/2005,117.400002,117.5,115.769997,115.769997,88.577698
4/15/2005,115.739998,116.199997,114.099998,114.150002,87.338219
4/18/2005,114.120003,114.959999,113.959999,114.5,87.605988
4/19/2005,115.099998,115.529999,114.830002,115.410004,88.302277
4/20/2005,115.379997,115.629997,113.550003,113.800003,87.070389
4/21/2005,114.790001,116.209999,114.379997,116.010002,88.761337
4/22/2005,115.739998,116.5,114.269997,115.57,88.424667
4/25/2005,115.860001,116.5,115.720001,116.330002,89.006157
4/26/2005,115.959999,116.769997,115.150002,115.199997,88.141579
4/27/2005,114.860001,116.07,114.440002,115.650002,88.485863
4/28/2005,115.269997,115.68,114.199997,114.199997,87.376457
4/29/2005,115.07,115.870003,113.970001,115.75,88.562393
5/2/2005,116.07,116.410004,115.519997,116.400002,89.059731
5/3/2005,116.07,116.849998,115.690002,116.599998,89.212723
5/4/2005,116.650002,117.75,116.279999,117.5,89.901337
5/5/2005,117.669998,118,116.739998,117.459999,89.870781
5/6/2005,117.93,117.989998,117.059998,117.089996,89.587646
5/9/2005,117.209999,118.080002,117.050003,117.82,90.146217
5/10/2005,117.360001,117.5,116.389999,116.599998,89.212723
5/11/2005,116.93,117.400002,115.849998,117.239998,89.702423
5/12/2005,117.32,117.589996,115.949997,115.949997,88.715401
5/13/2005,116.300003,116.620003,114.800003,115.720001,88.539436
5/16/2005,115.699997,116.839996,115.660004,116.800003,89.365753
5/17/2005,116.410004,117.699997,116.160004,117.580002,89.962555
5/18/2005,118.089996,119.080002,118.010002,118.790001,90.888329
5/19/2005,119.019997,119.410004,118.699997,119.290001,91.270912
5/20/2005,119.339996,119.389999,118.739998,119.120003,91.140862
5/23/2005,119.209999,120.040001,119.190002,119.779999,91.645844
5/24/2005,119.440002,119.830002,119.199997,119.5,91.431549
5/25/2005,119.349998,119.870003,118.830002,119.410004,91.36274
5/26/2005,119.790001,120.209999,119.620003,120.050003,91.852386
5/27/2005,120.059998,120.25,119.800003,120.25,92.005417
5/31/2005,120.080002,120.169998,119.400002,119.480003,91.416298
6/1/2005,119.519997,120.919998,119.449997,120.5,92.196709
6/2/2005,120.230003,120.839996,120.099998,120.760002,92.395638
6/3/2005,120.550003,120.889999,119.730003,120.150002,91.928894
6/6/2005,119.949997,120.199997,119.550003,120.040001,91.844749
6/7/2005,120.389999,121.25,120.010002,120.129997,91.913612
6/8/2005,120.43,120.589996,119.669998,119.910004,91.745277
6/9/2005,119.739998,120.580002,119.440002,120.480003,92.181389
6/10/2005,120.559998,120.650002,119.599998,120.199997,91.967171
6/13/2005,119.940002,121.080002,119.809998,120.580002,92.257912
6/14/2005,120.449997,121.199997,120.379997,120.860001,92.472153
6/15/2005,121.160004,121.239998,120.230003,121.089996,92.648109
6/16/2005,121.059998,121.639999,120.919998,121.400002,92.88533
6/17/2005,121.540001,121.900002,121.220001,121.360001,93.229485
6/20/2005,121.080002,121.839996,120.940002,121.400002,93.260201
6/21/2005,121.5,121.650002,121.029999,121.470001,93.313965
6/22/2005,121.68,121.940002,121.07,121.57,93.3908
6/23/2005,121.32,121.599998,119.830002,119.860001,92.077133
6/24/2005,119.879997,120.010002,118.839996,118.980003,91.401131
6/27/2005,118.970001,119.410004,118.75,119.150002,91.531723
6/28/2005,119.400002,120.239998,119.370003,120.150002,92.299919
6/29/2005,120.370003,120.400002,119.760002,119.830002,92.0541
6/30/2005,120.220001,120.32,118.949997,119.18,91.554771
7/1/2005,119.449997,119.800003,119.209999,119.529999,91.823647
7/5/2005,119.25,120.650002,119.190002,120.489998,92.561104
7/6/2005,120.389999,120.650002,119.410004,119.480003,91.785263
7/7/2005,118.290001,119.949997,118.260002,119.949997,92.146301
7/8/2005,119.970001,121.32,119.720001,121.32,93.198738
7/11/2005,121.330002,122.099998,121.309998,121.940002,93.675034
7/12/2005,121.989998,122.629997,121.639999,122.260002,93.920845
7/13/2005,122.269997,122.519997,121.989998,122.43,94.051453
7/14/2005,122.980003,123.440002,122.489998,122.910004,94.420158
7/15/2005,122.790001,123.040001,122.360001,122.839996,94.366402
7/18/2005,122.5,122.629997,122.050003,122.349998,93.98999
7/19/2005,122.709999,123.110001,122.410004,123.019997,94.504669
7/20/2005,122.589996,123.730003,122.300003,123.440002,94.827347
7/21/2005,123.550003,123.610001,122.470001,122.720001,94.274216
7/22/2005,122.879997,123.559998,122.629997,123.540001,94.904152
7/25/2005,123.410004,123.949997,122.849998,123.190002,94.635284
7/26/2005,123.230003,123.529999,122.949997,123.339996,94.750534
7/27/2005,123.5,123.889999,123.050003,123.790001,95.096176
7/28/2005,123.959999,124.639999,123.639999,124.57,95.695404
7/29/2005,124.410004,124.629997,123.5,123.739998,95.057785
8/1/2005,123.830002,124.040001,123.449997,123.650002,94.988663
8/2/2005,123.870003,124.599998,123.739998,124.389999,95.557152
8/3/2005,124.25,124.739998,124.120003,124.720001,95.810654
8/4/2005,124.230003,124.309998,123.57,123.720001,95.042427
8/5/2005,123.449997,123.980003,122.669998,122.879997,94.397148
8/8/2005,123.150002,123.410004,122.379997,122.650002,94.220436
8/9/2005,123.059998,123.589996,122.870003,123.389999,94.788918
8/10/2005,123.82,124.5,122.82,123.330002,94.742836
8/11/2005,123.269997,124.029999,123.010002,123.82,95.119232
8/12/2005,123.57,123.690002,122.75,123.059998,94.535408
8/15/2005,123.220001,123.870003,122.830002,123.82,95.119232
8/16/2005,123.440002,123.519997,122.089996,122.209999,93.882454
8/17/2005,122.190002,122.870003,122.029999,122.199997,93.874763
8/18/2005,122.050003,122.559998,121.839996,122.190002,93.867088
8/19/2005,122.629997,122.82,122.199997,122.470001,94.082153
8/22/2005,122.580002,123.230003,121.879997,122.470001,94.082153
8/23/2005,122.5,122.610001,121.150002,122.239998,93.905502
8/24/2005,121.940002,122.730003,121.089996,121.150002,93.068115
8/25/2005,121.349998,121.669998,121.209999,121.589996,93.406151
8/26/2005,121.480003,121.489998,120.68,120.760002,92.768547
8/29/2005,120.410004,121.779999,120.379997,121.690002,93.482964
8/30/2005,121.25,121.300003,120.389999,121.050003,92.991325
8/31/2005,121.190002,122.660004,120.739998,122.580002,94.166656
9/1/2005,122.519997,123.150002,121.139999,122.489998,94.097557
9/2/2005,122.849998,122.879997,122.040001,122.269997,93.928551
9/6/2005,122.660004,123.800003,122.650002,123.699997,95.027061
9/7/2005,123.629997,124.129997,123.459999,123.910004,95.18837
9/8/2005,123.660004,124,123.309998,123.5,94.873428
9/9/2005,123.830002,124.739998,123.800003,124.599998,95.71846
9/12/2005,124.449997,124.669998,124.269997,124.349998,95.526382
9/13/2005,124.129997,124.419998,123.519997,123.660004,94.99633
9/14/2005,123.739998,123.919998,123.019997,123.209999,94.650627
9/15/2005,123.589996,123.650002,122.900002,123.150002,94.604553
9/16/2005,123.300003,123.739998,122.870003,123.5,95.277298
9/19/2005,123.470001,123.550003,122.639999,123.089996,94.960983
9/20/2005,123.199997,123.610001,121.870003,122.050003,94.158638
9/21/2005,121.790001,121.870003,120.779999,120.910004,93.279144
9/22/2005,120.949997,121.660004,120.440002,121.339996,93.61087
9/23/2005,121.239998,121.889999,120.900002,121.440002,93.688034
9/26/2005,122.019997,122.239998,121.080002,121.580002,93.796036
9/27/2005,121.519997,121.989998,121.019997,121.550003,93.772911
9/28/2005,121.93,122.120003,121.199997,121.669998,93.865456
9/29/2005,121.550003,122.860001,121.080002,122.660004,94.629257
9/30/2005,122.620003,123.040001,121.739998,123.040001,94.922379
10/3/2005,122.959999,123.339996,122.449997,122.599998,94.582962
10/4/2005,122.790001,123.029999,121.160004,121.220001,93.518326
10/5/2005,121.25,121.309998,119.57,119.629997,92.291664
10/6/2005,119.779999,120.260002,118.169998,119.199997,91.959908
10/7/2005,119.699997,120.050003,119.129997,119.610001,92.276207
10/10/2005,119.68,119.709999,118.300003,118.599998,91.497063
10/11/2005,118.989998,119.389999,118.32,118.43,91.365883
10/12/2005,118.389999,119.129997,117.410004,117.5,90.648415
10/13/2005,117.459999,118.080002,116.879997,117.43,90.594437
10/14/2005,118.120003,118.809998,117.559998,118.669998,91.551056
10/17/2005,118.800003,119.269997,118.449997,119.110001,91.890495
10/18/2005,118.940002,118.959999,117.800003,117.82,90.895302
10/19/2005,117.5,119.800003,117.120003,119.779999,92.407394
10/20/2005,119.489998,119.809998,117.300003,117.669998,90.779587
10/21/2005,118.290001,118.779999,117.510002,118.129997,91.134445
10/24/2005,118.440002,120.089996,118.410004,119.959999,92.546249
10/25/2005,119.720001,120.239998,118.940002,119.720001,92.361084
10/26/2005,119.510002,120.540001,119.190002,119.370003,92.091095
10/27/2005,119.199997,119.370003,117.93,118.099998,91.11132
10/28/2005,118.43,119.949997,118.099998,119.800003,92.422844
10/31/2005,120.290001,121.300003,120.129997,120.129997,92.677399
11/1/2005,120.580002,120.900002,120.220001,120.489998,92.955124
11/2/2005,120.169998,121.75,120.129997,121.75,93.9272
11/3/2005,122.150002,122.660004,121.75,122.269997,94.328369
11/4/2005,122.400002,122.459999,121.550003,122.110001,94.204933
11/7/2005,122.370003,122.620003,121.849998,122.230003,94.297508
11/8/2005,121.93,122.419998,121.790001,122.230003,94.297508
11/9/2005,122.080002,122.949997,121.860001,122.389999,94.420952
11/10/2005,122.339996,123.519997,121.75,123.339996,95.153839
11/11/2005,123.349998,123.839996,122.43,123.760002,95.477852
11/14/2005,123.790001,124.019997,123.379997,123.690002,95.423897
11/15/2005,123.550003,124.089996,122.860001,123.239998,95.076675
11/16/2005,123.370003,123.550003,122.980003,123.489998,95.269554
11/17/2005,123.68,124.650002,123.139999,124.639999,96.156769
11/18/2005,125.059998,125.279999,124.330002,125.129997,96.53479
